!=============================
! H2* steady state abundances
!=============================
!--- T       =    45.57 K
!--- nH      = 93431.90 cm-3
!--- Av      =     0.10 mag
!--- RAD     =     1.00
!--- N_H2_0  = 1.00E+20 cm-2
!--- N_CO_0  = 1.00E+17 cm-2
!--- NH2_lev =      150
!=============================
H2( 0, 0)    6.677E-001
H2( 0, 1)    3.323E-001
H2( 0, 2)    4.618E-005
H2( 0, 3)    2.381E-007
H2( 0, 4)    1.905E-007
H2( 0, 5)    4.127E-007
H2( 0, 6)    5.094E-008
H2( 0, 7)    6.314E-008
H2( 0, 8)    9.326E-009
H2( 1, 0)    2.636E-011
H2( 1, 1)    2.105E-010
H2( 1, 2)    9.599E-011
H2( 1, 3)    3.845E-010
H2( 0, 9)    1.386E-008
H2( 1, 4)    1.478E-010
H2( 1, 5)    5.461E-010
H2( 0,10)    2.342E-009
H2( 1, 6)    2.223E-010
H2( 0,11)    3.933E-009
H2( 1, 7)    8.735E-010
H2( 1, 8)    3.647E-010
H2( 2, 0)    6.421E-012
H2( 2, 1)    6.252E-011
H2( 0,12)    7.322E-010
H2( 2, 2)    2.857E-011
H2( 2, 3)    1.179E-010
H2( 1, 9)    1.276E-009
H2( 2, 4)    4.228E-011
H2( 0,13)    1.382E-009
H2( 2, 5)    1.488E-010
H2( 1,10)    4.336E-010
H2( 2, 6)    5.324E-011
H2( 0,14)    2.801E-010
H2( 1,11)    1.183E-009
H2( 2, 7)    1.863E-010
H2( 2, 8)    7.190E-011
H2( 3, 0)    2.687E-012
H2( 3, 1)    2.546E-011
H2( 1,12)    3.177E-010
H2( 3, 2)    1.154E-011
H2( 0,15)    5.898E-010
H2( 3, 3)    4.886E-011
H2( 2, 9)    2.572E-010
H2( 3, 4)    1.700E-011
H2( 1,13)    7.241E-010
H2( 3, 5)    6.047E-011
H2( 0,16)    1.265E-010
H2( 2,10)    9.807E-011
H2( 3, 6)    2.061E-011
H2( 1,14)    1.692E-010
H2( 2,11)    3.070E-010
H2( 3, 7)    6.869E-011
H2( 0,17)    2.894E-010
H2( 3, 8)    2.509E-011
H2( 4, 0)    1.188E-012
H2( 4, 1)    1.073E-011
H2( 4, 2)    5.348E-012
H2( 2,12)    1.024E-010
H2( 1,15)    3.627E-010
H2( 4, 3)    2.615E-011
H2( 3, 9)    8.557E-011
H2( 4, 4)    7.891E-012
H2( 0,18)    6.294E-011
H2( 2,13)    2.546E-010
H2( 4, 5)    3.037E-011
H2( 3,10)    3.066E-011
H2( 1,16)    8.050E-011
H2( 4, 6)    9.431E-012
H2( 0,19)    1.525E-010
H2( 2,14)    7.182E-011
H2( 4, 7)    3.163E-011
H2( 3,11)    1.025E-010
H2( 1,17)    1.754E-010
H2( 5, 0)    6.108E-013
H2( 4, 8)    1.073E-011
H2( 5, 1)    5.358E-012
H2( 5, 2)    2.724E-012
H2( 3,12)    3.572E-011
H2( 2,15)    1.451E-010
H2( 5, 3)    1.078E-011
H2( 0,20)    3.218E-011
H2( 4, 9)    3.562E-011
H2( 5, 4)    3.910E-012
H2( 1,18)    3.806E-011
H2( 5, 5)    1.400E-011
H2( 3,13)    1.042E-010
H2( 4,10)    1.215E-011
H2( 2,16)    3.698E-011
H2( 5, 6)    4.543E-012
H2( 0,21)    8.144E-011
H2( 5, 7)    1.461E-011
H2( 3,14)    3.083E-011
H2( 4,11)    4.144E-011
H2( 1,19)    9.074E-011
H2( 2,17)    5.588E-011
H2( 6, 0)    3.207E-013
H2( 5, 8)    5.115E-012
H2( 6, 1)    2.761E-012
H2( 6, 2)    1.275E-012
H2( 4,12)    1.398E-011
H2( 6, 3)    5.497E-012
H2( 3,15)    7.590E-011
H2( 0,22)    1.507E-011
H2( 5, 9)    1.657E-011
H2( 6, 4)    1.888E-012
H2( 1,20)    1.683E-011
H2( 2,18)    1.366E-011
H2( 6, 5)    1.778E-011
H2( 4,13)    4.151E-011
H2( 5,10)    6.031E-012
H2( 3,16)    1.797E-011
H2( 6, 6)    2.304E-012
H2( 0,23)    4.064E-011
H2( 1,21)    4.279E-011
H2( 6, 7)    8.022E-012
H2( 5,11)    1.864E-011
H2( 4,14)    1.238E-011
H2( 2,19)    4.975E-012
H2( 7, 0)    2.958E-013
H2( 3,17)    3.594E-011
H2( 6, 8)    2.976E-012
H2( 7, 1)    1.331E-012
H2( 7, 2)    7.185E-013
H2( 5,12)    6.825E-012
H2( 7, 3)    2.885E-012
H2( 4,15)    3.537E-011
H2( 6, 9)    1.008E-011
H2( 7, 4)    1.210E-012
H2( 1,22)    7.005E-012
H2( 0,24)    5.730E-012
H2( 2,20)    7.858E-012
H2( 7, 5)    4.273E-012
H2( 3,18)    8.767E-012
H2( 5,13)    1.844E-011
H2( 6,10)    3.507E-012
H2( 7, 6)    1.582E-012
H2( 4,16)    8.089E-012
H2( 7, 7)    5.490E-012
H2( 6,11)    1.156E-011
H2( 1,23)    1.798E-011
H2( 5,14)    6.401E-012
H2( 2,21)    2.043E-011
H2( 0,25)    1.601E-011
H2( 3,19)    5.598E-012
H2( 8, 0)    1.091E-013
H2( 8, 1)    9.718E-013
H2( 7, 8)    1.003E-012
H2( 4,17)    2.270E-011
H2( 8, 2)    5.288E-013
H2( 8, 3)    1.945E-012
