!=============================
! H2* steady state abundances
!=============================
!--- T       =   416.97 K
!--- nH      = ******** cm-3
!--- Av      =     0.10 mag
!--- RAD     =     1.00
!--- N_H2_0  = 1.00E+20 cm-2
!--- N_CO_0  = 1.00E+17 cm-2
!--- NH2_lev =      150
!=============================
H2( 0, 0)    9.479E-002
H2( 0, 1)    5.680E-001
H2( 0, 2)    1.398E-001
H2( 0, 3)    1.754E-001
H2( 0, 4)    1.507E-002
H2( 0, 5)    6.843E-003
H2( 0, 6)    1.542E-004
H2( 0, 7)    2.063E-005
H2( 0, 8)    1.397E-006
H2( 1, 0)    7.265E-009
H2( 1, 1)    4.907E-008
H2( 1, 2)    2.079E-008
H2( 1, 3)    5.871E-008
H2( 0, 9)    2.170E-006
H2( 1, 4)    2.469E-008
H2( 1, 5)    8.443E-008
H2( 0,10)    3.564E-007
H2( 1, 6)    3.708E-008
H2( 0,11)    6.326E-007
H2( 1, 7)    1.358E-007
H2( 1, 8)    5.526E-008
H2( 2, 0)    1.400E-009
H2( 2, 1)    1.138E-008
H2( 0,12)    1.133E-007
H2( 2, 2)    5.398E-009
H2( 2, 3)    1.694E-008
H2( 1, 9)    1.952E-007
H2( 2, 4)    7.623E-009
H2( 0,13)    2.237E-007
H2( 2, 5)    2.209E-008
H2( 1,10)    6.280E-008
H2( 2, 6)    9.216E-009
H2( 0,14)    4.366E-008
H2( 1,11)    1.829E-007
H2( 2, 7)    2.898E-008
H2( 2, 8)    1.160E-008
H2( 3, 0)    5.879E-010
H2( 3, 1)    4.436E-009
H2( 1,12)    4.537E-008
H2( 3, 2)    2.070E-009
H2( 0,15)    9.487E-008
H2( 3, 3)    6.335E-009
H2( 2, 9)    3.906E-008
H2( 3, 4)    2.997E-009
H2( 1,13)    1.144E-007
H2( 3, 5)    8.882E-009
H2( 0,16)    1.957E-008
H2( 2,10)    1.403E-008
H2( 3, 6)    3.664E-009
H2( 1,14)    2.417E-008
H2( 2,11)    4.653E-008
H2( 3, 7)    1.068E-008
H2( 0,17)    4.548E-008
H2( 3, 8)    4.181E-009
H2( 4, 0)    2.060E-010
H2( 4, 1)    1.641E-009
H2( 4, 2)    9.525E-010
H2( 2,12)    1.366E-008
H2( 1,15)    5.859E-008
H2( 4, 3)    3.254E-009
H2( 3, 9)    1.273E-008
H2( 4, 4)    1.383E-009
H2( 0,18)    9.635E-009
H2( 2,13)    4.062E-008
H2( 4, 5)    4.005E-009
H2( 3,10)    4.420E-009
H2( 1,16)    1.130E-008
H2( 4, 6)    1.704E-009
H2( 0,19)    2.350E-008
H2( 2,14)    9.526E-009
H2( 4, 7)    4.709E-009
H2( 3,11)    1.424E-008
H2( 1,17)    2.765E-008
H2( 5, 0)    9.114E-011
H2( 4, 8)    1.820E-009
H2( 5, 1)    7.523E-010
H2( 5, 2)    4.579E-010
H2( 3,12)    4.412E-009
H2( 2,15)    2.633E-008
H2( 5, 3)    1.594E-009
H2( 0,20)    4.921E-009
H2( 4, 9)    5.474E-009
H2( 5, 4)    7.056E-010
H2( 1,18)    5.212E-009
H2( 5, 5)    2.158E-009
H2( 3,13)    1.391E-008
H2( 4,10)    1.792E-009
H2( 2,16)    5.085E-009
H2( 5, 6)    8.808E-010
H2( 0,21)    1.238E-008
H2( 5, 7)    2.548E-009
H2( 3,14)    3.538E-009
H2( 4,11)    5.950E-009
H2( 1,19)    1.300E-008
H2( 2,17)    1.323E-008
H2( 6, 0)    6.484E-011
H2( 5, 8)    9.252E-010
H2( 6, 1)    5.928E-010
H2( 6, 2)    2.766E-010
H2( 4,12)    1.712E-009
H2( 6, 3)    1.105E-009
H2( 3,15)    1.016E-008
H2( 0,22)    2.437E-009
H2( 5, 9)    2.861E-009
H2( 6, 4)    3.409E-010
H2( 1,20)    2.307E-009
H2( 2,18)    2.159E-009
H2( 6, 5)    1.256E-009
H2( 4,13)    5.285E-009
H2( 5,10)    7.940E-010
H2( 3,16)    1.833E-009
H2( 6, 6)    4.261E-010
H2( 0,23)    6.157E-009
H2( 1,21)    5.664E-009
H2( 6, 7)    1.315E-009
H2( 5,11)    2.272E-009
H2( 4,14)    1.270E-009
H2( 2,19)    5.084E-009
H2( 7, 0)    2.956E-011
H2( 3,17)    4.416E-009
H2( 6, 8)    4.330E-010
H2( 7, 1)    2.506E-010
H2( 7, 2)    1.260E-010
H2( 5,12)    7.350E-010
H2( 7, 3)    4.797E-010
H2( 4,15)    3.285E-009
H2( 6, 9)    1.234E-009
H2( 7, 4)    1.807E-010
H2( 1,22)    9.893E-010
H2( 0,24)    9.306E-010
H2( 2,20)    9.697E-010
H2( 7, 5)    5.925E-010
H2( 3,18)    9.273E-010
H2( 5,13)    1.918E-009
H2( 6,10)    3.916E-010
H2( 7, 6)    2.070E-010
H2( 4,16)    8.194E-010
H2( 7, 7)    6.412E-010
H2( 6,11)    1.164E-009
H2( 1,23)    2.489E-009
H2( 5,14)    6.056E-010
H2( 2,21)    2.470E-009
H2( 0,25)    2.368E-009
H2( 3,19)    2.347E-009
H2( 8, 0)    1.273E-011
H2( 8, 1)    1.116E-010
H2( 7, 8)    2.261E-010
H2( 4,17)    2.055E-009
H2( 8, 2)    5.819E-011
H2( 8, 3)    2.402E-010
