          distance              timeN                 Tn                 Ti                 Te         Total_heat       heat_chemist       heat_diff_in       heat_diff_an       heat_diff_en       heat_diff_gn       heat_inel_en       heat_ther_in       heat_ther_gn       heat_phot_el       heat_ioni_cr    heat_photo_chem         heat_h2int          heat_visc         heat_compr 
  1.218356320E-038   8.579608547E-053   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   4.630794770E-094   2.986281236E-025 
  1.449690196E-038   1.020865094E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   4.710392200E-094   2.986281236E-025 
  1.846393542E-038   1.300221745E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   4.847939445E-094   2.986281236E-025 
  2.243096888E-038   1.579578397E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   4.986793521E-094   2.986281236E-025 
  2.639800234E-038   1.858935048E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   5.126942511E-094   2.986281236E-025 
  3.036503580E-038   2.138291700E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   5.268377741E-094   2.986281236E-025 
  3.769038255E-038   2.654139211E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   5.532884436E-094   2.986281236E-025 
  4.501572929E-038   3.169986722E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   5.801670778E-094   2.986281236E-025 
  5.234107604E-038   3.685834233E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   6.074675336E-094   2.986281236E-025 
  5.966642279E-038   4.201681744E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   6.351835099E-094   2.986281236E-025 
  6.699176953E-038   4.717529256E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   6.633088286E-094   2.986281236E-025 
  7.431711628E-038   5.233376767E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   6.918375642E-094   2.986281236E-025 
  8.164246303E-038   5.749224278E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   7.207640619E-094   2.986281236E-025 
  8.896780977E-038   6.265071789E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   7.500829151E-094   2.986281236E-025 
  1.003380652E-037   7.065759889E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   7.963553899E-094   2.986281236E-025 
  1.117083206E-037   7.866447989E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   8.435424493E-094   2.986281236E-025 
  1.230785761E-037   8.667136088E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   8.916276779E-094   2.986281236E-025 
  1.344488315E-037   9.467824188E-052   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   9.405943050E-094   2.986281236E-025 
  1.517089354E-037   1.068327268E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.016576354E-093   2.986281236E-025 
  1.689690393E-037   1.189872117E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.094502438E-093   2.986281236E-025 
  1.862291433E-037   1.311416966E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.174322635E-093   2.986281236E-025 
  2.034892472E-037   1.432961815E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.255992153E-093   2.986281236E-025 
  2.207493511E-037   1.554506664E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.339470828E-093   2.986281236E-025 
  2.380094550E-037   1.676051514E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.424721113E-093   2.986281236E-025 
  2.552695590E-037   1.797596363E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.511707081E-093   2.986281236E-025 
  2.894361604E-037   2.038195981E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.688893316E-093   2.986281236E-025 
  3.137842407E-037   2.209654030E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.819096599E-093   2.986281236E-025 
  3.381323210E-037   2.381112079E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.952475104E-093   2.986281236E-025 
  3.624804012E-037   2.552570128E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   2.088958840E-093   2.986281236E-025 
  3.868284815E-037   2.724028177E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   2.228486172E-093   2.986281236E-025 
  4.111765618E-037   2.895486226E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   2.370992326E-093   2.986281236E-025 
  4.483724291E-037   3.157417794E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   2.594306885E-093   2.986281236E-025 
  4.855682964E-037   3.419349361E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   2.824219398E-093   2.986281236E-025 
  5.227641637E-037   3.681280929E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   3.060538865E-093   2.986281236E-025 
  5.599600310E-037   3.943212497E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   3.303102182E-093   2.986281236E-025 
  5.971558983E-037   4.205144065E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   3.551762396E-093   2.986281236E-025 
  6.343517656E-037   4.467075632E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   3.806372495E-093   2.986281236E-025 
  6.715476329E-037   4.729007200E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   4.066788180E-093   2.986281236E-025 
  7.087435002E-037   4.990938768E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   4.332880949E-093   2.986281236E-025 
  7.734767785E-037   5.446787503E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   4.809143279E-093   2.986281236E-025 
  8.199770999E-037   5.774240604E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   5.161340927E-093   2.986281236E-025 
  8.664774214E-037   6.101693705E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   5.521764102E-093   2.986281236E-025 
  9.129777429E-037   6.429146807E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   5.890213363E-093   2.986281236E-025 
  9.594780643E-037   6.756599908E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   6.266496243E-093   2.986281236E-025 
  1.005978386E-036   7.084053009E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   6.650459534E-093   2.986281236E-025 
  1.052478707E-036   7.411506110E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   7.041972814E-093   2.986281236E-025 
  1.098979029E-036   7.738959211E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   7.440892352E-093   2.986281236E-025 
  1.145479350E-036   8.066412313E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   7.847063798E-093   2.986281236E-025 
  1.191979672E-036   8.393865414E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   8.260354678E-093   2.986281236E-025 
  1.238479993E-036   8.721318515E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   8.680660549E-093   2.986281236E-025 
  1.284980315E-036   9.048771616E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   9.107876033E-093   2.986281236E-025 
  1.331480636E-036   9.376224717E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   9.541879414E-093   2.986281236E-025 
  1.377980957E-036   9.703677819E-051   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   9.982553592E-093   2.986281236E-025 
  1.424481279E-036   1.003113092E-050   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.042980589E-092   2.986281236E-025 
  1.495439743E-036   1.053081712E-050   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.112476606E-092   2.986281236E-025 
  1.566398207E-036   1.103050333E-050   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.183450132E-092   2.986281236E-025 
  1.637356671E-036   1.153018953E-050   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.255872374E-092   2.986281236E-025 
  1.708315135E-036   1.202987574E-050   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.329716186E-092   2.986281236E-025 
  1.779273599E-036   1.252956194E-050   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.404954359E-092   2.986281236E-025 
  1.894484234E-036   1.334086987E-050   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.530017249E-092   2.986281236E-025 
  2.009694869E-036   1.415217780E-050   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.658584552E-092   2.986281236E-025 
  2.124905504E-036   1.496348574E-050   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.790562531E-092   2.986281236E-025 
  2.240116138E-036   1.577479367E-050   4.327000000E+001   4.327000000E+001   4.327000000E+001   2.135433466E-021  -3.515488698E-023   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000  -6.549606796E-026  -1.614304614E-022   1.768392867E-021   5.484094565E-022   0.000000000E+000   1.491786245E-023   1.925866084E-092   2.986281236E-025 
