!=============================
! H2* steady state abundances
!=============================
!--- T       =    45.03 K
!--- nH      = ******** cm-3
!--- Av      =     0.10 mag
!--- RAD     =     1.00
!--- N_H2_0  = 1.00E+20 cm-2
!--- N_CO_0  = 1.00E+17 cm-2
!--- NH2_lev =      150
!=============================
H2( 0, 0)    6.929E-001
H2( 0, 1)    3.070E-001
H2( 0, 2)    4.190E-005
H2( 0, 3)    1.904E-007
H2( 0, 4)    1.630E-007
H2( 0, 5)    4.016E-007
H2( 0, 6)    5.067E-008
H2( 0, 7)    6.296E-008
H2( 0, 8)    9.303E-009
H2( 1, 0)    2.674E-011
H2( 1, 1)    2.128E-010
H2( 1, 2)    9.576E-011
H2( 1, 3)    3.819E-010
H2( 0, 9)    1.383E-008
H2( 1, 4)    1.472E-010
H2( 1, 5)    5.449E-010
H2( 0,10)    2.336E-009
H2( 1, 6)    2.218E-010
H2( 0,11)    3.925E-009
H2( 1, 7)    8.717E-010
H2( 1, 8)    3.639E-010
H2( 2, 0)    6.414E-012
H2( 2, 1)    6.289E-011
H2( 0,12)    7.302E-010
H2( 2, 2)    2.853E-011
H2( 2, 3)    1.176E-010
H2( 1, 9)    1.273E-009
H2( 2, 4)    4.220E-011
H2( 0,13)    1.379E-009
H2( 2, 5)    1.485E-010
H2( 1,10)    4.327E-010
H2( 2, 6)    5.312E-011
H2( 0,14)    2.793E-010
H2( 1,11)    1.181E-009
H2( 2, 7)    1.859E-010
H2( 2, 8)    7.176E-011
H2( 3, 0)    2.701E-012
H2( 3, 1)    2.577E-011
H2( 1,12)    3.170E-010
H2( 3, 2)    1.151E-011
H2( 0,15)    5.886E-010
H2( 3, 3)    4.850E-011
H2( 2, 9)    2.566E-010
H2( 3, 4)    1.696E-011
H2( 1,13)    7.224E-010
H2( 3, 5)    6.041E-011
H2( 0,16)    1.261E-010
H2( 2,10)    9.787E-011
H2( 3, 6)    2.056E-011
H2( 1,14)    1.688E-010
H2( 2,11)    3.063E-010
H2( 3, 7)    6.856E-011
H2( 0,17)    2.888E-010
H2( 3, 8)    2.504E-011
H2( 4, 0)    1.186E-012
H2( 4, 1)    1.070E-011
H2( 4, 2)    5.340E-012
H2( 2,12)    1.022E-010
H2( 1,15)    3.618E-010
H2( 4, 3)    2.618E-011
H2( 3, 9)    8.540E-011
H2( 4, 4)    7.875E-012
H2( 0,18)    6.271E-011
H2( 2,13)    2.539E-010
H2( 4, 5)    3.036E-011
H2( 3,10)    3.060E-011
H2( 1,16)    8.032E-011
H2( 4, 6)    9.408E-012
H2( 0,19)    1.522E-010
H2( 2,14)    7.162E-011
H2( 4, 7)    3.160E-011
H2( 3,11)    1.023E-010
H2( 1,17)    1.750E-010
H2( 5, 0)    6.096E-013
H2( 4, 8)    1.071E-011
H2( 5, 1)    5.347E-012
H2( 5, 2)    2.721E-012
H2( 3,12)    3.565E-011
H2( 2,15)    1.446E-010
H2( 5, 3)    1.076E-011
H2( 0,20)    3.204E-011
H2( 4, 9)    3.556E-011
H2( 5, 4)    3.902E-012
H2( 1,18)    3.798E-011
H2( 5, 5)    1.399E-011
H2( 3,13)    1.040E-010
H2( 4,10)    1.213E-011
H2( 2,16)    3.685E-011
H2( 5, 6)    4.531E-012
H2( 0,21)    8.130E-011
H2( 5, 7)    1.459E-011
H2( 3,14)    3.077E-011
H2( 4,11)    4.136E-011
H2( 1,19)    9.056E-011
H2( 2,17)    5.557E-011
H2( 6, 0)    3.201E-013
H2( 5, 8)    5.102E-012
H2( 6, 1)    2.755E-012
H2( 6, 2)    1.273E-012
H2( 4,12)    1.396E-011
H2( 6, 3)    5.488E-012
H2( 3,15)    7.570E-011
H2( 0,22)    1.496E-011
H2( 5, 9)    1.654E-011
H2( 6, 4)    1.884E-012
H2( 1,20)    1.679E-011
H2( 2,18)    1.357E-011
H2( 6, 5)    1.790E-011
H2( 4,13)    4.143E-011
H2( 5,10)    6.019E-012
H2( 3,16)    1.794E-011
H2( 6, 6)    2.300E-012
H2( 0,23)    4.058E-011
H2( 1,21)    4.271E-011
H2( 6, 7)    8.007E-012
H2( 5,11)    1.859E-011
H2( 4,14)    1.236E-011
H2( 2,19)    4.812E-012
H2( 7, 0)    2.983E-013
H2( 3,17)    3.579E-011
H2( 6, 8)    2.971E-012
H2( 7, 1)    1.328E-012
H2( 7, 2)    7.172E-013
H2( 5,12)    6.813E-012
H2( 7, 3)    2.879E-012
H2( 4,15)    3.530E-011
H2( 6, 9)    1.007E-011
H2( 7, 4)    1.208E-012
H2( 1,22)    6.992E-012
H2( 0,24)    5.649E-012
H2( 2,20)    7.842E-012
H2( 7, 5)    4.265E-012
H2( 3,18)    8.750E-012
H2( 5,13)    1.840E-011
H2( 6,10)    3.501E-012
H2( 7, 6)    1.578E-012
H2( 4,16)    8.073E-012
H2( 7, 7)    5.480E-012
H2( 6,11)    1.154E-011
H2( 1,23)    1.795E-011
H2( 5,14)    6.389E-012
H2( 2,21)    2.039E-011
H2( 0,25)    1.598E-011
H2( 3,19)    5.460E-012
H2( 8, 0)    1.089E-013
H2( 8, 1)    9.699E-013
H2( 7, 8)    9.897E-013
H2( 4,17)    2.266E-011
H2( 8, 2)    5.278E-013
H2( 8, 3)    1.937E-012
