!=============================
! H2* steady state abundances
!=============================
!--- T       =    23.12 K
!--- nH      = ******** cm-3
!--- Av      =     0.10 mag
!--- RAD     =     1.00
!--- N_H2_0  = 1.00E+20 cm-2
!--- N_CO_0  = 1.00E+17 cm-2
!--- NH2_lev =      150
!=============================
H2( 0, 0)    9.670E-001
H2( 0, 1)    3.297E-002
H2( 0, 2)    4.131E-009
H2( 0, 3)    1.062E-008
H2( 0, 4)    1.320E-008
H2( 0, 5)    1.399E-007
H2( 0, 6)    3.993E-008
H2( 0, 7)    5.799E-008
H2( 0, 8)    8.633E-009
H2( 1, 0)    8.372E-011
H2( 1, 1)    3.466E-010
H2( 1, 2)    9.267E-011
H2( 1, 3)    2.655E-010
H2( 0, 9)    1.327E-008
H2( 1, 4)    1.270E-010
H2( 1, 5)    5.040E-010
H2( 0,10)    2.209E-009
H2( 1, 6)    2.095E-010
H2( 0,11)    3.815E-009
H2( 1, 7)    8.237E-010
H2( 1, 8)    3.328E-010
H2( 2, 0)    7.382E-012
H2( 2, 1)    8.915E-011
H2( 0,12)    7.071E-010
H2( 2, 2)    3.081E-011
H2( 2, 3)    1.011E-010
H2( 1, 9)    1.194E-009
H2( 2, 4)    4.103E-011
H2( 0,13)    1.356E-009
H2( 2, 5)    1.345E-010
H2( 1,10)    3.835E-010
H2( 2, 6)    4.963E-011
H2( 0,14)    2.797E-010
H2( 1,11)    1.108E-009
H2( 2, 7)    1.770E-010
H2( 2, 8)    6.728E-011
H2( 3, 0)    4.797E-012
H2( 3, 1)    4.236E-011
H2( 1,12)    2.744E-010
H2( 3, 2)    1.182E-011
H2( 0,15)    5.861E-010
H2( 3, 3)    3.107E-011
H2( 2, 9)    2.386E-010
H2( 3, 4)    1.634E-011
H2( 1,13)    6.789E-010
H2( 3, 5)    5.943E-011
H2( 0,16)    1.310E-010
H2( 2,10)    8.749E-011
H2( 3, 6)    1.889E-011
H2( 1,14)    1.436E-010
H2( 2,11)    2.827E-010
H2( 3, 7)    6.541E-011
H2( 0,17)    2.903E-010
H2( 3, 8)    2.372E-011
H2( 4, 0)    1.420E-012
H2( 4, 1)    1.000E-011
H2( 4, 2)    6.293E-012
H2( 2,12)    8.553E-011
H2( 1,15)    3.429E-010
H2( 4, 3)    2.706E-011
H2( 3, 9)    7.791E-011
H2( 4, 4)    7.619E-012
H2( 0,18)    6.794E-011
H2( 2,13)    2.315E-010
H2( 4, 5)    3.026E-011
H2( 3,10)    2.824E-011
H2( 1,16)    6.669E-011
H2( 4, 6)    8.482E-012
H2( 0,19)    1.550E-010
H2( 2,14)    5.517E-011
H2( 4, 7)    3.113E-011
H2( 3,11)    9.269E-011
H2( 1,17)    1.666E-010
H2( 5, 0)    6.236E-013
H2( 4, 8)    1.009E-011
H2( 5, 1)    4.799E-012
H2( 5, 2)    4.631E-012
H2( 3,12)    3.054E-011
H2( 2,15)    1.292E-010
H2( 5, 3)    1.035E-011
H2( 0,20)    3.670E-011
H2( 4, 9)    3.422E-011
H2( 5, 4)    3.691E-012
H2( 1,18)    3.091E-011
H2( 5, 5)    1.339E-011
H2( 3,13)    9.370E-011
H2( 4,10)    1.134E-011
H2( 2,16)    2.361E-011
H2( 5, 6)    3.918E-012
H2( 0,21)    8.435E-011
H2( 5, 7)    1.366E-011
H2( 3,14)    2.439E-011
H2( 4,11)    3.823E-011
H2( 1,19)    8.752E-011
H2( 2,17)    4.680E-011
H2( 6, 0)    3.143E-013
H2( 5, 8)    4.688E-012
H2( 6, 1)    2.361E-012
H2( 6, 2)    1.530E-012
H2( 4,12)    1.222E-011
H2( 6, 3)    5.234E-012
H2( 3,15)    6.546E-011
H2( 0,22)    1.050E-011
H2( 5, 9)    1.547E-011
H2( 6, 4)    1.838E-012
H2( 1,20)    1.215E-011
H2( 2,18)    2.306E-012
H2( 6, 5)    2.163E-011
H2( 4,13)    3.742E-011
H2( 5,10)    5.720E-012
H2( 3,16)    1.340E-011
H2( 6, 6)    1.776E-012
H2( 0,23)    4.203E-011
H2( 1,21)    4.152E-011
H2( 6, 7)    7.339E-012
H2( 5,11)    1.007E-011
H2( 4,14)    8.124E-012
H2( 2,19)    1.339E-013
H2( 7, 0)    2.562E-012
H2( 3,17)    3.052E-011
H2( 6, 8)    2.709E-012
H2( 7, 1)    1.283E-012
H2( 7, 2)    7.420E-013
H2( 5,12)    5.666E-012
H2( 7, 3)    2.497E-012
H2( 4,15)    2.591E-011
H2( 6, 9)    9.792E-012
H2( 7, 4)    1.300E-012
H2( 1,22)    6.823E-012
H2( 0,24)    4.384E-013
H2( 2,20)    5.795E-012
H2( 7, 5)    4.027E-012
H2( 3,18)    6.918E-012
H2( 5,13)    1.362E-011
H2( 6,10)    3.254E-012
H2( 7, 6)    1.062E-012
H2( 4,16)    5.761E-012
H2( 7, 7)    4.830E-012
H2( 6,11)    1.103E-011
H2( 1,23)    1.736E-011
H2( 5,14)    6.127E-012
H2( 2,21)    1.936E-011
H2( 0,25)    1.236E-011
H2( 3,19)    2.183E-013
H2( 8, 0)    1.063E-013
H2( 8, 1)    9.477E-013
H2( 7, 8)    8.226E-014
H2( 4,17)    1.926E-011
H2( 8, 2)    5.129E-013
H2( 8, 3)    5.949E-013
