!=============================
! H2* steady state abundances
!=============================
!--- T       =    45.42 K
!--- nH      = 83134.32 cm-3
!--- Av      =     0.10 mag
!--- RAD     =     1.00
!--- N_H2_0  = 1.00E+20 cm-2
!--- N_CO_0  = 1.00E+17 cm-2
!--- NH2_lev =      150
!=============================
H2( 0, 0)    6.575E-001
H2( 0, 1)    3.424E-001
H2( 0, 2)    4.382E-005
H2( 0, 3)    2.664E-007
H2( 0, 4)    2.060E-007
H2( 0, 5)    4.181E-007
H2( 0, 6)    5.103E-008
H2( 0, 7)    6.322E-008
H2( 0, 8)    9.331E-009
H2( 1, 0)    2.638E-011
H2( 1, 1)    2.100E-010
H2( 1, 2)    9.614E-011
H2( 1, 3)    3.863E-010
H2( 0, 9)    1.388E-008
H2( 1, 4)    1.482E-010
H2( 1, 5)    5.473E-010
H2( 0,10)    2.342E-009
H2( 1, 6)    2.225E-010
H2( 0,11)    3.937E-009
H2( 1, 7)    8.745E-010
H2( 1, 8)    3.649E-010
H2( 2, 0)    6.430E-012
H2( 2, 1)    6.252E-011
H2( 0,12)    7.322E-010
H2( 2, 2)    2.860E-011
H2( 2, 3)    1.183E-010
H2( 1, 9)    1.277E-009
H2( 2, 4)    4.232E-011
H2( 0,13)    1.383E-009
H2( 2, 5)    1.492E-010
H2( 1,10)    4.338E-010
H2( 2, 6)    5.330E-011
H2( 0,14)    2.800E-010
H2( 1,11)    1.184E-009
H2( 2, 7)    1.865E-010
H2( 2, 8)    7.197E-011
H2( 3, 0)    2.685E-012
H2( 3, 1)    2.537E-011
H2( 1,12)    3.178E-010
H2( 3, 2)    1.156E-011
H2( 0,15)    5.906E-010
H2( 3, 3)    4.919E-011
H2( 2, 9)    2.574E-010
H2( 3, 4)    1.702E-011
H2( 1,13)    7.246E-010
H2( 3, 5)    6.062E-011
H2( 0,16)    1.264E-010
H2( 2,10)    9.812E-011
H2( 3, 6)    2.062E-011
H2( 1,14)    1.692E-010
H2( 2,11)    3.072E-010
H2( 3, 7)    6.880E-011
H2( 0,17)    2.898E-010
H2( 3, 8)    2.511E-011
H2( 4, 0)    1.190E-012
H2( 4, 1)    1.074E-011
H2( 4, 2)    5.358E-012
H2( 2,12)    1.024E-010
H2( 1,15)    3.629E-010
H2( 4, 3)    2.630E-011
H2( 3, 9)    8.565E-011
H2( 4, 4)    7.899E-012
H2( 0,18)    6.287E-011
H2( 2,13)    2.546E-010
H2( 4, 5)    3.048E-011
H2( 3,10)    3.069E-011
H2( 1,16)    8.051E-011
H2( 4, 6)    9.432E-012
H2( 0,19)    1.527E-010
H2( 2,14)    7.171E-011
H2( 4, 7)    3.171E-011
H2( 3,11)    1.026E-010
H2( 1,17)    1.755E-010
H2( 5, 0)    6.117E-013
H2( 4, 8)    1.074E-011
H2( 5, 1)    5.363E-012
H2( 5, 2)    2.733E-012
H2( 3,12)    3.574E-011
H2( 2,15)    1.449E-010
H2( 5, 3)    1.080E-011
H2( 0,20)    3.210E-011
H2( 4, 9)    3.567E-011
H2( 5, 4)    3.914E-012
H2( 1,18)    3.808E-011
H2( 5, 5)    1.403E-011
H2( 3,13)    1.043E-010
H2( 4,10)    1.216E-011
H2( 2,16)    3.685E-011
H2( 5, 6)    4.541E-012
H2( 0,21)    8.161E-011
H2( 5, 7)    1.463E-011
H2( 3,14)    3.084E-011
H2( 4,11)    4.148E-011
H2( 1,19)    9.084E-011
H2( 2,17)    5.566E-011
H2( 6, 0)    3.211E-013
H2( 5, 8)    5.116E-012
H2( 6, 1)    2.762E-012
H2( 6, 2)    1.277E-012
H2( 4,12)    1.399E-011
H2( 6, 3)    5.512E-012
H2( 3,15)    7.588E-011
H2( 0,22)    1.496E-011
H2( 5, 9)    1.659E-011
H2( 6, 4)    1.890E-012
H2( 1,20)    1.683E-011
H2( 2,18)    1.350E-011
H2( 6, 5)    1.804E-011
H2( 4,13)    4.155E-011
H2( 5,10)    6.036E-012
H2( 3,16)    1.797E-011
H2( 6, 6)    2.305E-012
H2( 0,23)    4.073E-011
H2( 1,21)    4.285E-011
H2( 6, 7)    8.030E-012
H2( 5,11)    1.862E-011
H2( 4,14)    1.238E-011
H2( 2,19)    4.773E-012
H2( 7, 0)    3.026E-013
H2( 3,17)    3.585E-011
H2( 6, 8)    2.978E-012
H2( 7, 1)    1.332E-012
H2( 7, 2)    7.197E-013
H2( 5,12)    6.827E-012
H2( 7, 3)    2.887E-012
H2( 4,15)    3.536E-011
H2( 6, 9)    1.010E-011
H2( 7, 4)    1.212E-012
H2( 1,22)    7.014E-012
H2( 0,24)    5.613E-012
H2( 2,20)    7.858E-012
H2( 7, 5)    4.278E-012
H2( 3,18)    8.771E-012
H2( 5,13)    1.844E-011
H2( 6,10)    3.510E-012
H2( 7, 6)    1.582E-012
H2( 4,16)    8.085E-012
H2( 7, 7)    5.494E-012
H2( 6,11)    1.157E-011
H2( 1,23)    1.800E-011
H2( 5,14)    6.408E-012
H2( 2,21)    2.045E-011
H2( 0,25)    1.602E-011
H2( 3,19)    5.412E-012
H2( 8, 0)    1.093E-013
H2( 8, 1)    9.730E-013
H2( 7, 8)    9.813E-013
H2( 4,17)    2.272E-011
H2( 8, 2)    5.295E-013
H2( 8, 3)    1.938E-012
