          distance              timeN                 Tn                 Ti                 Te         Total_cool         molec_cool              E(H2)            E(13CO)              E(OH)             E(NH3)            E(r,CO)            E(v,CO)              E(CO)         E(r,o-H2O)         E(r,p-H2O)           E(v,H2O)             E(H2O)           B_photel             Lymana              E(C+)             E(Si+)               E(H)               E(C)              E(Si)               E(O)              E(S+)              E(N+)             E(Fe+) 
  2.002882715E-035   1.269378624E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.017154874E-035   1.278423973E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.026808523E-035   1.284542223E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.036462172E-035   1.290660472E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.046115821E-035   1.296778721E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.055769471E-035   1.302896971E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.065423120E-035   1.309015220E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.075076769E-035   1.315133469E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.081720432E-035   1.319344062E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.088364095E-035   1.323554655E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.095007757E-035   1.327765248E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.101651420E-035   1.331975841E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.108295083E-035   1.336186433E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.114938746E-035   1.340397026E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.119442198E-035   1.343251205E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.123945651E-035   1.346105385E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.128449103E-035   1.348959564E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.132952555E-035   1.351813743E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.137456008E-035   1.354667922E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.141959460E-035   1.357522101E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.145042435E-035   1.359476016E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.148125409E-035   1.361429931E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.151208384E-035   1.363383846E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.154291359E-035   1.365337760E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.157374333E-035   1.367291675E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.160457308E-035   1.369245590E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.162543582E-035   1.370567820E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.164629857E-035   1.371890050E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.166716131E-035   1.373212281E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.168802406E-035   1.374534511E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.170888680E-035   1.375856741E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.172974954E-035   1.377178972E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.174407033E-035   1.378086589E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.175839112E-035   1.378994206E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.177271191E-035   1.379901823E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.178703271E-035   1.380809440E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.180135350E-035   1.381717057E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.181567429E-035   1.382624674E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.182536148E-035   1.383238625E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.183504867E-035   1.383852576E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.184473587E-035   1.384466526E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.185442306E-035   1.385080477E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.186411025E-035   1.385694428E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.187379744E-035   1.386308379E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.188045573E-035   1.386730365E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.188711402E-035   1.387152351E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.189377230E-035   1.387574337E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.190043059E-035   1.387996324E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.190708888E-035   1.388418310E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.191374717E-035   1.388840296E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.191825040E-035   1.389125700E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.192275364E-035   1.389411105E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
