          distance              timeN                 Tn                 nH                 NH                NH2                NCO                 Av               N(H)              N(H2)              N(He)               N(C)              N(CH)             N(CH2)             N(CH3)             N(CH4)               N(O)              N(O2)              N(OH)             N(H2O)              N(CO)             N(HCO)             N(CO2)              N(C2)             N(C2H)            N(C2H2)              N(C3)             N(C3H)            N(C3H2)           N(CH3OH)            N(H2CO)           N(HCO2H)               N(N)              N(NH)             N(NH2)             N(NH3)              N(CN)             N(HCN)             N(HNC)              N(N2)              N(NO)               N(S)              N(SH)             N(H2S)              N(CS)              N(SO)             N(SO2)             N(OCS)              N(Si)             N(SiH)            N(SiH2)            N(SiH3)            N(SiH4)             N(SiO)            N(SiO2)              N(Mg)              N(Fe)          N(C54H18)               N(G)            N(H2O*)             N(O2*)             N(CO*)            N(CO2*)            N(CH4*)            N(NH3*)          N(CH3OH*)           N(H2CO*)          N(HCO2H*)            N(OCS*)            N(H2S*)           N(SiH4*)            N(SiO*)           N(SiO2*)             N(Fe*)             N(O**)            N(Si**)            N(Mg**)            N(Fe**)             N(C**)              N(H+)             N(H2+)             N(H3+)             N(He+)              N(C+)             N(CH+)            N(CH2+)            N(CH3+)            N(CH4+)            N(CH5+)              N(O+)             N(O2+)             N(OH+)            N(H2O+)            N(H3O+)             N(CO+)            N(HCO+)           N(H2CO+)           N(H3CO+)          N(CH3OH+)           N(CH5O+)           N(HCO2+)             N(C2+)            N(C2H+)           N(C2H2+)           N(C2H3+)             N(C3+)            N(C3H+)           N(C3H2+)           N(C3H3+)              N(N+)             N(NH+)            N(NH2+)            N(NH3+)            N(NH4+)             N(CN+)            N(C2N+)            N(HCN+)           N(H2CN+)           N(H2NC+)             N(N2+)            N(N2H+)             N(NO+)            N(HNO+)              N(S+)             N(SH+)            N(H2S+)            N(H3S+)             N(CS+)            N(HCS+)             N(SO+)            N(HSO+)           N(HSO2+)           N(HOCS+)             N(Si+)            N(SiH+)           N(SiH2+)           N(SiH3+)           N(SiH4+)           N(SiH5+)            N(SiO+)           N(SiOH+)             N(Fe+)         N(C54H18+)              N(G+)             N(Mg+)         N(C54H18-)              N(G-)              N(H-)          N(ELECTR) 
  8.800115522E-041   5.577300382E-055   4.575000000E+001   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   2.113787748E-039   4.389497622E-037   8.800115522E-038   4.937744819E-041   5.402390919E-044   7.210814659E-044   1.990586131E-047   8.100506338E-048   9.319322338E-041   6.126640426E-045   4.745902301E-044   8.786035337E-045   1.586660829E-041   4.399177749E-046   4.047173129E-047   1.547940320E-044   3.146041299E-045   8.020425287E-048   4.995825582E-048   1.339377582E-047   6.300002702E-048   8.800115522E-061   1.782023393E-048   8.800115522E-057   5.622393807E-041   4.935984796E-046   3.754129282E-046   1.574340667E-047   4.086773648E-045   3.851810564E-046   7.616499984E-047   1.166895318E-046   7.304095883E-046   2.652354818E-043   9.970530886E-048   3.855330610E-051   4.317336675E-047   4.129894214E-048   4.056853256E-052   8.835315984E-054   6.348403338E-043   5.230788666E-047   1.034893585E-051   1.633301441E-058   2.229069262E-058   6.320242968E-046   3.032519809E-051   8.800115522E-057   7.154493919E-045   5.755275551E-043   2.726511870E-047   9.064118988E-041   8.800115522E-057   7.277695537E-042   1.179215480E-041   1.364017906E-042   1.364017906E-041   1.636821487E-041   5.456071624E-042   6.371283638E-042   1.821623913E-043   1.584020794E-041   8.800115522E-057   8.800115522E-057   8.800115522E-057   8.800115522E-057   1.231136162E-040   2.965638931E-041   3.256042743E-041   2.842437314E-041   1.433538819E-040   1.607781106E-044   8.028345391E-047   3.195321946E-044   2.759716228E-044   7.364816680E-042   1.034893585E-047   2.852117441E-047   1.015533331E-045   1.249616404E-051   4.509179193E-049   1.446738992E-049   2.335550660E-048   5.576633206E-048   6.690727831E-048   7.754661798E-047   5.198228239E-049   2.035466720E-046   6.559606110E-051   5.522072490E-053   8.800115522E-061   8.800115522E-061   1.470499304E-051   2.942758631E-049   6.102000103E-049   6.278882425E-047   8.182347412E-051   1.671141938E-049   2.728915823E-048   3.113480872E-051   3.253402708E-049   2.785236563E-048   3.918691442E-050   2.004666316E-049   2.898758053E-048   8.318749203E-050   6.451364689E-051   1.696662273E-048   2.619794391E-050   1.829544017E-048   1.070094047E-050   2.348750833E-054   5.856476880E-052   3.333483760E-048   3.519166197E-051   2.627714495E-043   4.277736155E-048   9.319322338E-050   1.591940898E-052   4.531179482E-050   3.542046498E-049   1.628021372E-048   5.203508308E-053   3.488365793E-057   4.127254180E-055   2.004666316E-042   5.303829625E-048   2.522113109E-048   5.202628297E-053   8.800115522E-061   8.083786119E-060   4.290056317E-049   1.008493239E-047   6.045679364E-045   4.913104496E-045   4.352914045E-048   8.800115522E-057   2.996439335E-043   2.949174073E-047   8.800115522E-057   9.420708439E-042 
  1.760023104E-040   1.115460076E-054   4.575000000E+001   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   4.227575497E-039   8.778995245E-037   1.760023104E-037   9.875489639E-041   1.080478184E-043   1.442162932E-043   3.981172262E-047   1.620101268E-047   1.863864468E-040   1.225328085E-044   9.491804602E-044   1.757207067E-044   3.173321657E-041   8.798355499E-046   8.094346257E-047   3.095880641E-044   6.292082598E-045   1.604085057E-047   9.991651164E-048   2.678755165E-047   1.260000540E-047   1.760023104E-060   3.564046786E-048   1.760023104E-056   1.124478761E-040   9.871969593E-046   7.508258563E-046   3.148681334E-047   8.173547297E-045   7.703621128E-046   1.523299997E-046   2.333790636E-046   1.460819177E-045   5.304709637E-043   1.994106177E-047   7.710661220E-051   8.634673350E-047   8.259788429E-048   8.113706511E-052   1.767063197E-053   1.269680668E-042   1.046157733E-046   2.069787171E-051   3.266602882E-058   4.458138523E-058   1.264048594E-045   6.065039618E-051   1.760023104E-056   1.430898784E-044   1.151055110E-042   5.453023741E-047   1.812823798E-040   1.760023104E-056   1.455539107E-041   2.358430960E-041   2.728035812E-042   2.728035812E-041   3.273642974E-041   1.091214325E-041   1.274256728E-041   3.643247826E-043   3.168041588E-041   1.760023104E-056   1.760023104E-056   1.760023104E-056   1.760023104E-056   2.462272323E-040   5.931277862E-041   6.512085486E-041   5.684874627E-041   2.867077637E-040   3.215562212E-044   1.605669078E-046   6.390643892E-044   5.519432455E-044   1.472963336E-041   2.069787171E-047   5.704234881E-047   2.031066662E-045   2.499232808E-051   9.018358387E-049   2.893477984E-049   4.671101319E-048   1.115326641E-047   1.338145566E-047   1.550932360E-046   1.039645648E-048   4.070933440E-046   1.311921222E-050   1.104414498E-052   1.760023104E-060   1.760023104E-060   2.940998607E-051   5.885517261E-049   1.220400021E-048   1.255776485E-046   1.636469482E-050   3.342283875E-049   5.457831647E-048   6.226961743E-051   6.506805417E-049   5.570473125E-048   7.837382884E-050   4.009332632E-049   5.797516106E-048   1.663749841E-049   1.290272938E-050   3.393324545E-048   5.239588782E-050   3.659088034E-048   2.140188095E-050   4.697501666E-054   1.171295376E-051   6.666967519E-048   7.038332394E-051   5.255428990E-043   8.555472310E-048   1.863864468E-049   3.183881796E-052   9.062358965E-050   7.084092995E-049   3.256042743E-048   1.040701662E-052   6.976731586E-057   8.254508360E-055   4.009332632E-042   1.060765925E-047   5.044226217E-048   1.040525659E-052   1.760023104E-060   1.616757224E-059   8.580112634E-049   2.016986478E-047   1.209135873E-044   9.826208992E-045   8.705828090E-048   1.760023104E-056   5.992878670E-043   5.898348146E-047   1.760023104E-056   1.884141688E-041 
  1.056013863E-039   6.692760459E-054   4.575000000E+001   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   2.536545298E-038   5.267397147E-036   1.056013863E-036   5.925293783E-040   6.482869103E-043   8.652977590E-043   2.388703357E-046   9.720607606E-047   1.118318681E-039   7.351968512E-044   5.695082761E-043   1.054324240E-043   1.903992994E-040   5.279013299E-045   4.856607754E-046   1.857528384E-043   3.775249559E-044   9.624510344E-047   5.994990698E-047   1.607253099E-046   7.560003243E-047   1.056013863E-059   2.138428072E-047   1.056013863E-055   6.746872568E-040   5.923181756E-045   4.504955138E-045   1.889208800E-046   4.904128378E-044   4.622172677E-045   9.139799981E-046   1.400274382E-045   8.764915060E-045   3.182825782E-042   1.196463706E-046   4.626396732E-050   5.180804010E-046   4.955873057E-047   4.868223907E-051   1.060237918E-052   7.618084005E-042   6.276946400E-046   1.241872302E-050   1.959961729E-057   2.674883114E-057   7.584291561E-045   3.639023771E-050   1.056013863E-055   8.585392703E-044   6.906330662E-042   3.271814245E-046   1.087694279E-039   1.056013863E-055   8.733234644E-041   1.415058576E-040   1.636821487E-041   1.636821487E-040   1.964185785E-040   6.547285948E-041   7.645540366E-041   2.185948696E-042   1.900824953E-040   1.056013863E-055   1.056013863E-055   1.056013863E-055   1.056013863E-055   1.477363394E-039   3.558766717E-040   3.907251292E-040   3.410924776E-040   1.720246582E-039   1.929337327E-043   9.634014469E-046   3.834386335E-043   3.311659473E-043   8.837780016E-041   1.241872302E-046   3.422540929E-046   1.218639997E-044   1.499539685E-050   5.411015032E-048   1.736086790E-048   2.802660791E-047   6.691959848E-047   8.028873398E-047   9.305594158E-046   6.237873887E-048   2.442560064E-045   7.871527332E-050   6.626486988E-052   1.056013863E-059   1.056013863E-059   1.764599164E-050   3.531310357E-048   7.322400124E-048   7.534658910E-046   9.818816895E-050   2.005370325E-048   3.274698988E-047   3.736177046E-050   3.904083250E-048   3.342283875E-047   4.702429730E-049   2.405599579E-048   3.478509664E-047   9.982499044E-049   7.741637627E-050   2.035994727E-047   3.143753269E-049   2.195452820E-047   1.284112857E-049   2.818500999E-053   7.027772256E-051   4.000180512E-047   4.222999437E-050   3.153257394E-042   5.133283386E-047   1.118318681E-048   1.910329078E-051   5.437415379E-049   4.250455797E-048   1.953625646E-047   6.244209970E-052   4.186038952E-056   4.952705016E-054   2.405599579E-041   6.364595550E-047   3.026535730E-047   6.243153956E-052   1.056013863E-059   9.700543342E-059   5.148067580E-048   1.210191887E-046   7.254815236E-044   5.895725395E-044   5.223496854E-047   1.056013863E-055   3.595727202E-042   3.539008888E-046   1.056013863E-055   1.130485013E-040 
  9.856129385E-039   6.246576428E-053   4.575000000E+001   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   2.367442278E-037   4.916237337E-035   9.856129385E-036   5.530274198E-039   6.050677829E-042   8.076112418E-042   2.229456467E-045   9.072567099E-046   1.043764102E-038   6.861837278E-043   5.315410577E-042   9.840359578E-043   1.777060128E-039   4.927079079E-044   4.532833904E-045   1.733693159E-042   3.523566255E-043   8.982876321E-046   5.595324652E-046   1.500102892E-045   7.056003026E-046   9.856129385E-059   1.995866200E-046   9.856129385E-055   6.297081064E-039   5.528302972E-044   4.204624795E-044   1.763261547E-045   4.577186486E-043   4.314027832E-044   8.530479982E-045   1.306922756E-044   8.180587389E-044   2.970637397E-041   1.116699459E-045   4.317970283E-049   4.835417076E-045   4.625481520E-046   4.543675646E-050   9.895553902E-052   7.110211738E-041   5.858483306E-045   1.159080816E-049   1.829297614E-056   2.496557573E-056   7.078672124E-044   3.396422186E-049   9.856129385E-055   8.013033190E-043   6.445908618E-041   3.053693295E-045   1.015181327E-038   9.856129385E-055   8.151019001E-040   1.320721338E-039   1.527700055E-040   1.527700055E-039   1.833240066E-039   6.110800218E-040   7.135837674E-040   2.040218783E-041   1.774103289E-039   9.856129385E-055   9.856129385E-055   9.856129385E-055   9.856129385E-055   1.378872501E-038   3.321515603E-039   3.646767872E-039   3.183529791E-039   1.605563477E-038   1.800714839E-042   8.991746838E-045   3.578760580E-042   3.090882175E-042   8.248594682E-040   1.159080816E-045   3.194371534E-045   1.137397331E-043   1.399570373E-049   5.050280697E-047   1.620347671E-047   2.615816739E-046   6.245829191E-046   7.493615171E-046   8.685221214E-045   5.822015628E-047   2.279722727E-044   7.346758843E-049   6.184721189E-051   9.856129385E-059   9.856129385E-059   1.646959220E-049   3.295889666E-047   6.834240115E-047   7.032348316E-045   9.164229102E-049   1.871678970E-047   3.056385722E-046   3.487098576E-049   3.643811034E-047   3.119464950E-046   4.388934415E-048   2.245226274E-047   3.246609019E-046   9.316999107E-048   7.225528452E-049   1.900261745E-046   2.934169718E-048   2.049089299E-046   1.198505333E-048   2.630600933E-052   6.559254105E-050   3.733501811E-046   3.941466141E-049   2.943040234E-041   4.791064494E-046   1.043764102E-047   1.782973806E-050   5.074921020E-048   3.967092077E-047   1.823383936E-046   5.827929305E-051   3.906969688E-055   4.622524681E-053   2.245226274E-040   5.940289180E-046   2.824766682E-046   5.826943692E-051   9.856129385E-059   9.053840453E-058   4.804863075E-047   1.129512427E-045   6.771160887E-043   5.502677035E-043   4.875263730E-046   9.856129385E-055   3.356012055E-041   3.303074962E-045   9.856129385E-055   1.055119345E-039 
  3.467132728E-038   2.197384868E-052   4.575000000E+001   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   8.328052812E-037   1.729405805E-034   3.467132728E-035   1.945408173E-038   2.128472782E-041   2.840968557E-041   7.842654230E-045   3.191495676E-045   3.671693559E-038   2.413817805E-042   1.869824680E-041   3.461585315E-042   6.251240308E-039   1.733219651E-043   1.594534341E-044   6.098686468E-042   1.239499950E-042   3.159944768E-045   1.968291249E-045   5.276976012E-045   2.482120320E-045   3.467132728E-058   7.020943774E-046   3.467132728E-054   2.215151100E-038   1.944714747E-043   1.479078822E-043   6.202700450E-045   1.610136439E-042   1.517563995E-043   3.000803376E-044   4.597417997E-044   2.877720164E-043   1.044993804E-040   3.928261380E-045   1.518950848E-048   1.700975316E-044   1.627125389E-045   1.598348187E-049   3.481001259E-051   2.501189550E-040   2.060863693E-044   4.077348088E-049   6.434998343E-056   8.782247199E-056   2.490094725E-043   1.194773938E-048   3.467132728E-054   2.818778908E-042   2.267504804E-040   1.074210732E-044   3.571146710E-038   3.467132728E-054   2.867318766E-039   4.645957855E-039   5.374055728E-040   5.374055728E-039   6.448866873E-039   2.149622291E-039   2.510204095E-039   7.176964746E-041   6.240838910E-039   3.467132728E-054   3.467132728E-054   3.467132728E-054   3.467132728E-054   4.850518686E-038   1.168423729E-038   1.282839109E-038   1.119883871E-038   5.647959213E-038   6.334451493E-042   3.163065187E-044   1.258915893E-041   1.087292823E-041   2.901643380E-039   4.077348088E-045   1.123697717E-044   4.001071168E-043   4.923328473E-049   1.776558810E-046   5.699966204E-047   9.201770259E-046   2.197122010E-045   2.636061013E-045   3.055237360E-044   2.048035302E-046   8.019477999E-044   2.584400735E-048   2.175625787E-050   3.467132728E-058   3.467132728E-058   5.793578788E-049   1.159409184E-046   2.404109833E-046   2.473799201E-044   3.223740010E-048   6.584085050E-047   1.075157859E-045   1.226671559E-048   1.281798969E-046   1.097347508E-045   1.543914204E-047   7.898128354E-047   1.142073520E-045   3.277480567E-047   2.541755003E-048   6.684631899E-046   1.032165413E-047   7.208168941E-046   4.216033397E-048   9.253777250E-052   2.307376830E-049   1.313349877E-045   1.386506378E-048   1.035285832E-040   1.685373219E-045   3.671693559E-047   6.272043104E-050   1.785226641E-047   1.395520923E-046   6.414195546E-046   2.050115582E-050   1.374371413E-054   1.626085249E-052   7.898128354E-040   2.089640895E-045   9.936802398E-046   2.049768869E-050   3.467132728E-058   3.184908124E-057   1.690227205E-046   3.973334106E-045   2.381920184E-042   1.935700202E-042   1.714992344E-045   3.467132728E-054   1.180558694E-040   1.161936786E-044   3.467132728E-054   3.711638383E-039 
  8.575869513E-038   5.435178685E-052   4.575000000E+001   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   2.059923857E-036   4.277643713E-034   8.575869513E-035   4.811920384E-038   5.264726294E-041   7.027067479E-041   1.939861684E-044   7.894087886E-045   9.081845814E-038   5.970520355E-042   4.624966428E-041   8.562148122E-042   1.546229273E-038   4.287077169E-043   3.944042389E-044   1.508495447E-041   3.065873351E-042   7.816047474E-045   4.868521122E-045   1.305247340E-044   6.139464984E-045   8.575869513E-058   1.736613576E-045   8.575869513E-054   5.479123032E-038   4.810205210E-043   3.658465934E-043   1.534223056E-044   3.982633802E-042   3.753658086E-043   7.422415063E-044   1.137160297E-043   7.117971696E-043   2.584767071E-040   9.716460158E-045   3.757088434E-048   4.207321583E-044   4.024655562E-045   3.953475845E-049   8.610172991E-051   6.186632266E-040   5.097496838E-044   1.008522255E-048   1.591681382E-055   2.172267748E-055   6.159189484E-043   2.955244634E-048   8.575869513E-054   6.972181914E-042   5.608618661E-040   2.657034441E-044   8.833145598E-038   8.575869513E-054   7.092244087E-039   1.149166515E-038   1.329259774E-039   1.329259774E-038   1.595111729E-038   5.317039098E-039   6.208929527E-039   1.775204989E-040   1.543656512E-038   8.575869513E-054   8.575869513E-054   8.575869513E-054   8.575869513E-054   1.199764145E-037   2.890068026E-038   3.173071720E-038   2.770005853E-038   1.397009144E-037   1.566811360E-041   7.823765756E-044   3.113898220E-041   2.689392679E-041   7.177145195E-039   1.008522255E-044   2.779439309E-044   9.896553418E-043   1.217773471E-048   4.394275538E-046   1.409872948E-046   2.276035769E-045   5.434528510E-045   6.520233591E-045   7.557056215E-044   5.065766121E-046   1.983598618E-043   6.392453135E-048   5.381358119E-050   8.575869513E-058   8.575869513E-058   1.433027796E-048   2.867770765E-046   5.946507920E-046   6.118882897E-044   7.973843473E-048   1.628557620E-046   2.659377136E-045   3.034142634E-048   3.170498959E-046   2.714262701E-045   3.818834694E-047   1.953583075E-046   2.824891417E-045   8.106769450E-047   6.286969940E-048   1.653427642E-045   2.553036354E-047   1.782923272E-045   1.042825733E-047   2.288899573E-051   5.707241161E-049   3.248539371E-045   3.429490218E-048   2.560754636E-040   4.168730170E-045   9.081845814E-047   1.551374795E-049   4.415715212E-047   3.451787479E-046   1.586535860E-045   5.070911643E-050   3.399474675E-054   4.022082801E-052   1.953583075E-039   5.168676555E-045   2.457844202E-045   5.070054056E-050   8.575869513E-058   7.877793734E-057   4.180736387E-046   9.827946462E-045   5.891622355E-042   4.787907949E-042   4.241992364E-045   8.575869513E-054   2.920083569E-040   2.874022728E-044   8.575869513E-054   9.180648377E-039 
  1.790352093E-037   1.134681856E-051   4.575000000E+001   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   4.300425726E-036   8.930276238E-034   1.790352093E-034   1.004566559E-037   1.099097150E-040   1.467014505E-040   4.049776433E-044   1.648019101E-044   1.895982866E-037   1.246443127E-041   9.655368835E-041   1.787487529E-041   3.228004823E-038   8.949970111E-043   8.233829274E-044   3.149229331E-041   6.400508731E-042   1.631726897E-044   1.016382883E-044   2.724915885E-044   1.281713063E-044   1.790352093E-057   3.625462987E-045   1.790352093E-053   1.143855952E-037   1.004208489E-042   7.637642027E-043   3.202939894E-044   8.314395118E-042   7.836371109E-043   1.549549736E-043   2.374006875E-043   1.485992237E-042   5.396121207E-040   2.028468921E-044   7.843532518E-048   8.783467366E-044   8.402122370E-045   8.253523147E-049   1.797513501E-050   1.291560000E-039   1.064185284E-043   2.105454061E-048   3.322893484E-055   4.534961850E-055   1.285830873E-042   6.169553311E-048   1.790352093E-053   1.455556251E-041   1.170890269E-039   5.546991083E-044   1.844062655E-037   1.790352093E-053   1.480621181E-038   2.399071804E-038   2.775045743E-039   2.775045743E-038   3.330054892E-038   1.110018297E-038   1.296214915E-038   3.706028832E-040   3.222633767E-038   1.790352093E-053   1.790352093E-053   1.790352093E-053   1.790352093E-053   2.504702578E-037   6.033486552E-038   6.624302743E-038   5.782837259E-038   2.916483559E-037   3.270973273E-041   1.633338214E-043   6.500768448E-041   5.614544162E-041   1.498345666E-038   2.105454061E-044   5.802531132E-044   2.066066315E-042   2.542299971E-048   9.173764122E-046   2.943338840E-046   4.751594454E-045   1.134546121E-044   1.361204696E-044   1.577658264E-043   1.057560981E-045   4.141084390E-043   1.334528450E-047   1.123445938E-049   1.790352093E-057   1.790352093E-057   2.991678347E-048   5.986937398E-046   1.241430141E-045   1.277416218E-043   1.664669376E-047   3.399878624E-046   5.551881839E-045   6.334265704E-048   6.618931686E-046   5.666464373E-045   7.972437868E-047   4.078422067E-046   5.897419793E-045   1.692419833E-046   1.312507119E-047   3.451798834E-045   5.329878180E-047   3.722142000E-045   2.177068145E-047   4.778449735E-051   1.191479318E-048   6.781853727E-045   7.159618018E-048   5.345991348E-040   8.702901522E-045   1.895982866E-046   3.238746935E-049   9.218522925E-047   7.206167173E-046   3.312151371E-045   1.058635192E-049   7.096955695E-054   8.396751314E-052   4.078422067E-039   1.079045206E-044   5.131149097E-045   1.058456157E-049   1.790352093E-057   1.644617432E-056   8.727966451E-046   2.051743498E-044   1.229971888E-041   9.995535733E-042   8.855848255E-045   1.790352093E-053   6.096148875E-040   5.999989386E-044   1.790352093E-053   1.916609506E-038 
  3.353041999E-037   2.125076924E-051   4.575000000E+001   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   8.054006882E-036   1.672497349E-033   3.353041999E-034   1.881391866E-037   2.058432483E-040   2.747482614E-040   7.584581002E-044   3.086475160E-044   3.550871477E-037   2.334387840E-041   1.808295550E-040   3.347677132E-041   6.045534725E-038   1.676185695E-042   1.542064015E-043   5.898000877E-041   1.198712515E-041   3.055962478E-044   1.903521943E-044   5.103329923E-044   2.400442767E-044   3.353041999E-057   6.789910049E-045   3.353041999E-053   2.142258533E-037   1.880721257E-042   1.430407717E-042   5.998592137E-044   1.557152704E-041   1.467626483E-042   2.902057850E-043   4.446133691E-043   2.783024859E-042   1.010606859E-039   3.798996585E-044   1.468967700E-047   1.645002405E-043   1.573582610E-044   1.545752362E-048   3.366454167E-050   2.418884498E-039   1.993048164E-043   3.943177391E-048   6.223245951E-055   8.493255384E-055   2.408154764E-042   1.155458273E-047   3.353041999E-053   2.726023145E-041   2.192889468E-039   1.038862364E-043   3.453633259E-037   3.353041999E-053   2.772965733E-038   4.493076279E-038   5.197215099E-039   5.197215099E-038   6.236658119E-038   2.078886040E-038   2.427602408E-038   6.940796939E-040   6.035475599E-038   3.353041999E-053   3.353041999E-053   3.353041999E-053   3.353041999E-053   4.690905757E-037   1.129975154E-037   1.240625540E-037   1.083032566E-037   5.462105417E-037   6.126007733E-041   3.058980216E-043   1.217489550E-040   1.051513971E-040   2.806160849E-038   3.943177391E-044   1.086720912E-043   3.869410467E-042   4.761319639E-048   1.718098720E-045   5.512401047E-046   8.898973466E-045   2.124822715E-044   2.549317832E-044   2.954700610E-043   1.980641909E-045   7.755586144E-043   2.499357506E-047   2.104033855E-049   3.353041999E-057   3.353041999E-057   5.602933181E-048   1.121257245E-045   2.324999322E-045   2.392395467E-043   3.117658451E-047   6.367426757E-046   1.039778324E-044   1.186306259E-047   1.239619627E-045   1.061237793E-044   1.493109602E-046   7.638229674E-046   1.104492035E-044   3.169630602E-046   2.458115090E-047   6.464664975E-045   9.982006032E-047   6.970974317E-045   4.077299071E-047   8.949269096E-051   2.231449451E-048   1.270132309E-044   1.340881496E-047   1.001218341E-039   1.629913716E-044   3.550871477E-046   6.065652977E-049   1.726481325E-046   1.349599405E-045   6.203127699E-045   1.982653734E-049   1.329145849E-053   1.572576698E-051   7.638229674E-039   2.020878413E-044   9.609818370E-045   1.982318430E-049   3.353041999E-057   3.080104381E-056   1.634607975E-045   3.842586131E-044   2.303539854E-041   1.872003348E-041   1.658558183E-044   3.353041999E-053   1.141710801E-039   1.123701672E-043   3.353041999E-053   3.589501863E-038 
  4.915731906E-037   3.115471993E-051   4.575000000E+001   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   1.180758804E-035   2.451967075E-033   4.915731906E-034   2.758217172E-037   3.017767817E-040   4.027950724E-040   1.111938557E-043   4.524931220E-044   5.205760089E-037   3.422332553E-041   2.651054217E-040   4.907866735E-041   8.863064627E-038   2.457374380E-042   2.260745104E-043   8.646772423E-041   1.757374156E-041   4.480198059E-044   2.790661003E-044   7.481743961E-044   3.519172472E-044   4.915731906E-057   9.954357110E-045   4.915731906E-053   3.140661115E-037   2.757234026E-042   2.097051231E-042   8.794244380E-044   2.282865897E-041   2.151615855E-042   4.254565965E-043   6.518260507E-043   4.080057482E-042   1.481601596E-039   5.569524250E-044   2.153582148E-047   2.411658073E-043   2.306952984E-044   2.266152409E-048   4.935394834E-050   3.546208997E-039   2.921911045E-043   5.780900722E-048   9.123598418E-055   1.245154892E-054   3.530478655E-042   1.693961215E-047   4.915731906E-053   3.996490040E-041   3.214888667E-039   1.523025619E-043   5.063203863E-037   4.915731906E-053   4.065310286E-038   6.587080754E-038   7.619384454E-039   7.619384454E-038   9.143261345E-038   3.047753782E-038   3.558989900E-038   1.017556505E-039   8.848317431E-038   4.915731906E-053   4.915731906E-053   4.915731906E-053   4.915731906E-053   6.877108937E-037   1.656601652E-037   1.818820805E-037   1.587781406E-037   8.007727275E-037   8.981042192E-041   4.484622218E-043   1.784902255E-040   1.541573526E-040   4.113976032E-038   5.780900722E-044   1.593188711E-043   5.672754620E-042   6.980339307E-048   2.518821029E-045   8.081463254E-046   1.304635248E-044   3.115099309E-044   3.737430968E-044   4.331742956E-043   2.903722837E-045   1.137008790E-042   3.664186563E-047   3.084621771E-049   4.915731906E-057   4.915731906E-057   8.214188015E-048   1.643820749E-045   3.408568504E-045   3.507374715E-043   4.570647526E-047   9.334974890E-046   1.524368464E-044   1.739185948E-047   1.817346086E-045   1.555829148E-044   2.188975418E-046   1.119803728E-045   1.619242090E-044   4.646841371E-046   3.603723060E-047   9.477531115E-045   1.463413388E-046   1.021980663E-044   5.977529998E-047   1.312008846E-050   3.271419583E-048   1.862079246E-044   1.965801189E-047   1.467837547E-039   2.389537280E-044   5.205760089E-046   8.892559018E-049   2.531110358E-046   1.978582092E-045   9.094104026E-045   2.906672276E-049   1.948596128E-053   2.305478264E-051   1.119803728E-038   2.962711620E-044   1.408848764E-044   2.906180703E-049   4.915731906E-057   4.515591329E-056   2.396419304E-045   5.633428764E-044   3.377107819E-041   2.744453123E-041   2.431531541E-044   4.915731906E-053   1.673806714E-039   1.647404406E-043   4.915731906E-053   5.262394219E-038 
