!=============================
! H2* steady state abundances
!=============================
!--- T       =    19.99 K
!--- nH      = ******** cm-3
!--- Av      =     0.10 mag
!--- RAD     =     1.00
!--- N_H2_0  = 1.00E+20 cm-2
!--- N_CO_0  = 1.00E+17 cm-2
!--- NH2_lev =      150
!=============================
H2( 0, 0)    9.751E-001
H2( 0, 1)    2.485E-002
H2( 0, 2)    1.482E-009
H2( 0, 3)    5.256E-009
H2( 0, 4)    6.718E-009
H2( 0, 5)    8.341E-008
H2( 0, 6)    3.407E-008
H2( 0, 7)    5.492E-008
H2( 0, 8)    8.487E-009
H2( 1, 0)    1.157E-010
H2( 1, 1)    4.186E-010
H2( 1, 2)    8.718E-011
H2( 1, 3)    2.013E-010
H2( 0, 9)    1.304E-008
H2( 1, 4)    1.118E-010
H2( 1, 5)    4.760E-010
H2( 0,10)    2.211E-009
H2( 1, 6)    2.051E-010
H2( 0,11)    3.778E-009
H2( 1, 7)    8.052E-010
H2( 1, 8)    3.234E-010
H2( 2, 0)    8.035E-012
H2( 2, 1)    1.072E-010
H2( 0,12)    7.197E-010
H2( 2, 2)    3.243E-011
H2( 2, 3)    8.688E-011
H2( 1, 9)    1.166E-009
H2( 2, 4)    4.090E-011
H2( 0,13)    1.348E-009
H2( 2, 5)    1.237E-010
H2( 1,10)    3.693E-010
H2( 2, 6)    4.802E-011
H2( 0,14)    2.907E-010
H2( 1,11)    1.083E-009
H2( 2, 7)    1.722E-010
H2( 2, 8)    6.582E-011
H2( 3, 0)    6.492E-012
H2( 3, 1)    4.945E-011
H2( 1,12)    2.623E-010
H2( 3, 2)    1.171E-011
H2( 0,15)    5.848E-010
H2( 3, 3)    2.189E-011
H2( 2, 9)    2.327E-010
H2( 3, 4)    1.604E-011
H2( 1,13)    6.644E-010
H2( 3, 5)    5.824E-011
H2( 0,16)    1.391E-010
H2( 2,10)    8.476E-011
H2( 3, 6)    1.824E-011
H2( 1,14)    1.366E-010
H2( 2,11)    2.756E-010
H2( 3, 7)    6.364E-011
H2( 0,17)    2.897E-010
H2( 3, 8)    2.324E-011
H2( 4, 0)    1.533E-012
H2( 4, 1)    9.789E-012
H2( 4, 2)    6.759E-012
H2( 2,12)    8.188E-011
H2( 1,15)    3.377E-010
H2( 4, 3)    2.580E-011
H2( 3, 9)    7.552E-011
H2( 4, 4)    7.576E-012
H2( 0,18)    7.407E-011
H2( 2,13)    2.257E-010
H2( 4, 5)    2.918E-011
H2( 3,10)    2.740E-011
H2( 1,16)    6.287E-011
H2( 4, 6)    8.274E-012
H2( 0,19)    1.550E-010
H2( 2,14)    5.236E-011
H2( 4, 7)    3.042E-011
H2( 3,11)    8.945E-011
H2( 1,17)    1.643E-010
H2( 5, 0)    6.299E-013
H2( 4, 8)    9.905E-012
H2( 5, 1)    4.660E-012
H2( 5, 2)    5.548E-012
H2( 3,12)    2.873E-011
H2( 2,15)    1.263E-010
H2( 5, 3)    1.007E-011
H2( 0,20)    4.157E-011
H2( 4, 9)    3.371E-011
H2( 5, 4)    3.623E-012
H2( 1,18)    2.854E-011
H2( 5, 5)    1.297E-011
H2( 3,13)    9.012E-011
H2( 4,10)    1.105E-011
H2( 2,16)    2.203E-011
H2( 5, 6)    3.781E-012
H2( 0,21)    8.466E-011
H2( 5, 7)    1.316E-011
H2( 3,14)    2.217E-011
H2( 4,11)    3.707E-011
H2( 1,19)    8.654E-011
H2( 2,17)    4.599E-011
H2( 6, 0)    3.120E-013
H2( 5, 8)    4.607E-012
H2( 6, 1)    2.287E-012
H2( 6, 2)    1.654E-012
H2( 4,12)    1.164E-011
H2( 6, 3)    5.141E-012
H2( 3,15)    6.206E-011
H2( 0,22)    1.091E-011
H2( 5, 9)    1.510E-011
H2( 6, 4)    1.820E-012
H2( 1,20)    1.050E-011
H2( 2,18)    1.460E-012
H2( 6, 5)    1.957E-011
H2( 4,13)    3.599E-011
H2( 5,10)    5.629E-012
H2( 3,16)    1.183E-011
H2( 6, 6)    1.582E-012
H2( 0,23)    4.193E-011
H2( 1,21)    4.106E-011
H2( 6, 7)    7.054E-012
H2( 5,11)    7.685E-012
H2( 4,14)    6.759E-012
H2( 2,19)    7.188E-014
H2( 7, 0)    3.649E-012
H2( 3,17)    2.972E-011
H2( 6, 8)    2.618E-012
H2( 7, 1)    1.269E-012
H2( 7, 2)    7.511E-013
H2( 5,12)    5.240E-012
H2( 7, 3)    2.333E-012
H2( 4,15)    2.261E-011
H2( 6, 9)    9.687E-012
H2( 7, 4)    1.341E-012
H2( 1,22)    6.758E-012
H2( 0,24)    2.698E-013
H2( 2,20)    5.068E-012
H2( 7, 5)    3.930E-012
H2( 3,18)    6.195E-012
H2( 5,13)    1.179E-011
H2( 6,10)    3.160E-012
H2( 7, 6)    8.917E-013
H2( 4,16)    5.015E-012
H2( 7, 7)    4.557E-012
H2( 6,11)    1.083E-011
H2( 1,23)    1.713E-011
H2( 5,14)    6.028E-012
H2( 2,21)    1.894E-011
H2( 0,25)    1.073E-011
H2( 3,19)    1.214E-013
H2( 8, 0)    1.053E-013
H2( 8, 1)    9.393E-013
H2( 7, 8)    4.930E-014
H2( 4,17)    1.774E-011
H2( 8, 2)    5.070E-013
H2( 8, 3)    3.955E-013
