          distance              timeN                 Tn            0-0S(0)            0-0S(1)            0-0S(2)            0-0S(3)            0-0S(4)            0-0S(5)            0-0S(6)            1-0O(2)            1-0Q(1)            1-0O(3)            1-0S(0)            1-0Q(2)            1-0O(4)            1-1S(0)            1-0S(1)            1-0Q(3)            1-0O(5)            1-1S(1)            0-0S(7)            1-0S(2)            1-0Q(4)            1-0O(6)            1-1S(2)            1-0S(3)            1-0Q(5)            1-0O(7)            1-1S(3)            0-0S(8)            1-0S(4)            1-0Q(6)            1-0O(8)            1-1S(4)            0-0S(9)            1-0S(5)            1-0Q(7)            1-0O(9)            1-1S(5)            1-0S(6)            1-0Q(8)           1-0O(10)            1-1S(6)            2-0O(2)            2-1O(2)            2-0Q(1)            2-0O(3)            2-1Q(1)            2-1O(3)           0-0S(10)            2-0S(0)            2-0Q(2)            2-0O(4)            2-1S(0)            2-1Q(2)            2-1O(4)            2-2S(0)            2-0S(1)            2-0Q(3)            2-0O(5)            2-1S(1)            2-1Q(3)            2-1O(5)            2-2S(1)            1-0S(7)            1-0Q(9)           1-0O(11)            1-1S(7)            2-0S(2)            2-0Q(4)            2-0O(6)            2-1S(2)            2-1Q(4)            2-1O(6)            2-2S(2)           0-0S(11)            2-0S(3)            2-0Q(5)            2-0O(7)            2-1S(3)            2-1Q(5)            2-1O(7)            2-2S(3)            1-0S(8)           1-0Q(10)            1-1S(8)           1-0O(12)            2-0S(4)            2-0Q(6)            2-0O(8)            2-1S(4)            2-1Q(6)            2-1O(8)            2-2S(4)           0-0S(12)            1-0S(9)           1-0Q(11)            1-1S(9)           1-0O(13)            2-0S(5)            2-0Q(7)            2-0O(9)            2-1S(5)            2-1Q(7)            2-1O(9)            2-2S(5)            2-0S(6)            2-0Q(8)           2-0O(10)            2-1S(6)            2-1Q(8)           2-1O(10)            2-2S(6)            3-0O(2)            3-1O(2)            3-2O(2)            3-0Q(1)            3-0O(3)            3-1Q(1)            3-1O(3)            3-2Q(1)            3-2O(3)           1-0S(10)           1-0Q(12)           1-1S(10)           1-0O(14)            3-0S(0)            3-0Q(2)            3-0O(4)            3-1S(0)            3-1Q(2)            3-1O(4)            3-2S(0)            3-2Q(2)            3-2O(4)            3-3S(0)           0-0S(13)            3-0S(1)            3-0Q(3)            3-0O(5)            3-1S(1)            3-1Q(3)            3-1O(5)            3-2S(1)            3-2Q(3)            3-2O(5)            3-3S(1)            2-0S(7)            2-0Q(9)           2-0O(11)            2-1S(7)            2-1Q(9)           2-1O(11)            2-2S(7)            3-0S(2)            3-0Q(4)            3-0O(6)            3-1S(2)            3-1Q(4)            3-1O(6)            3-2S(2)            3-2Q(4)            3-2O(6)            3-3S(2)           1-0S(11)           1-0Q(13)           1-1S(11)           1-0O(15)            3-0S(3)            3-0Q(5)            3-0O(7)            3-1S(3)            3-1Q(5)            3-1O(7)            3-2S(3)            3-2Q(5)            3-2O(7)            3-3S(3)           0-0S(14)            2-0S(8)           2-0Q(10)            2-1S(8)           2-0O(12)           2-1Q(10)            2-2S(8)           2-1O(12)            3-0S(4)            3-0Q(6)            3-0O(8)            3-1S(4)            3-1Q(6)            3-1O(8)            3-2S(4)            3-2Q(6)            3-2O(8)            3-3S(4)           1-0S(12)           1-0Q(14)           1-1S(12)           1-0O(16)            2-0S(9)           2-0Q(11) 
  1.083491048E-040   6.866904215E-055   4.510000000E+001   1.274202014E-025   2.854817297E-027   2.564514728E-034   8.080090622E-038   2.614736993E-037   6.756391311E-037   1.484161476E-036   2.581561878E-035   1.415960780E-035   1.197408544E-035   9.029423232E-036   9.976290761E-036   7.662391062E-036   7.449604304E-041   1.299707792E-035   9.120711133E-036   5.115765308E-036   1.991081801E-039   2.883240562E-036   1.555855222E-035   8.641825357E-036   3.400827298E-036   1.591994162E-038   1.708063855E-035   8.240462205E-036   2.215922112E-036   7.185545665E-038   5.084485049E-036   1.759910523E-035   7.845937612E-036   1.405328497E-036   2.311073985E-037   8.287297152E-036   1.712538210E-035   7.436295780E-036   8.632559944E-037   5.928393048E-037   1.573355224E-035   7.008868624E-036   5.119429798E-037   1.292343731E-036   2.125280983E-035   3.662044427E-035   1.241832110E-035   9.527902323E-036   1.983095717E-035   1.707601278E-035   1.265724115E-035   8.499528604E-036   8.829030956E-036   5.919719146E-036   1.242205808E-035   1.395036757E-035   1.096120591E-035   6.499633178E-041   1.296356344E-035   8.182046890E-036   3.853613979E-036   1.759441285E-035   1.272535603E-035   7.326469826E-036   1.732817143E-039   1.356698887E-035   6.560322249E-036   2.917419285E-037   2.487929756E-036   1.658435678E-035   7.892588585E-036   2.507541661E-036   2.064606543E-035   1.202037962E-035   4.866156309E-036   1.380299721E-038   1.829453625E-035   1.966035138E-035   7.694943762E-036   1.605313651E-036   2.211516850E-035   1.141771394E-035   3.161918962E-036   6.198048987E-038   1.086489858E-035   6.098787731E-036   4.345035221E-036   1.591496244E-037   2.215854181E-035   7.522331180E-036   1.003725265E-036   2.210254353E-035   1.082071111E-035   1.995286386E-036   1.981672185E-037   2.522009127E-035   7.914127573E-036   5.627304230E-036   7.012106025E-036   8.258897827E-038   2.397836453E-035   7.350370509E-036   6.099551929E-037   2.069792789E-035   1.019962065E-035   1.217468933E-036   5.046853878E-037   2.502872309E-035   7.169405336E-036   3.588774180E-037   1.809429359E-035   9.548751464E-036   7.150909352E-037   1.090759710E-036   3.021869845E-036   5.300727405E-035   3.773815069E-035   2.415413368E-036   1.009281785E-036   3.010059856E-035   2.426808940E-035   2.013477866E-035   1.770192412E-035   5.039778488E-036   5.151310738E-036   1.059079603E-035   4.045486107E-038   2.058670538E-036   1.728006356E-036   4.122119925E-037   2.007431014E-035   2.137786789E-035   1.543310801E-035   1.234968632E-035   1.413736660E-035   1.140187054E-035   5.489785243E-041   3.338727614E-035   3.529367755E-036   1.616043178E-036   1.380002670E-037   3.010411035E-035   1.978545772E-035   1.031838509E-035   1.715341450E-035   1.285811552E-035   7.628663029E-036   1.459804923E-039   2.525756846E-035   6.973807291E-036   2.036108830E-037   1.460433967E-035   8.874056754E-036   4.027780729E-037   2.081450532E-036   4.992186639E-036   1.577586886E-036   2.380180225E-038   3.786310720E-035   1.904875057E-035   6.925056934E-036   1.963942947E-035   1.209819106E-035   5.059455496E-036   1.157975342E-038   2.571293881E-036   4.677673030E-036   1.513460358E-035   1.849999574E-038   6.465647440E-036   1.560594033E-036   4.804493754E-040   4.412286819E-035   1.852635864E-035   4.600057945E-036   2.039381415E-035   1.143548263E-035   3.275503674E-036   5.172367360E-038   4.262720401E-035   2.467060411E-035   6.762215242E-036   1.064690922E-035   1.109041738E-037   8.178819603E-036   3.599431168E-036   2.164775458E-037   7.892849027E-036   1.551301818E-036   2.674696634E-038   4.886223482E-035   1.806026592E-035   3.007815983E-036   1.958576661E-035   1.077081983E-035   2.054545156E-036   1.642994904E-037   8.144674033E-037   4.212149706E-036   2.062254327E-035   7.786121900E-039   2.332515786E-035   6.533694771E-036 
  2.166982096E-040   1.373380843E-054   4.510000000E+001   1.274202014E-025   2.854817297E-027   2.564514728E-034   8.080090622E-038   2.614736993E-037   6.756391311E-037   1.484161476E-036   2.581561878E-035   1.415960780E-035   1.197408544E-035   9.029423232E-036   9.976290761E-036   7.662391062E-036   7.449604304E-041   1.299707792E-035   9.120711133E-036   5.115765308E-036   1.991081801E-039   2.883240562E-036   1.555855222E-035   8.641825357E-036   3.400827298E-036   1.591994162E-038   1.708063855E-035   8.240462205E-036   2.215922112E-036   7.185545665E-038   5.084485049E-036   1.759910523E-035   7.845937612E-036   1.405328497E-036   2.311073985E-037   8.287297152E-036   1.712538210E-035   7.436295780E-036   8.632559944E-037   5.928393048E-037   1.573355224E-035   7.008868624E-036   5.119429798E-037   1.292343731E-036   2.125280983E-035   3.662044427E-035   1.241832110E-035   9.527902323E-036   1.983095717E-035   1.707601278E-035   1.265724115E-035   8.499528604E-036   8.829030956E-036   5.919719146E-036   1.242205808E-035   1.395036757E-035   1.096120591E-035   6.499633178E-041   1.296356344E-035   8.182046890E-036   3.853613979E-036   1.759441285E-035   1.272535603E-035   7.326469826E-036   1.732817143E-039   1.356698887E-035   6.560322249E-036   2.917419285E-037   2.487929756E-036   1.658435678E-035   7.892588585E-036   2.507541661E-036   2.064606543E-035   1.202037962E-035   4.866156309E-036   1.380299721E-038   1.829453625E-035   1.966035138E-035   7.694943762E-036   1.605313651E-036   2.211516850E-035   1.141771394E-035   3.161918962E-036   6.198048987E-038   1.086489858E-035   6.098787731E-036   4.345035221E-036   1.591496244E-037   2.215854181E-035   7.522331180E-036   1.003725265E-036   2.210254353E-035   1.082071111E-035   1.995286386E-036   1.981672185E-037   2.522009127E-035   7.914127573E-036   5.627304230E-036   7.012106025E-036   8.258897827E-038   2.397836453E-035   7.350370509E-036   6.099551929E-037   2.069792789E-035   1.019962065E-035   1.217468933E-036   5.046853878E-037   2.502872309E-035   7.169405336E-036   3.588774180E-037   1.809429359E-035   9.548751464E-036   7.150909352E-037   1.090759710E-036   3.021869845E-036   5.300727405E-035   3.773815069E-035   2.415413368E-036   1.009281785E-036   3.010059856E-035   2.426808940E-035   2.013477866E-035   1.770192412E-035   5.039778488E-036   5.151310738E-036   1.059079603E-035   4.045486107E-038   2.058670538E-036   1.728006356E-036   4.122119925E-037   2.007431014E-035   2.137786789E-035   1.543310801E-035   1.234968632E-035   1.413736660E-035   1.140187054E-035   5.489785243E-041   3.338727614E-035   3.529367755E-036   1.616043178E-036   1.380002670E-037   3.010411035E-035   1.978545772E-035   1.031838509E-035   1.715341450E-035   1.285811552E-035   7.628663029E-036   1.459804923E-039   2.525756846E-035   6.973807291E-036   2.036108830E-037   1.460433967E-035   8.874056754E-036   4.027780729E-037   2.081450532E-036   4.992186639E-036   1.577586886E-036   2.380180225E-038   3.786310720E-035   1.904875057E-035   6.925056934E-036   1.963942947E-035   1.209819106E-035   5.059455496E-036   1.157975342E-038   2.571293881E-036   4.677673030E-036   1.513460358E-035   1.849999574E-038   6.465647440E-036   1.560594033E-036   4.804493754E-040   4.412286819E-035   1.852635864E-035   4.600057945E-036   2.039381415E-035   1.143548263E-035   3.275503674E-036   5.172367360E-038   4.262720401E-035   2.467060411E-035   6.762215242E-036   1.064690922E-035   1.109041738E-037   8.178819603E-036   3.599431168E-036   2.164775458E-037   7.892849027E-036   1.551301818E-036   2.674696634E-038   4.886223482E-035   1.806026592E-035   3.007815983E-036   1.958576661E-035   1.077081983E-035   2.054545156E-036   1.642994904E-037   8.144674033E-037   4.212149706E-036   2.062254327E-035   7.786121900E-039   2.332515786E-035   6.533694771E-036 
  1.300189258E-039   8.240285058E-054   4.510000000E+001   1.274202014E-025   2.854817297E-027   2.564514728E-034   8.080090622E-038   2.614736993E-037   6.756391311E-037   1.484161476E-036   2.581561878E-035   1.415960780E-035   1.197408544E-035   9.029423232E-036   9.976290761E-036   7.662391062E-036   7.449604304E-041   1.299707792E-035   9.120711133E-036   5.115765308E-036   1.991081801E-039   2.883240562E-036   1.555855222E-035   8.641825357E-036   3.400827298E-036   1.591994162E-038   1.708063855E-035   8.240462205E-036   2.215922112E-036   7.185545665E-038   5.084485049E-036   1.759910523E-035   7.845937612E-036   1.405328497E-036   2.311073985E-037   8.287297152E-036   1.712538210E-035   7.436295780E-036   8.632559944E-037   5.928393048E-037   1.573355224E-035   7.008868624E-036   5.119429798E-037   1.292343731E-036   2.125280983E-035   3.662044427E-035   1.241832110E-035   9.527902323E-036   1.983095717E-035   1.707601278E-035   1.265724115E-035   8.499528604E-036   8.829030956E-036   5.919719146E-036   1.242205808E-035   1.395036757E-035   1.096120591E-035   6.499633178E-041   1.296356344E-035   8.182046890E-036   3.853613979E-036   1.759441285E-035   1.272535603E-035   7.326469826E-036   1.732817143E-039   1.356698887E-035   6.560322249E-036   2.917419285E-037   2.487929756E-036   1.658435678E-035   7.892588585E-036   2.507541661E-036   2.064606543E-035   1.202037962E-035   4.866156309E-036   1.380299721E-038   1.829453625E-035   1.966035138E-035   7.694943762E-036   1.605313651E-036   2.211516850E-035   1.141771394E-035   3.161918962E-036   6.198048987E-038   1.086489858E-035   6.098787731E-036   4.345035221E-036   1.591496244E-037   2.215854181E-035   7.522331180E-036   1.003725265E-036   2.210254353E-035   1.082071111E-035   1.995286386E-036   1.981672185E-037   2.522009127E-035   7.914127573E-036   5.627304230E-036   7.012106025E-036   8.258897827E-038   2.397836453E-035   7.350370509E-036   6.099551929E-037   2.069792789E-035   1.019962065E-035   1.217468933E-036   5.046853878E-037   2.502872309E-035   7.169405336E-036   3.588774180E-037   1.809429359E-035   9.548751464E-036   7.150909352E-037   1.090759710E-036   3.021869845E-036   5.300727405E-035   3.773815069E-035   2.415413368E-036   1.009281785E-036   3.010059856E-035   2.426808940E-035   2.013477866E-035   1.770192412E-035   5.039778488E-036   5.151310738E-036   1.059079603E-035   4.045486107E-038   2.058670538E-036   1.728006356E-036   4.122119925E-037   2.007431014E-035   2.137786789E-035   1.543310801E-035   1.234968632E-035   1.413736660E-035   1.140187054E-035   5.489785243E-041   3.338727614E-035   3.529367755E-036   1.616043178E-036   1.380002670E-037   3.010411035E-035   1.978545772E-035   1.031838509E-035   1.715341450E-035   1.285811552E-035   7.628663029E-036   1.459804923E-039   2.525756846E-035   6.973807291E-036   2.036108830E-037   1.460433967E-035   8.874056754E-036   4.027780729E-037   2.081450532E-036   4.992186639E-036   1.577586886E-036   2.380180225E-038   3.786310720E-035   1.904875057E-035   6.925056934E-036   1.963942947E-035   1.209819106E-035   5.059455496E-036   1.157975342E-038   2.571293881E-036   4.677673030E-036   1.513460358E-035   1.849999574E-038   6.465647440E-036   1.560594033E-036   4.804493754E-040   4.412286819E-035   1.852635864E-035   4.600057945E-036   2.039381415E-035   1.143548263E-035   3.275503674E-036   5.172367360E-038   4.262720401E-035   2.467060411E-035   6.762215242E-036   1.064690922E-035   1.109041738E-037   8.178819603E-036   3.599431168E-036   2.164775458E-037   7.892849027E-036   1.551301818E-036   2.674696634E-038   4.886223482E-035   1.806026592E-035   3.007815983E-036   1.958576661E-035   1.077081983E-035   2.054545156E-036   1.642994904E-037   8.144674033E-037   4.212149706E-036   2.062254327E-035   7.786121900E-039   2.332515786E-035   6.533694771E-036 
  1.213509974E-038   7.690932721E-053   4.510000000E+001   1.274202014E-025   2.854817297E-027   2.564514728E-034   8.080090622E-038   2.614736993E-037   6.756391311E-037   1.484161476E-036   2.581561878E-035   1.415960780E-035   1.197408544E-035   9.029423232E-036   9.976290761E-036   7.662391062E-036   7.449604304E-041   1.299707792E-035   9.120711133E-036   5.115765308E-036   1.991081801E-039   2.883240562E-036   1.555855222E-035   8.641825357E-036   3.400827298E-036   1.591994162E-038   1.708063855E-035   8.240462205E-036   2.215922112E-036   7.185545665E-038   5.084485049E-036   1.759910523E-035   7.845937612E-036   1.405328497E-036   2.311073985E-037   8.287297152E-036   1.712538210E-035   7.436295780E-036   8.632559944E-037   5.928393048E-037   1.573355224E-035   7.008868624E-036   5.119429798E-037   1.292343731E-036   2.125280983E-035   3.662044427E-035   1.241832110E-035   9.527902323E-036   1.983095717E-035   1.707601278E-035   1.265724115E-035   8.499528604E-036   8.829030956E-036   5.919719146E-036   1.242205808E-035   1.395036757E-035   1.096120591E-035   6.499633178E-041   1.296356344E-035   8.182046890E-036   3.853613979E-036   1.759441285E-035   1.272535603E-035   7.326469826E-036   1.732817143E-039   1.356698887E-035   6.560322249E-036   2.917419285E-037   2.487929756E-036   1.658435678E-035   7.892588585E-036   2.507541661E-036   2.064606543E-035   1.202037962E-035   4.866156309E-036   1.380299721E-038   1.829453625E-035   1.966035138E-035   7.694943762E-036   1.605313651E-036   2.211516850E-035   1.141771394E-035   3.161918962E-036   6.198048987E-038   1.086489858E-035   6.098787731E-036   4.345035221E-036   1.591496244E-037   2.215854181E-035   7.522331180E-036   1.003725265E-036   2.210254353E-035   1.082071111E-035   1.995286386E-036   1.981672185E-037   2.522009127E-035   7.914127573E-036   5.627304230E-036   7.012106025E-036   8.258897827E-038   2.397836453E-035   7.350370509E-036   6.099551929E-037   2.069792789E-035   1.019962065E-035   1.217468933E-036   5.046853878E-037   2.502872309E-035   7.169405336E-036   3.588774180E-037   1.809429359E-035   9.548751464E-036   7.150909352E-037   1.090759710E-036   3.021869845E-036   5.300727405E-035   3.773815069E-035   2.415413368E-036   1.009281785E-036   3.010059856E-035   2.426808940E-035   2.013477866E-035   1.770192412E-035   5.039778488E-036   5.151310738E-036   1.059079603E-035   4.045486107E-038   2.058670538E-036   1.728006356E-036   4.122119925E-037   2.007431014E-035   2.137786789E-035   1.543310801E-035   1.234968632E-035   1.413736660E-035   1.140187054E-035   5.489785243E-041   3.338727614E-035   3.529367755E-036   1.616043178E-036   1.380002670E-037   3.010411035E-035   1.978545772E-035   1.031838509E-035   1.715341450E-035   1.285811552E-035   7.628663029E-036   1.459804923E-039   2.525756846E-035   6.973807291E-036   2.036108830E-037   1.460433967E-035   8.874056754E-036   4.027780729E-037   2.081450532E-036   4.992186639E-036   1.577586886E-036   2.380180225E-038   3.786310720E-035   1.904875057E-035   6.925056934E-036   1.963942947E-035   1.209819106E-035   5.059455496E-036   1.157975342E-038   2.571293881E-036   4.677673030E-036   1.513460358E-035   1.849999574E-038   6.465647440E-036   1.560594033E-036   4.804493754E-040   4.412286819E-035   1.852635864E-035   4.600057945E-036   2.039381415E-035   1.143548263E-035   3.275503674E-036   5.172367360E-038   4.262720401E-035   2.467060411E-035   6.762215242E-036   1.064690922E-035   1.109041738E-037   8.178819603E-036   3.599431168E-036   2.164775458E-037   7.892849027E-036   1.551301818E-036   2.674696634E-038   4.886223482E-035   1.806026592E-035   3.007815983E-036   1.958576661E-035   1.077081983E-035   2.054545156E-036   1.642994904E-037   8.144674033E-037   4.212149706E-036   2.062254327E-035   7.786121900E-039   2.332515786E-035   6.533694771E-036 
  4.268815862E-038   2.705472250E-052   4.510000000E+001   1.274202014E-025   2.854817297E-027   2.564514728E-034   8.080090622E-038   2.614736993E-037   6.756391311E-037   1.484161476E-036   2.581561878E-035   1.415960780E-035   1.197408544E-035   9.029423232E-036   9.976290761E-036   7.662391062E-036   7.449604304E-041   1.299707792E-035   9.120711133E-036   5.115765308E-036   1.991081801E-039   2.883240562E-036   1.555855222E-035   8.641825357E-036   3.400827298E-036   1.591994162E-038   1.708063855E-035   8.240462205E-036   2.215922112E-036   7.185545665E-038   5.084485049E-036   1.759910523E-035   7.845937612E-036   1.405328497E-036   2.311073985E-037   8.287297152E-036   1.712538210E-035   7.436295780E-036   8.632559944E-037   5.928393048E-037   1.573355224E-035   7.008868624E-036   5.119429798E-037   1.292343731E-036   2.125280983E-035   3.662044427E-035   1.241832110E-035   9.527902323E-036   1.983095717E-035   1.707601278E-035   1.265724115E-035   8.499528604E-036   8.829030956E-036   5.919719146E-036   1.242205808E-035   1.395036757E-035   1.096120591E-035   6.499633178E-041   1.296356344E-035   8.182046890E-036   3.853613979E-036   1.759441285E-035   1.272535603E-035   7.326469826E-036   1.732817143E-039   1.356698887E-035   6.560322249E-036   2.917419285E-037   2.487929756E-036   1.658435678E-035   7.892588585E-036   2.507541661E-036   2.064606543E-035   1.202037962E-035   4.866156309E-036   1.380299721E-038   1.829453625E-035   1.966035138E-035   7.694943762E-036   1.605313651E-036   2.211516850E-035   1.141771394E-035   3.161918962E-036   6.198048987E-038   1.086489858E-035   6.098787731E-036   4.345035221E-036   1.591496244E-037   2.215854181E-035   7.522331180E-036   1.003725265E-036   2.210254353E-035   1.082071111E-035   1.995286386E-036   1.981672185E-037   2.522009127E-035   7.914127573E-036   5.627304230E-036   7.012106025E-036   8.258897827E-038   2.397836453E-035   7.350370509E-036   6.099551929E-037   2.069792789E-035   1.019962065E-035   1.217468933E-036   5.046853878E-037   2.502872309E-035   7.169405336E-036   3.588774180E-037   1.809429359E-035   9.548751464E-036   7.150909352E-037   1.090759710E-036   3.021869845E-036   5.300727405E-035   3.773815069E-035   2.415413368E-036   1.009281785E-036   3.010059856E-035   2.426808940E-035   2.013477866E-035   1.770192412E-035   5.039778488E-036   5.151310738E-036   1.059079603E-035   4.045486107E-038   2.058670538E-036   1.728006356E-036   4.122119925E-037   2.007431014E-035   2.137786789E-035   1.543310801E-035   1.234968632E-035   1.413736660E-035   1.140187054E-035   5.489785243E-041   3.338727614E-035   3.529367755E-036   1.616043178E-036   1.380002670E-037   3.010411035E-035   1.978545772E-035   1.031838509E-035   1.715341450E-035   1.285811552E-035   7.628663029E-036   1.459804923E-039   2.525756846E-035   6.973807291E-036   2.036108830E-037   1.460433967E-035   8.874056754E-036   4.027780729E-037   2.081450532E-036   4.992186639E-036   1.577586886E-036   2.380180225E-038   3.786310720E-035   1.904875057E-035   6.925056934E-036   1.963942947E-035   1.209819106E-035   5.059455496E-036   1.157975342E-038   2.571293881E-036   4.677673030E-036   1.513460358E-035   1.849999574E-038   6.465647440E-036   1.560594033E-036   4.804493754E-040   4.412286819E-035   1.852635864E-035   4.600057945E-036   2.039381415E-035   1.143548263E-035   3.275503674E-036   5.172367360E-038   4.262720401E-035   2.467060411E-035   6.762215242E-036   1.064690922E-035   1.109041738E-037   8.178819603E-036   3.599431168E-036   2.164775458E-037   7.892849027E-036   1.551301818E-036   2.674696634E-038   4.886223482E-035   1.806026592E-035   3.007815983E-036   1.958576661E-035   1.077081983E-035   2.054545156E-036   1.642994904E-037   8.144674033E-037   4.212149706E-036   2.062254327E-035   7.786121900E-039   2.332515786E-035   6.533694771E-036 
  1.055881349E-037   6.691920618E-052   4.510000000E+001   1.274202014E-025   2.854817297E-027   2.564514728E-034   8.080090622E-038   2.614736993E-037   6.756391311E-037   1.484161476E-036   2.581561878E-035   1.415960780E-035   1.197408544E-035   9.029423232E-036   9.976290761E-036   7.662391062E-036   7.449604304E-041   1.299707792E-035   9.120711133E-036   5.115765308E-036   1.991081801E-039   2.883240562E-036   1.555855222E-035   8.641825357E-036   3.400827298E-036   1.591994162E-038   1.708063855E-035   8.240462205E-036   2.215922112E-036   7.185545665E-038   5.084485049E-036   1.759910523E-035   7.845937612E-036   1.405328497E-036   2.311073985E-037   8.287297152E-036   1.712538210E-035   7.436295780E-036   8.632559944E-037   5.928393048E-037   1.573355224E-035   7.008868624E-036   5.119429798E-037   1.292343731E-036   2.125280983E-035   3.662044427E-035   1.241832110E-035   9.527902323E-036   1.983095717E-035   1.707601278E-035   1.265724115E-035   8.499528604E-036   8.829030956E-036   5.919719146E-036   1.242205808E-035   1.395036757E-035   1.096120591E-035   6.499633178E-041   1.296356344E-035   8.182046890E-036   3.853613979E-036   1.759441285E-035   1.272535603E-035   7.326469826E-036   1.732817143E-039   1.356698887E-035   6.560322249E-036   2.917419285E-037   2.487929756E-036   1.658435678E-035   7.892588585E-036   2.507541661E-036   2.064606543E-035   1.202037962E-035   4.866156309E-036   1.380299721E-038   1.829453625E-035   1.966035138E-035   7.694943762E-036   1.605313651E-036   2.211516850E-035   1.141771394E-035   3.161918962E-036   6.198048987E-038   1.086489858E-035   6.098787731E-036   4.345035221E-036   1.591496244E-037   2.215854181E-035   7.522331180E-036   1.003725265E-036   2.210254353E-035   1.082071111E-035   1.995286386E-036   1.981672185E-037   2.522009127E-035   7.914127573E-036   5.627304230E-036   7.012106025E-036   8.258897827E-038   2.397836453E-035   7.350370509E-036   6.099551929E-037   2.069792789E-035   1.019962065E-035   1.217468933E-036   5.046853878E-037   2.502872309E-035   7.169405336E-036   3.588774180E-037   1.809429359E-035   9.548751464E-036   7.150909352E-037   1.090759710E-036   3.021869845E-036   5.300727405E-035   3.773815069E-035   2.415413368E-036   1.009281785E-036   3.010059856E-035   2.426808940E-035   2.013477866E-035   1.770192412E-035   5.039778488E-036   5.151310738E-036   1.059079603E-035   4.045486107E-038   2.058670538E-036   1.728006356E-036   4.122119925E-037   2.007431014E-035   2.137786789E-035   1.543310801E-035   1.234968632E-035   1.413736660E-035   1.140187054E-035   5.489785243E-041   3.338727614E-035   3.529367755E-036   1.616043178E-036   1.380002670E-037   3.010411035E-035   1.978545772E-035   1.031838509E-035   1.715341450E-035   1.285811552E-035   7.628663029E-036   1.459804923E-039   2.525756846E-035   6.973807291E-036   2.036108830E-037   1.460433967E-035   8.874056754E-036   4.027780729E-037   2.081450532E-036   4.992186639E-036   1.577586886E-036   2.380180225E-038   3.786310720E-035   1.904875057E-035   6.925056934E-036   1.963942947E-035   1.209819106E-035   5.059455496E-036   1.157975342E-038   2.571293881E-036   4.677673030E-036   1.513460358E-035   1.849999574E-038   6.465647440E-036   1.560594033E-036   4.804493754E-040   4.412286819E-035   1.852635864E-035   4.600057945E-036   2.039381415E-035   1.143548263E-035   3.275503674E-036   5.172367360E-038   4.262720401E-035   2.467060411E-035   6.762215242E-036   1.064690922E-035   1.109041738E-037   8.178819603E-036   3.599431168E-036   2.164775458E-037   7.892849027E-036   1.551301818E-036   2.674696634E-038   4.886223482E-035   1.806026592E-035   3.007815983E-036   1.958576661E-035   1.077081983E-035   2.054545156E-036   1.642994904E-037   8.144674033E-037   4.212149706E-036   2.062254327E-035   7.786121900E-039   2.332515786E-035   6.533694771E-036 
