          distance              timeN                 Tn                 Ti                 Te         Total_heat       heat_chemist       heat_diff_in       heat_diff_an       heat_diff_en       heat_diff_gn       heat_inel_en       heat_ther_in       heat_ther_gn       heat_phot_el       heat_ioni_cr    heat_photo_chem         heat_h2int          heat_visc         heat_compr 
  1.502273431E-035   9.521045676E-050   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   7.837942543E-094  -7.950566516E-027 
  1.584305208E-035   1.004094323E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   7.052176199E-094  -7.950566516E-027 
  1.666336984E-035   1.056084079E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   6.294569601E-094  -7.950566516E-027 
  1.721563578E-035   1.091085359E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   5.800951469E-094  -7.950566516E-027 
  1.776790172E-035   1.126086638E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   5.320961369E-094  -7.950566516E-027 
  1.832016765E-035   1.161087918E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   4.854989063E-094  -7.950566516E-027 
  1.887243359E-035   1.196089197E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   4.403466239E-094  -7.950566516E-027 
  1.942469953E-035   1.231090477E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   3.966874957E-094  -7.950566516E-027 
  1.997696547E-035   1.266091756E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   3.545745891E-094  -7.950566516E-027 
  2.035516684E-035   1.290061244E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   3.266584612E-094  -7.950566516E-027 
  2.073336821E-035   1.314030733E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   2.995162447E-094  -7.950566516E-027 
  2.111156959E-035   1.338000221E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   2.731702260E-094  -7.950566516E-027 
  2.148977096E-035   1.361969709E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   2.476450351E-094  -7.950566516E-027 
  2.186797233E-035   1.385939197E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   2.229682101E-094  -7.950566516E-027 
  2.224617370E-035   1.409908686E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   1.991700713E-094  -7.950566516E-027 
  2.250203724E-035   1.426124698E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   1.835859474E-094  -7.950566516E-027 
  2.275790078E-035   1.442340710E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   1.684310316E-094  -7.950566516E-027 
  2.301376432E-035   1.458556723E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   1.537176034E-094  -7.950566516E-027 
  2.326962786E-035   1.474772735E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   1.394592241E-094  -7.950566516E-027 
  2.352549141E-035   1.490988748E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   1.256710491E-094  -7.950566516E-027 
  2.378135495E-035   1.507204760E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   1.123697454E-094  -7.950566516E-027 
