          distance              timeN              timeI                 nH                 NH                NH2                NCO                 Av              op_H2                 Vn                 Vi                VCH                VS                 VSH                 Tn                 Ti                 Te             Vsound            Vmagnet            VAlfven               rhoN               rhoI             rhoNEG           DensityN           DensityI         DensityNEG                muN                muI                muA              muNEG            -dVn/dz            -dVi/dz             Tgrain            Teff_gr               Mgrc               Mgrm              d-ero              d-ads           rsq-core           rsq-mant             ab-cor             ab-ads            Nlayers            densgrc           compr_gr               phH2               phCO          -DissH2_t            F_gr_H2          E_gr_H2_K              x(H2)               x(H)              x(H+)          sum(neut)          sum(ions)          sum(nega)             grad_V              fluph 
  1.434905977E-036   9.094087042E-051   9.094087042E-051   8.000120186E+003   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   4.510000000E+001   4.510000000E+001   4.510000000E+001   5.160073745E+004   4.802499554E+006   4.604931101E+005   1.876350066E-020   2.789725793E-024   2.987640721E-024   4.814090812E+003   1.077093900E-001   1.077093900E-001   3.897620838E-024   2.590048828E-023   1.107045496E-021   2.773797829E-023   9.731505800E-031   9.731505800E-031   1.500000000E+001   4.510000000E+001   1.042072614E-022   6.253001436E-023   0.000000000E+000   1.310901905E-006   4.087958355E-012   1.015038341E-011   3.246400000E+000   1.535736000E+000   3.810478715E+001   5.555361025E-007   1.000000000E+000   7.239206623E-016   8.888248970E-013   2.117380570E-147   2.935872139E-011   2.150087918E+004   4.984925110E-001   3.014954706E-003   2.324965071E-008   4.814090812E+003   1.077093900E-001   1.077093900E-001   9.731505802E-031   8.374253917E+007 
  2.072173329E-036   1.313293340E-050   1.313293340E-050   8.000120186E+003   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   4.510000000E+001   4.510000000E+001   4.510000000E+001   5.160073745E+004   4.802499554E+006   4.604931101E+005   1.876350066E-020   2.789725793E-024   2.987640721E-024   4.814090812E+003   1.077093900E-001   1.077093900E-001   3.897620838E-024   2.590048828E-023   1.107045496E-021   2.773797829E-023   9.609849943E-031   9.609849943E-031   1.500000000E+001   4.510000000E+001   1.042072614E-022   6.253001436E-023   0.000000000E+000   1.310901905E-006   4.087958355E-012   1.015038341E-011   3.246400000E+000   1.535736000E+000   3.810478715E+001   5.555361025E-007   1.000000000E+000   7.239206623E-016   8.888248970E-013   2.117380570E-147   2.935872139E-011   2.150087918E+004   4.984925110E-001   3.014954706E-003   2.324965071E-008   4.814090812E+003   1.077093900E-001   1.077093900E-001   9.609849947E-031   8.374253917E+007 
  2.709440682E-036   1.717177975E-050   1.717177975E-050   8.000120186E+003   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   4.510000000E+001   4.510000000E+001   4.510000000E+001   5.160073745E+004   4.802499554E+006   4.604931101E+005   1.876350066E-020   2.789725793E-024   2.987640721E-024   4.814090812E+003   1.077093900E-001   1.077093900E-001   3.897620838E-024   2.590048828E-023   1.107045496E-021   2.773797829E-023   9.486639956E-031   9.486639956E-031   1.500000000E+001   4.510000000E+001   1.042072614E-022   6.253001436E-023   0.000000000E+000   1.310901905E-006   4.087958355E-012   1.015038341E-011   3.246400000E+000   1.535736000E+000   3.810478715E+001   5.555361025E-007   1.000000000E+000   7.239206623E-016   8.888248970E-013   2.117380570E-147   2.935872139E-011   2.150087918E+004   4.984925110E-001   3.014954706E-003   2.324965071E-008   4.814090812E+003   1.077093900E-001   1.077093900E-001   9.486642538E-031   8.374253917E+007 
  3.346708034E-036   2.121062610E-050   2.121062610E-050   8.000120186E+003   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   4.510000000E+001   4.510000000E+001   4.510000000E+001   5.160073745E+004   4.802499554E+006   4.604931101E+005   1.876350066E-020   2.789725793E-024   2.987640721E-024   4.814090812E+003   1.077093900E-001   1.077093900E-001   3.897620838E-024   2.590048828E-023   1.107045496E-021   2.773797829E-023   9.361817380E-031   9.361817380E-031   1.500000000E+001   4.510000000E+001   1.042072614E-022   6.253001436E-023   0.000000000E+000   1.310901905E-006   4.087958355E-012   1.015038341E-011   3.246400000E+000   1.535736000E+000   3.810478715E+001   5.555361025E-007   1.000000000E+000   7.239206623E-016   8.888248970E-013   2.117380570E-147   2.935872139E-011   2.150087918E+004   4.984925110E-001   3.014954706E-003   2.324965071E-008   4.814090812E+003   1.077093900E-001   1.077093900E-001   9.361818962E-031   8.374253917E+007 
  3.983975387E-036   2.524947245E-050   2.524947245E-050   8.000120186E+003   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   4.510000000E+001   4.510000000E+001   4.510000000E+001   5.160073745E+004   4.802499554E+006   4.604931101E+005   1.876350066E-020   2.789725793E-024   2.987640721E-024   4.814090812E+003   1.077093900E-001   1.077093900E-001   3.897620838E-024   2.590048828E-023   1.107045496E-021   2.773797829E-023   9.235308921E-031   9.235308921E-031   1.500000000E+001   4.510000000E+001   1.042072614E-022   6.253001436E-023   0.000000000E+000   1.310901905E-006   4.087958355E-012   1.015038341E-011   3.246400000E+000   1.535736000E+000   3.810478715E+001   5.555361025E-007   1.000000000E+000   7.239206623E-016   8.888248970E-013   2.117380570E-147   2.935872139E-011   2.150087918E+004   4.984925110E-001   3.014954706E-003   2.324965071E-008   4.814090812E+003   1.077093900E-001   1.077093900E-001   9.235310040E-031   8.374253917E+007 
  4.621242739E-036   2.928831881E-050   2.928831881E-050   8.000120186E+003   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   4.510000000E+001   4.510000000E+001   4.510000000E+001   5.160073745E+004   4.802499554E+006   4.604931101E+005   1.876350066E-020   2.789725793E-024   2.987640721E-024   4.814090812E+003   1.077093900E-001   1.077093900E-001   3.897620838E-024   2.590048828E-023   1.107045496E-021   2.773797829E-023   9.107042607E-031   9.107042607E-031   1.500000000E+001   4.510000000E+001   1.042072614E-022   6.253001436E-023   0.000000000E+000   1.310901905E-006   4.087958355E-012   1.015038341E-011   3.246400000E+000   1.535736000E+000   3.810478715E+001   5.555361025E-007   1.000000000E+000   7.239206623E-016   8.888248970E-013   2.117380570E-147   2.935872139E-011   2.150087918E+004   4.984925110E-001   3.014954706E-003   2.324965071E-008   4.814090812E+003   1.077093900E-001   1.077093900E-001   9.107043841E-031   8.374253917E+007 
  5.807946160E-036   3.680935808E-050   3.680935808E-050   8.000120186E+003   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   4.510000000E+001   4.510000000E+001   4.510000000E+001   5.160073745E+004   4.802499554E+006   4.604931101E+005   1.876350066E-020   2.789725793E-024   2.987640721E-024   4.814090812E+003   1.077093900E-001   1.077093900E-001   3.897620838E-024   2.590048828E-023   1.107045496E-021   2.773797829E-023   8.863232043E-031   8.863232043E-031   1.500000000E+001   4.510000000E+001   1.042072614E-022   6.253001436E-023   0.000000000E+000   1.310901905E-006   4.087958355E-012   1.015038341E-011   3.246400000E+000   1.535736000E+000   3.810478715E+001   5.555361025E-007   1.000000000E+000   7.239206623E-016   8.888248970E-013   2.117380570E-147   2.935872139E-011   2.150087918E+004   4.984925110E-001   3.014954706E-003   2.324965071E-008   4.814090812E+003   1.077093900E-001   1.077093900E-001   8.863232097E-031   8.374253917E+007 
  6.994649581E-036   4.433039735E-050   4.433039735E-050   8.000120186E+003   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   4.510000000E+001   4.510000000E+001   4.510000000E+001   5.160073745E+004   4.802499554E+006   4.604931101E+005   1.876350066E-020   2.789725793E-024   2.987640721E-024   4.814090812E+003   1.077093900E-001   1.077093900E-001   3.897620838E-024   2.590048828E-023   1.107045496E-021   2.773797829E-023   8.612510719E-031   8.612510719E-031   1.500000000E+001   4.510000000E+001   1.042072614E-022   6.253001436E-023   0.000000000E+000   1.310901905E-006   4.087958355E-012   1.015038341E-011   3.246400000E+000   1.535736000E+000   3.810478715E+001   5.555361025E-007   1.000000000E+000   7.239206623E-016   8.888248970E-013   2.117380570E-147   2.935872139E-011   2.150087918E+004   4.984925110E-001   3.014954706E-003   2.324965071E-008   4.814090812E+003   1.077093900E-001   1.077093900E-001   8.612510879E-031   8.374253917E+007 
  8.181353002E-036   5.185143663E-050   5.185143663E-050   8.000120186E+003   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   4.510000000E+001   4.510000000E+001   4.510000000E+001   5.160073745E+004   4.802499554E+006   4.604931101E+005   1.876350066E-020   2.789725793E-024   2.987640721E-024   4.814090812E+003   1.077093900E-001   1.077093900E-001   3.897620838E-024   2.590048828E-023   1.107045496E-021   2.773797829E-023   8.354249494E-031   8.354249494E-031   1.500000000E+001   4.510000000E+001   1.042072614E-022   6.253001436E-023   0.000000000E+000   1.310901905E-006   4.087958355E-012   1.015038341E-011   3.246400000E+000   1.535736000E+000   3.810478715E+001   5.555361025E-007   1.000000000E+000   7.239206623E-016   8.888248970E-013   2.117380570E-147   2.935872139E-011   2.150087918E+004   4.984925110E-001   3.014954706E-003   2.324965071E-008   4.814090812E+003   1.077093900E-001   1.077093900E-001   8.354275129E-031   8.374253917E+007 
  9.368056423E-036   5.937247590E-050   5.937247590E-050   8.000120186E+003   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   4.510000000E+001   4.510000000E+001   4.510000000E+001   5.160073745E+004   4.802499554E+006   4.604931101E+005   1.876350066E-020   2.789725793E-024   2.987640721E-024   4.814090812E+003   1.077093900E-001   1.077093900E-001   3.897620838E-024   2.590048828E-023   1.107045496E-021   2.773797829E-023   8.087784425E-031   8.087784425E-031   1.500000000E+001   4.510000000E+001   1.042072614E-022   6.253001436E-023   0.000000000E+000   1.310901905E-006   4.087958355E-012   1.015038341E-011   3.246400000E+000   1.535736000E+000   3.810478715E+001   5.555361025E-007   1.000000000E+000   7.239206623E-016   8.888248970E-013   2.117380570E-147   2.935872139E-011   2.150087918E+004   4.984925110E-001   3.014954706E-003   2.324965071E-008   4.814090812E+003   1.077093900E-001   1.077093900E-001   8.087807223E-031   8.374253917E+007 
  1.055475984E-035   6.689351517E-050   6.689351517E-050   8.000120186E+003   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   4.510000000E+001   4.510000000E+001   4.510000000E+001   5.160073745E+004   4.802499554E+006   4.604931101E+005   1.876350066E-020   2.789725793E-024   2.987640721E-024   4.814090812E+003   1.077093900E-001   1.077093900E-001   3.897620838E-024   2.590048828E-023   1.107045496E-021   2.773797829E-023   7.812235082E-031   7.812235082E-031   1.500000000E+001   4.510000000E+001   1.042072614E-022   6.253001436E-023   0.000000000E+000   1.310901905E-006   4.087958355E-012   1.015038341E-011   3.246400000E+000   1.535736000E+000   3.810478715E+001   5.555361025E-007   1.000000000E+000   7.239206623E-016   8.888248970E-013   2.117380570E-147   2.935872139E-011   2.150087918E+004   4.984925110E-001   3.014954706E-003   2.324965071E-008   4.814090812E+003   1.077093900E-001   1.077093900E-001   7.812256990E-031   8.374253917E+007 
  1.174146327E-035   7.441455444E-050   7.441455444E-050   8.000120186E+003   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   4.510000000E+001   4.510000000E+001   4.510000000E+001   5.160073745E+004   4.802499554E+006   4.604931101E+005   1.876350066E-020   2.789725793E-024   2.987640721E-024   4.814090812E+003   1.077093900E-001   1.077093900E-001   3.897620838E-024   2.590048828E-023   1.107045496E-021   2.773797829E-023   7.526588539E-031   7.526588539E-031   1.500000000E+001   4.510000000E+001   1.042072614E-022   6.253001436E-023   0.000000000E+000   1.310901905E-006   4.087958355E-012   1.015038341E-011   3.246400000E+000   1.535736000E+000   3.810478715E+001   5.555361025E-007   1.000000000E+000   7.239206623E-016   8.888248970E-013   2.117380570E-147   2.935872139E-011   2.150087918E+004   4.984925110E-001   3.014954706E-003   2.324965071E-008   4.814090812E+003   1.077093900E-001   1.077093900E-001   7.526620525E-031   8.374253917E+007 
  1.256178103E-035   7.961353002E-050   7.961353002E-050   8.000120186E+003   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   4.510000000E+001   4.510000000E+001   4.510000000E+001   5.160073745E+004   4.802499554E+006   4.604931101E+005   1.876350066E-020   2.789725793E-024   2.987640721E-024   4.814090812E+003   1.077093900E-001   1.077093900E-001   3.897620838E-024   2.590048828E-023   1.107045496E-021   2.773797829E-023   7.322668695E-031   7.322668695E-031   1.500000000E+001   4.510000000E+001   1.042072614E-022   6.253001436E-023   0.000000000E+000   1.310901905E-006   4.087958355E-012   1.015038341E-011   3.246400000E+000   1.535736000E+000   3.810478715E+001   5.555361025E-007   1.000000000E+000   7.239206623E-016   8.888248970E-013   2.117380570E-147   2.935872139E-011   2.150087918E+004   4.984925110E-001   3.014954706E-003   2.324965071E-008   4.814090812E+003   1.077093900E-001   1.077093900E-001   7.322668934E-031   8.374253917E+007 
  1.338209879E-035   8.481250560E-050   8.481250560E-050   8.000120186E+003   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   4.510000000E+001   4.510000000E+001   4.510000000E+001   5.160073745E+004   4.802499554E+006   4.604931101E+005   1.876350066E-020   2.789725793E-024   2.987640721E-024   4.814090812E+003   1.077093900E-001   1.077093900E-001   3.897620838E-024   2.590048828E-023   1.107045496E-021   2.773797829E-023   7.112861875E-031   7.112861875E-031   1.500000000E+001   4.510000000E+001   1.042072614E-022   6.253001436E-023   0.000000000E+000   1.310901905E-006   4.087958355E-012   1.015038341E-011   3.246400000E+000   1.535736000E+000   3.810478715E+001   5.555361025E-007   1.000000000E+000   7.239206623E-016   8.888248970E-013   2.117380570E-147   2.935872139E-011   2.150087918E+004   4.984925110E-001   3.014954706E-003   2.324965071E-008   4.814090812E+003   1.077093900E-001   1.077093900E-001   7.112873783E-031   8.374253917E+007 
  1.420241655E-035   9.001148118E-050   9.001148118E-050   8.000120186E+003   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   5.000000000E+006   4.510000000E+001   4.510000000E+001   4.510000000E+001   5.160073745E+004   4.802499554E+006   4.604931101E+005   1.876350066E-020   2.789725793E-024   2.987640721E-024   4.814090812E+003   1.077093900E-001   1.077093900E-001   3.897620838E-024   2.590048828E-023   1.107045496E-021   2.773797829E-023   6.896681763E-031   6.896681763E-031   1.500000000E+001   4.510000000E+001   1.042072614E-022   6.253001436E-023   0.000000000E+000   1.310901905E-006   4.087958355E-012   1.015038341E-011   3.246400000E+000   1.535736000E+000   3.810478715E+001   5.555361025E-007   1.000000000E+000   7.239206623E-016   8.888248970E-013   2.117380570E-147   2.935872139E-011   2.150087918E+004   4.984925110E-001   3.014954706E-003   2.324965071E-008   4.814090812E+003   1.077093900E-001   1.077093900E-001   6.896698171E-031   8.374253917E+007 
