          distance              timeN                 Tn           C+(158m)        C+(2324.7A)        C+(2323.5A)        C+(2328.1A)        C+(2326.9A)        C+(2325.4A)         Si+(34.8m)         H(1215.7A)         H(1025.7A)          C(609.8m)          C(370.4m)           C(9850A)           C(9824A)         Si(129.7m)          Si(68.5m)           O(63.2m)          O(145.3m)           O(6300A)           O(6363A)          S+(6731A)          S+(6716A)         N+(205.3m)         N+(121.8m)          N+(6527A)          N+(6548A)          N+(6583A)           N(5200A)           N(5197A)           S(25.2m) 
  2.395707715E-035   1.518341608E-049   4.510000000E+001   5.032144642E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   8.941948509E-061   0.000000000E+000   0.000000000E+000   1.035408744E-058   3.227746280E-058   1.374553693E-070   4.637339146E-071   1.125283951E-059   3.990247690E-061   9.729348156E-059   2.409512429E-060   0.000000000E+000   0.000000000E+000   5.362241506E-263   2.915317073E-263   3.759519418E-066   2.845772159E-067   1.234029441E-083   2.322255699E-080   6.837827278E-080   0.000000000E+000   0.000000000E+000   2.847104539E-064 
  2.413279935E-035   1.529478456E-049   4.510000000E+001   5.069054885E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.007536745E-061   0.000000000E+000   0.000000000E+000   1.043003357E-058   3.251421453E-058   1.384635898E-070   4.671353533E-071   1.133537789E-059   4.019515730E-061   9.800711885E-059   2.427185945E-060   0.000000000E+000   0.000000000E+000   5.401572975E-263   2.936700613E-263   3.787095091E-066   2.866645593E-067   1.243080915E-083   2.339289197E-080   6.887982010E-080   0.000000000E+000   0.000000000E+000   2.867987746E-064 
  2.430852155E-035   1.540615305E-049   4.510000000E+001   5.105965128E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.073124981E-061   0.000000000E+000   0.000000000E+000   1.050597969E-058   3.275096627E-058   1.394718102E-070   4.705367920E-071   1.141791626E-059   4.048783770E-061   9.872075614E-059   2.444859461E-060   0.000000000E+000   0.000000000E+000   5.440904443E-263   2.958084152E-263   3.814670764E-066   2.887519028E-067   1.252132389E-083   2.356322694E-080   6.938136742E-080   0.000000000E+000   0.000000000E+000   2.888870954E-064 
  2.448424376E-035   1.551752153E-049   4.510000000E+001   5.142875371E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.138713218E-061   0.000000000E+000   0.000000000E+000   1.058192582E-058   3.298771801E-058   1.404800307E-070   4.739382307E-071   1.150045464E-059   4.078051810E-061   9.943439342E-059   2.462532977E-060   0.000000000E+000   0.000000000E+000   5.480235911E-263   2.979467691E-263   3.842246437E-066   2.908392462E-067   1.261183863E-083   2.373356191E-080   6.988291474E-080   0.000000000E+000   0.000000000E+000   2.909754161E-064 
  2.465996596E-035   1.562889001E-049   4.510000000E+001   5.179785614E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.204301454E-061   0.000000000E+000   0.000000000E+000   1.065787194E-058   3.322446975E-058   1.414882511E-070   4.773396694E-071   1.158299301E-059   4.107319850E-061   1.001480307E-058   2.480206493E-060   0.000000000E+000   0.000000000E+000   5.519567379E-263   3.000851230E-263   3.869822110E-066   2.929265897E-067   1.270235337E-083   2.390389689E-080   7.038446206E-080   0.000000000E+000   0.000000000E+000   2.930637369E-064 
  2.483568816E-035   1.574025849E-049   4.510000000E+001   5.216695857E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.269889690E-061   0.000000000E+000   0.000000000E+000   1.073381806E-058   3.346122149E-058   1.424964715E-070   4.807411081E-071   1.166553139E-059   4.136587891E-061   1.008616680E-058   2.497880009E-060   0.000000000E+000   0.000000000E+000   5.558898847E-263   3.022234769E-263   3.897397783E-066   2.950139331E-067   1.279286811E-083   2.407423186E-080   7.088600938E-080   0.000000000E+000   0.000000000E+000   2.951520576E-064 
  2.495454617E-035   1.581558783E-049   4.510000000E+001   5.241661843E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.314253393E-061   0.000000000E+000   0.000000000E+000   1.078518781E-058   3.362135971E-058   1.431784291E-070   4.830418318E-071   1.172136012E-059   4.156384712E-061   1.013443703E-058   2.509834327E-060   0.000000000E+000   0.000000000E+000   5.585502544E-263   3.036698536E-263   3.916049892E-066   2.964258065E-067   1.285409203E-083   2.418944596E-080   7.122525461E-080   0.000000000E+000   0.000000000E+000   2.965645920E-064 
  2.507340419E-035   1.589091716E-049   4.510000000E+001   5.266627830E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.358617095E-061   0.000000000E+000   0.000000000E+000   1.083655756E-058   3.378149794E-058   1.438603866E-070   4.853425556E-071   1.177718885E-059   4.176181534E-061   1.018270726E-058   2.521788644E-060   0.000000000E+000   0.000000000E+000   5.612106241E-263   3.051162302E-263   3.934702001E-066   2.978376799E-067   1.291531595E-083   2.430466007E-080   7.156449983E-080   0.000000000E+000   0.000000000E+000   2.979771264E-064 
  2.519226220E-035   1.596624649E-049   4.510000000E+001   5.291593817E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.402980797E-061   0.000000000E+000   0.000000000E+000   1.088792731E-058   3.394163616E-058   1.445423441E-070   4.876432793E-071   1.183301758E-059   4.195978356E-061   1.023097749E-058   2.533742962E-060   0.000000000E+000   0.000000000E+000   5.638709937E-263   3.065626069E-263   3.953354111E-066   2.992495532E-067   1.297653987E-083   2.441987418E-080   7.190374506E-080   0.000000000E+000   0.000000000E+000   2.993896608E-064 
  2.531112021E-035   1.604157583E-049   4.510000000E+001   5.316559803E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.447344499E-061   0.000000000E+000   0.000000000E+000   1.093929706E-058   3.410177438E-058   1.452243016E-070   4.899440031E-071   1.188884631E-059   4.215775177E-061   1.027924772E-058   2.545697279E-060   0.000000000E+000   0.000000000E+000   5.665313634E-263   3.080089836E-263   3.972006220E-066   3.006614266E-067   1.303776379E-083   2.453508828E-080   7.224299028E-080   0.000000000E+000   0.000000000E+000   3.008021952E-064 
  2.542997823E-035   1.611690516E-049   4.510000000E+001   5.341525790E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.491708201E-061   0.000000000E+000   0.000000000E+000   1.099066681E-058   3.426191261E-058   1.459062592E-070   4.922447268E-071   1.194467503E-059   4.235571999E-061   1.032751795E-058   2.557651597E-060   0.000000000E+000   0.000000000E+000   5.691917331E-263   3.094553603E-263   3.990658329E-066   3.020732999E-067   1.309898771E-083   2.465030239E-080   7.258223550E-080   0.000000000E+000   0.000000000E+000   3.022147295E-064 
  2.554883624E-035   1.619223450E-049   4.510000000E+001   5.366491776E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.536071904E-061   0.000000000E+000   0.000000000E+000   1.104203656E-058   3.442205083E-058   1.465882167E-070   4.945454506E-071   1.200050376E-059   4.255368821E-061   1.037578817E-058   2.569605914E-060   0.000000000E+000   0.000000000E+000   5.718521027E-263   3.109017370E-263   4.009310438E-066   3.034851733E-067   1.316021164E-083   2.476551649E-080   7.292148073E-080   0.000000000E+000   0.000000000E+000   3.036272639E-064 
  2.563063459E-035   1.624407631E-049   4.510000000E+001   5.383673424E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.566603102E-061   0.000000000E+000   0.000000000E+000   1.107738934E-058   3.453225831E-058   1.470575414E-070   4.961288138E-071   1.203892522E-059   4.268993037E-061   1.040900785E-058   2.577832902E-060   0.000000000E+000   0.000000000E+000   5.736829750E-263   3.118971366E-263   4.022146861E-066   3.044568277E-067   1.320234607E-083   2.484480710E-080   7.315495005E-080   0.000000000E+000   0.000000000E+000   3.045993732E-064 
  2.571243294E-035   1.629591813E-049   4.510000000E+001   5.400855071E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.597134300E-061   0.000000000E+000   0.000000000E+000   1.111274211E-058   3.464246579E-058   1.475268660E-070   4.977121770E-071   1.207734667E-059   4.282617254E-061   1.044222753E-058   2.586059890E-060   0.000000000E+000   0.000000000E+000   5.755138473E-263   3.128925363E-263   4.034983284E-066   3.054284820E-067   1.324448051E-083   2.492409770E-080   7.338841936E-080   0.000000000E+000   0.000000000E+000   3.055714826E-064 
  2.579423129E-035   1.634775994E-049   4.510000000E+001   5.418036719E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.627665499E-061   0.000000000E+000   0.000000000E+000   1.114809489E-058   3.475267327E-058   1.479961907E-070   4.992955401E-071   1.211576813E-059   4.296241471E-061   1.047544721E-058   2.594286878E-060   0.000000000E+000   0.000000000E+000   5.773447197E-263   3.138879359E-263   4.047819707E-066   3.064001364E-067   1.328661495E-083   2.500338831E-080   7.362188868E-080   0.000000000E+000   0.000000000E+000   3.065435919E-064 
  2.587602963E-035   1.639960176E-049   4.510000000E+001   5.435218366E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.658196697E-061   0.000000000E+000   0.000000000E+000   1.118344766E-058   3.486288075E-058   1.484655154E-070   5.008789033E-071   1.215418959E-059   4.309865687E-061   1.050866689E-058   2.602513866E-060   0.000000000E+000   0.000000000E+000   5.791755920E-263   3.148833356E-263   4.060656130E-066   3.073717908E-067   1.332874939E-083   2.508267891E-080   7.385535800E-080   0.000000000E+000   0.000000000E+000   3.075157012E-064 
  2.595782798E-035   1.645144357E-049   4.510000000E+001   5.452400013E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.688727896E-061   0.000000000E+000   0.000000000E+000   1.121880044E-058   3.497308824E-058   1.489348401E-070   5.024622665E-071   1.219261104E-059   4.323489904E-061   1.054188657E-058   2.610740854E-060   0.000000000E+000   0.000000000E+000   5.810064643E-263   3.158787352E-263   4.073492553E-066   3.083434452E-067   1.337088383E-083   2.516196951E-080   7.408882732E-080   0.000000000E+000   0.000000000E+000   3.084878105E-064 
  2.603962633E-035   1.650328539E-049   4.510000000E+001   5.469581661E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.719259094E-061   0.000000000E+000   0.000000000E+000   1.125415321E-058   3.508329572E-058   1.494041648E-070   5.040456297E-071   1.223103250E-059   4.337114121E-061   1.057510625E-058   2.618967842E-060   0.000000000E+000   0.000000000E+000   5.828373366E-263   3.168741349E-263   4.086328976E-066   3.093150996E-067   1.341301826E-083   2.524126012E-080   7.432229663E-080   0.000000000E+000   0.000000000E+000   3.094599198E-064 
  2.609507390E-035   1.653842672E-049   4.510000000E+001   5.481228358E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.739954876E-061   0.000000000E+000   0.000000000E+000   1.127811733E-058   3.515800061E-058   1.497222997E-070   5.051189233E-071   1.225707674E-059   4.346349389E-061   1.059762444E-058   2.624544562E-060   0.000000000E+000   0.000000000E+000   5.840784059E-263   3.175488734E-263   4.095030233E-066   3.099737422E-067   1.344157938E-083   2.529500780E-080   7.448055541E-080   0.000000000E+000   0.000000000E+000   3.101188707E-064 
  2.615052147E-035   1.657356805E-049   4.510000000E+001   5.492875056E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.760650658E-061   0.000000000E+000   0.000000000E+000   1.130208146E-058   3.523270551E-058   1.500404347E-070   5.061922169E-071   1.228312099E-059   4.355584658E-061   1.062014262E-058   2.630121282E-060   0.000000000E+000   0.000000000E+000   5.853194753E-263   3.182236118E-263   4.103731491E-066   3.106323847E-067   1.347014050E-083   2.534875547E-080   7.463881419E-080   0.000000000E+000   0.000000000E+000   3.107778217E-064 
  2.620596905E-035   1.660870938E-049   4.510000000E+001   5.504521753E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.781346441E-061   0.000000000E+000   0.000000000E+000   1.132604558E-058   3.530741041E-058   1.503585696E-070   5.072655105E-071   1.230916524E-059   4.364819927E-061   1.064266081E-058   2.635698002E-060   0.000000000E+000   0.000000000E+000   5.865605446E-263   3.188983503E-263   4.112432748E-066   3.112910273E-067   1.349870162E-083   2.540250315E-080   7.479707296E-080   0.000000000E+000   0.000000000E+000   3.114367726E-064 
  2.626141662E-035   1.664385071E-049   4.510000000E+001   5.516168451E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.802042223E-061   0.000000000E+000   0.000000000E+000   1.135000970E-058   3.538211530E-058   1.506767046E-070   5.083388041E-071   1.233520948E-059   4.374055195E-061   1.066517900E-058   2.641274722E-060   0.000000000E+000   0.000000000E+000   5.878016140E-263   3.195730888E-263   4.121134005E-066   3.119496699E-067   1.352726274E-083   2.545625083E-080   7.495533174E-080   0.000000000E+000   0.000000000E+000   3.120957236E-064 
  2.631686419E-035   1.667899204E-049   4.510000000E+001   5.527815148E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.822738005E-061   0.000000000E+000   0.000000000E+000   1.137397382E-058   3.545682020E-058   1.509948396E-070   5.094120977E-071   1.236125373E-059   4.383290464E-061   1.068769718E-058   2.646851442E-060   0.000000000E+000   0.000000000E+000   5.890426833E-263   3.202478273E-263   4.129835263E-066   3.126083125E-067   1.355582385E-083   2.550999851E-080   7.511359052E-080   0.000000000E+000   0.000000000E+000   3.127546746E-064 
  2.637231176E-035   1.671413337E-049   4.510000000E+001   5.539461846E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.843433787E-061   0.000000000E+000   0.000000000E+000   1.139793794E-058   3.553152510E-058   1.513129745E-070   5.104853913E-071   1.238729798E-059   4.392525733E-061   1.071021537E-058   2.652428163E-060   0.000000000E+000   0.000000000E+000   5.902837527E-263   3.209225657E-263   4.138536520E-066   3.132669551E-067   1.358438497E-083   2.556374619E-080   7.527184930E-080   0.000000000E+000   0.000000000E+000   3.134136255E-064 
  2.641027007E-035   1.673819043E-049   4.510000000E+001   5.547434945E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.857601711E-061   0.000000000E+000   0.000000000E+000   1.141434330E-058   3.558266659E-058   1.515307634E-070   5.112201469E-071   1.240512736E-059   4.398848015E-061   1.072563088E-058   2.656245875E-060   0.000000000E+000   0.000000000E+000   5.911333643E-263   3.213844784E-263   4.144493229E-066   3.137178488E-067   1.360393735E-083   2.560054079E-080   7.538019013E-080   0.000000000E+000   0.000000000E+000   3.138647303E-064 
  2.644822839E-035   1.676224749E-049   4.510000000E+001   5.555408044E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.871769635E-061   0.000000000E+000   0.000000000E+000   1.143074867E-058   3.563380809E-058   1.517485523E-070   5.119549025E-071   1.242295673E-059   4.405170298E-061   1.074104638E-058   2.660063588E-060   0.000000000E+000   0.000000000E+000   5.919829758E-263   3.218463910E-263   4.150449938E-066   3.141687425E-067   1.362348973E-083   2.563733539E-080   7.548853097E-080   0.000000000E+000   0.000000000E+000   3.143158352E-064 
  2.648618670E-035   1.678630455E-049   4.510000000E+001   5.563381143E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.885937559E-061   0.000000000E+000   0.000000000E+000   1.144715403E-058   3.568494959E-058   1.519663412E-070   5.126896581E-071   1.244078611E-059   4.411492581E-061   1.075646189E-058   2.663881300E-060   0.000000000E+000   0.000000000E+000   5.928325874E-263   3.223083037E-263   4.156406647E-066   3.146196362E-067   1.364304210E-083   2.567412999E-080   7.559687180E-080   0.000000000E+000   0.000000000E+000   3.147669400E-064 
  2.652414501E-035   1.681036161E-049   4.510000000E+001   5.571354243E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.900105483E-061   0.000000000E+000   0.000000000E+000   1.146355940E-058   3.573609109E-058   1.521841301E-070   5.134244137E-071   1.245861549E-059   4.417814863E-061   1.077187740E-058   2.667699013E-060   0.000000000E+000   0.000000000E+000   5.936821990E-263   3.227702163E-263   4.162363356E-066   3.150705299E-067   1.366259448E-083   2.571092459E-080   7.570521264E-080   0.000000000E+000   0.000000000E+000   3.152180448E-064 
  2.656210332E-035   1.683441867E-049   4.510000000E+001   5.579327342E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.914273407E-061   0.000000000E+000   0.000000000E+000   1.147996476E-058   3.578723258E-058   1.524019191E-070   5.141591694E-071   1.247644486E-059   4.424137146E-061   1.078729290E-058   2.671516725E-060   0.000000000E+000   0.000000000E+000   5.945318106E-263   3.232321289E-263   4.168320065E-066   3.155214236E-067   1.368214686E-083   2.574771919E-080   7.581355347E-080   0.000000000E+000   0.000000000E+000   3.156691496E-064 
  2.660006164E-035   1.685847573E-049   4.510000000E+001   5.587300441E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.928441331E-061   0.000000000E+000   0.000000000E+000   1.149637013E-058   3.583837408E-058   1.526197080E-070   5.148939250E-071   1.249427424E-059   4.430459429E-061   1.080270841E-058   2.675334438E-060   0.000000000E+000   0.000000000E+000   5.953814221E-263   3.236940416E-263   4.174276774E-066   3.159723173E-067   1.370169924E-083   2.578451379E-080   7.592189431E-080   0.000000000E+000   0.000000000E+000   3.161202544E-064 
  2.662574834E-035   1.687475534E-049   4.510000000E+001   5.592695903E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.938028882E-061   0.000000000E+000   0.000000000E+000   1.150747177E-058   3.587298196E-058   1.527670875E-070   5.153911402E-071   1.250633953E-059   4.434737770E-061   1.081314021E-058   2.677917915E-060   0.000000000E+000   0.000000000E+000   5.959563613E-263   3.240066217E-263   4.178307728E-066   3.162774408E-067   1.371493049E-083   2.580941300E-080   7.599520945E-080   0.000000000E+000   0.000000000E+000   3.164255208E-064 
  2.665143505E-035   1.689103495E-049   4.510000000E+001   5.598091365E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.947616433E-061   0.000000000E+000   0.000000000E+000   1.151857342E-058   3.590758983E-058   1.529144671E-070   5.158883554E-071   1.251840482E-059   4.439016111E-061   1.082357201E-058   2.680501393E-060   0.000000000E+000   0.000000000E+000   5.965313005E-263   3.243192018E-263   4.182338682E-066   3.165825643E-067   1.372816175E-083   2.583431221E-080   7.606852458E-080   0.000000000E+000   0.000000000E+000   3.167307871E-064 
  2.667712175E-035   1.690731457E-049   4.510000000E+001   5.603486828E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.957203985E-061   0.000000000E+000   0.000000000E+000   1.152967506E-058   3.594219770E-058   1.530618466E-070   5.163855706E-071   1.253047010E-059   4.443294451E-061   1.083400381E-058   2.683084871E-060   0.000000000E+000   0.000000000E+000   5.971062397E-263   3.246317819E-263   4.186369637E-066   3.168876878E-067   1.374139300E-083   2.585921142E-080   7.614183972E-080   0.000000000E+000   0.000000000E+000   3.170360535E-064 
  2.670280845E-035   1.692359418E-049   4.510000000E+001   5.608882290E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.966791536E-061   0.000000000E+000   0.000000000E+000   1.154077671E-058   3.597680558E-058   1.532092262E-070   5.168827858E-071   1.254253539E-059   4.447572792E-061   1.084443561E-058   2.685668348E-060   0.000000000E+000   0.000000000E+000   5.976811789E-263   3.249443620E-263   4.190400591E-066   3.171928114E-067   1.375462426E-083   2.588411064E-080   7.621515486E-080   0.000000000E+000   0.000000000E+000   3.173413199E-064 
  2.672849516E-035   1.693987379E-049   4.510000000E+001   5.614277752E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.976379087E-061   0.000000000E+000   0.000000000E+000   1.155187836E-058   3.601141345E-058   1.533566058E-070   5.173800010E-071   1.255460068E-059   4.451851133E-061   1.085486741E-058   2.688251826E-060   0.000000000E+000   0.000000000E+000   5.982561181E-263   3.252569421E-263   4.194431545E-066   3.174979349E-067   1.376785551E-083   2.590900985E-080   7.628847000E-080   0.000000000E+000   0.000000000E+000   3.176465862E-064 
  2.675418186E-035   1.695615340E-049   4.510000000E+001   5.619673214E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.985966639E-061   0.000000000E+000   0.000000000E+000   1.156298000E-058   3.604602133E-058   1.535039853E-070   5.178772162E-071   1.256666596E-059   4.456129474E-061   1.086529921E-058   2.690835304E-060   0.000000000E+000   0.000000000E+000   5.988310572E-263   3.255695222E-263   4.198462499E-066   3.178030584E-067   1.378108677E-083   2.593390906E-080   7.636178514E-080   0.000000000E+000   0.000000000E+000   3.179518526E-064 
  2.677181396E-035   1.696732820E-049   4.510000000E+001   5.623376815E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.992547811E-061   0.000000000E+000   0.000000000E+000   1.157060049E-058   3.606977717E-058   1.536051509E-070   5.182185190E-071   1.257494793E-059   4.459066251E-061   1.087245990E-058   2.692608677E-060   0.000000000E+000   0.000000000E+000   5.992257121E-263   3.257840862E-263   4.201229463E-066   3.180125040E-067   1.379016909E-083   2.595100059E-080   7.641211077E-080   0.000000000E+000   0.000000000E+000   3.181613963E-064 
  2.678944606E-035   1.697850299E-049   4.510000000E+001   5.627080416E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.999128983E-061   0.000000000E+000   0.000000000E+000   1.157822098E-058   3.609353302E-058   1.537063165E-070   5.185598219E-071   1.258322989E-059   4.462003028E-061   1.087962059E-058   2.694382051E-060   0.000000000E+000   0.000000000E+000   5.996203670E-263   3.259986503E-263   4.203996426E-066   3.182219495E-067   1.379925140E-083   2.596809213E-080   7.646243640E-080   0.000000000E+000   0.000000000E+000   3.183709399E-064 
  2.680707815E-035   1.698967779E-049   4.510000000E+001   5.630784018E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000571016E-060   0.000000000E+000   0.000000000E+000   1.158584147E-058   3.611728886E-058   1.538074821E-070   5.189011248E-071   1.259151185E-059   4.464939805E-061   1.088678128E-058   2.696155425E-060   0.000000000E+000   0.000000000E+000   6.000150218E-263   3.262132143E-263   4.206763390E-066   3.184313951E-067   1.380833372E-083   2.598518367E-080   7.651276203E-080   0.000000000E+000   0.000000000E+000   3.185804836E-064 
  2.682471025E-035   1.700085259E-049   4.510000000E+001   5.634487619E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.001229133E-060   0.000000000E+000   0.000000000E+000   1.159346196E-058   3.614104471E-058   1.539086477E-070   5.192424277E-071   1.259979381E-059   4.467876582E-061   1.089394197E-058   2.697928798E-060   0.000000000E+000   0.000000000E+000   6.004096767E-263   3.264277783E-263   4.209530353E-066   3.186408407E-067   1.381741603E-083   2.600227521E-080   7.656308766E-080   0.000000000E+000   0.000000000E+000   3.187900272E-064 
  2.684234234E-035   1.701202738E-049   4.510000000E+001   5.638191220E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.001887250E-060   0.000000000E+000   0.000000000E+000   1.160108245E-058   3.616480055E-058   1.540098132E-070   5.195837306E-071   1.260807577E-059   4.470813359E-061   1.090110266E-058   2.699702172E-060   0.000000000E+000   0.000000000E+000   6.008043316E-263   3.266423423E-263   4.212297317E-066   3.188502863E-067   1.382649835E-083   2.601936674E-080   7.661341329E-080   0.000000000E+000   0.000000000E+000   3.189995709E-064 
  2.685997444E-035   1.702320218E-049   4.510000000E+001   5.641894821E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.002545367E-060   0.000000000E+000   0.000000000E+000   1.160870294E-058   3.618855640E-058   1.541109788E-070   5.199250334E-071   1.261635774E-059   4.473750135E-061   1.090826335E-058   2.701475546E-060   0.000000000E+000   0.000000000E+000   6.011989864E-263   3.268569063E-263   4.215064280E-066   3.190597319E-067   1.383558067E-083   2.603645828E-080   7.666373892E-080   0.000000000E+000   0.000000000E+000   3.192091145E-064 
  2.687190154E-035   1.703076129E-049   4.510000000E+001   5.644400095E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.002990546E-060   0.000000000E+000   0.000000000E+000   1.161385777E-058   3.620462586E-058   1.541794115E-070   5.201559053E-071   1.262196001E-059   4.475736696E-061   1.091310715E-058   2.702675131E-060   0.000000000E+000   0.000000000E+000   6.014659478E-263   3.270020466E-263   4.216935972E-066   3.192014098E-067   1.384172433E-083   2.604801972E-080   7.669778132E-080   0.000000000E+000   0.000000000E+000   3.193508588E-064 
  2.688382864E-035   1.703832039E-049   4.510000000E+001   5.646905368E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.003435724E-060   0.000000000E+000   0.000000000E+000   1.161901259E-058   3.622069533E-058   1.542478443E-070   5.203867771E-071   1.262756228E-059   4.477723258E-061   1.091795094E-058   2.703874717E-060   0.000000000E+000   0.000000000E+000   6.017329092E-263   3.271471868E-263   4.218807664E-066   3.193430877E-067   1.384786800E-083   2.605958117E-080   7.673182372E-080   0.000000000E+000   0.000000000E+000   3.194926030E-064 
  2.689575574E-035   1.704587950E-049   4.510000000E+001   5.649410642E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.003880903E-060   0.000000000E+000   0.000000000E+000   1.162416742E-058   3.623676480E-058   1.543162770E-070   5.206176489E-071   1.263316455E-059   4.479709819E-061   1.092279474E-058   2.705074302E-060   0.000000000E+000   0.000000000E+000   6.019998706E-263   3.272923271E-263   4.220679356E-066   3.194847657E-067   1.385401166E-083   2.607114261E-080   7.676586612E-080   0.000000000E+000   0.000000000E+000   3.196343473E-064 
  2.690768284E-035   1.705343861E-049   4.510000000E+001   5.651915916E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.004326081E-060   0.000000000E+000   0.000000000E+000   1.162932224E-058   3.625283426E-058   1.543847097E-070   5.208485207E-071   1.263876682E-059   4.481696380E-061   1.092763853E-058   2.706273888E-060   0.000000000E+000   0.000000000E+000   6.022668319E-263   3.274374673E-263   4.222551048E-066   3.196264436E-067   1.386015533E-083   2.608270406E-080   7.679990853E-080   0.000000000E+000   0.000000000E+000   3.197760915E-064 
  2.691960995E-035   1.706099772E-049   4.510000000E+001   5.654421189E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.004771260E-060   0.000000000E+000   0.000000000E+000   1.163447707E-058   3.626890373E-058   1.544531424E-070   5.210793925E-071   1.264436909E-059   4.483682941E-061   1.093248233E-058   2.707473474E-060   0.000000000E+000   0.000000000E+000   6.025337933E-263   3.275826075E-263   4.224422740E-066   3.197681215E-067   1.386629900E-083   2.609426550E-080   7.683395093E-080   0.000000000E+000   0.000000000E+000   3.199178358E-064 
