          distance              timeN                 Tn                 Ti                 Te         Total_heat       heat_chemist       heat_diff_in       heat_diff_an       heat_diff_en       heat_diff_gn       heat_inel_en       heat_ther_in       heat_ther_gn       heat_phot_el       heat_ioni_cr    heat_photo_chem         heat_h2int          heat_visc         heat_compr 
  2.521875057E-007   2.283290598E-021   4.575000000E+001   4.575000000E+001   4.575000000E+001   6.416231664E-022   2.059783667E-023  -1.368363879E-020  -4.506694632E-022  -8.626097436E-024  -1.817302980E-024  -0.000000000E+000   1.814306639E-026  -7.221607005E-024   3.539878660E-022   1.098535613E-022   0.000000000E+000   3.226066297E-024   0.000000000E+000   1.430593110E-020 
  5.043750114E-007   4.566581195E-021   4.575000000E+001   4.575000000E+001   4.575000000E+001   6.416231664E-022   2.059783667E-023  -1.368363879E-020  -4.506694632E-022  -8.626097436E-024  -1.817302980E-024  -0.000000000E+000   1.814306639E-026  -7.221607005E-024   3.539878660E-022   1.098535613E-022   0.000000000E+000   3.226066297E-024   0.000000000E+000   1.430593110E-020 
  3.026250068E-006   2.739948717E-020   4.575000000E+001   4.575000000E+001   4.575000000E+001   6.416231664E-022   2.059783667E-023  -1.368363879E-020  -4.506694632E-022  -8.626097436E-024  -1.817302980E-024  -0.000000000E+000   1.814306639E-026  -7.221607005E-024   3.539878660E-022   1.098535613E-022   0.000000000E+000   3.226066297E-024   0.000000000E+000   1.430593110E-020 
  2.824500064E-005   2.557285469E-019   4.575000000E+001   4.575000000E+001   4.575000000E+001   6.416231664E-022   2.059783667E-023  -1.368363879E-020  -4.506694632E-022  -8.626097436E-024  -1.817302980E-024  -0.000000000E+000   1.814306639E-026  -7.221607005E-024   3.539878660E-022   1.098535613E-022   0.000000000E+000   3.226066297E-024   0.000000000E+000   1.430593110E-020 
  1.178677240E-004   1.067167325E-018   4.575000000E+001   4.575000000E+001   4.575000000E+001   6.416231664E-022   2.059783667E-023  -1.368363879E-020  -4.506694632E-022  -8.626097436E-024  -1.817302980E-024  -0.000000000E+000   1.814306639E-026  -7.221607005E-024   3.539878660E-022   1.098535613E-022   0.000000000E+000   3.226066297E-024   0.000000000E+000   1.430593110E-020 
  3.170192582E-004   2.870273409E-018   4.575000000E+001   4.575000000E+001   4.575000000E+001   6.416231664E-022   2.059783667E-023  -1.368363879E-020  -4.506694632E-022  -8.626097436E-024  -1.817302980E-024  -0.000000000E+000   1.814306639E-026  -7.221607005E-024   3.539878660E-022   1.098535613E-022   0.000000000E+000   3.226066297E-024   0.000000000E+000   1.430593110E-020 
  6.971034013E-004   6.311532514E-018   4.575000000E+001   4.575000000E+001   4.575000000E+001   6.416231664E-022   2.059783667E-023  -1.368363879E-020  -4.506694632E-022  -8.626097436E-024  -1.817302980E-024  -0.000000000E+000   1.814306639E-026  -7.221607005E-024   3.539878660E-022   1.098535613E-022   0.000000000E+000   3.226066297E-024   0.000000000E+000   1.430593110E-020 
  1.410173840E-003   1.276762963E-017   4.575000000E+001   4.575000000E+001   4.575000000E+001   6.416231664E-022   2.059783667E-023  -1.368363879E-020  -4.506694632E-022  -8.626097436E-024  -1.817302980E-024  -0.000000000E+000   1.814306639E-026  -7.221607005E-024   3.539878660E-022   1.098535613E-022   0.000000000E+000   3.226066297E-024   0.000000000E+000   1.430593110E-020 
  3.598205958E-003   3.257794159E-017   4.575000000E+001   4.575000000E+001   4.575000000E+001   6.416231664E-022   2.059783667E-023  -1.368363879E-020  -4.506694632E-022  -8.626097436E-024  -1.817302980E-024  -0.000000000E+000   1.814306639E-026  -7.221607005E-024   3.539878660E-022   1.098535613E-022   0.000000000E+000   3.226066297E-024   0.000000000E+000   1.430593110E-020 
  5.786238075E-003   5.238825356E-017   4.575000000E+001   4.575000000E+001   4.575000000E+001   6.416231664E-022   2.059783667E-023  -1.368363879E-020  -4.506694632E-022  -8.626097436E-024  -1.817302980E-024  -0.000000000E+000   1.814306639E-026  -7.221607005E-024   3.539878660E-022   1.098535613E-022   0.000000000E+000   3.226066297E-024   0.000000000E+000   1.430593110E-020 
