          distance              timeN                 Tn           C+(158m)        C+(2324.7A)        C+(2323.5A)        C+(2328.1A)        C+(2326.9A)        C+(2325.4A)         Si+(34.8m)         H(1215.7A)         H(1025.7A)          C(609.8m)          C(370.4m)           C(9850A)           C(9824A)         Si(129.7m)          Si(68.5m)           O(63.2m)          O(145.3m)           O(6300A)           O(6363A)          S+(6731A)          S+(6716A)         N+(205.3m)         N+(121.8m)          N+(6527A)          N+(6548A)          N+(6583A)           N(5200A)           N(5197A)           S(25.2m) 
  5.769380826E+003   5.223562903E-011   4.575000000E+001   1.353112518E-019   2.919360488E-061   1.569867235E-061   3.452732584E-061   4.803496501E-061   4.580918602E-033   3.577631862E-022   0.000000000E+000   0.000000000E+000   3.059955386E-020   1.002792201E-019   6.134986232E-033   2.069763586E-033   5.161794872E-021   1.994749004E-022   3.838715403E-020   9.704632912E-022   2.150764496E-034   6.886153576E-035   1.226936217E-221   6.767148273E-222   9.382374847E-028   7.362649500E-029   1.867598963E-045   3.514537167E-042   1.034847201E-041   7.722642033E-283   3.912233895E-283   1.454794336E-025 
  5.944033956E+003   5.381692802E-011   4.575000000E+001   1.394074511E-019   3.589633501E-061   1.930302216E-061   4.245465609E-061   5.906359297E-061   5.632678439E-033   3.685935443E-022   0.000000000E+000   0.000000000E+000   3.152587646E-020   1.033149149E-019   7.373904691E-033   2.487738169E-033   5.318054904E-021   2.055134887E-022   3.954922614E-020   9.998415652E-022   2.230686869E-034   7.142042930E-035   1.264078548E-221   6.972006239E-222   9.666402056E-028   7.585534731E-029   1.948428693E-045   3.666646424E-042   1.079635414E-041   7.956425109E-283   4.030666689E-283   1.498834484E-025 
  6.118687085E+003   5.539822701E-011   4.575000000E+001   1.435036504E-019   3.924770008E-061   2.110519707E-061   4.641832121E-061   6.457790695E-061   6.158558358E-033   3.794239024E-022   0.000000000E+000   0.000000000E+000   3.245219906E-020   1.063506098E-019   8.612823150E-033   2.905712752E-033   5.474314935E-021   2.115520770E-022   4.071129826E-020   1.029219839E-021   2.230686869E-034   7.142042930E-035   1.301220878E-221   7.176864205E-222   9.950429264E-028   7.808419962E-029   2.047220585E-045   3.852557738E-042   1.134376563E-041   8.190208185E-283   4.149099483E-283   1.542874631E-025 
  6.293340215E+003   5.697952601E-011   4.575000000E+001   1.475998497E-019   3.924770008E-061   2.110519707E-061   4.641832121E-061   6.457790695E-061   6.158558358E-033   3.902542604E-022   0.000000000E+000   0.000000000E+000   3.337852166E-020   1.093863046E-019   9.851741610E-033   3.323687336E-033   5.630574966E-021   2.175906653E-022   4.187337037E-020   1.058598113E-021   2.230686869E-034   7.142042930E-035   1.338363209E-221   7.381722171E-222   1.023445647E-027   8.031305193E-029   2.065182747E-045   3.886359795E-042   1.144329499E-041   8.423991261E-283   4.267532277E-283   1.586914779E-025 
  6.467993344E+003   5.856082500E-011   4.575000000E+001   1.516960490E-019   3.924770008E-061   2.110519707E-061   4.641832121E-061   6.457790695E-061   6.158558358E-033   4.010846185E-022   0.000000000E+000   0.000000000E+000   3.430484426E-020   1.124219994E-019   1.109066007E-032   3.741661919E-033   5.786834998E-021   2.236292536E-022   4.303544249E-020   1.087976387E-021   2.230686869E-034   7.142042930E-035   1.375505540E-221   7.586580137E-222   1.051848368E-027   8.254190424E-029   2.101107072E-045   3.953963909E-042   1.164235372E-041   8.657774336E-283   4.385965071E-283   1.630954927E-025 
  6.642646474E+003   6.014212399E-011   4.575000000E+001   1.557922482E-019   3.924770008E-061   2.110519707E-061   4.641832121E-061   6.457790695E-061   6.158558358E-033   4.119149765E-022   0.000000000E+000   0.000000000E+000   3.523116686E-020   1.154576943E-019   1.109066007E-032   3.741661919E-033   5.943095029E-021   2.296678419E-022   4.419751461E-020   1.117354661E-021   2.276957717E-034   7.290189399E-035   1.412647870E-221   7.791438103E-222   1.080251089E-027   8.477075654E-029   2.137031396E-045   4.021568023E-042   1.184141244E-041   8.891557412E-283   4.504397865E-283   1.674995075E-025 
  6.817299603E+003   6.172342298E-011   4.575000000E+001   1.598884475E-019   3.924770008E-061   2.110519707E-061   4.641832121E-061   6.457790695E-061   6.158558358E-033   4.227453346E-022   0.000000000E+000   0.000000000E+000   3.615748946E-020   1.184933891E-019   1.232957853E-032   4.159636502E-033   6.099355060E-021   2.357064303E-022   4.535958672E-020   1.146732935E-021   2.323228565E-034   7.438335867E-035   1.449790201E-221   7.996296068E-222   1.108653810E-027   8.699960885E-029   2.276238153E-045   4.283533965E-042   1.261276499E-041   9.125340488E-283   4.622830659E-283   1.719035222E-025 
  7.081327978E+003   6.411392010E-011   4.575000000E+001   1.660807948E-019   3.924770008E-061   2.110519707E-061   4.641832121E-061   6.457790695E-061   6.158558358E-033   4.391179117E-022   0.000000000E+000   0.000000000E+000   3.755783912E-020   1.230825401E-019   1.420248872E-032   4.791501216E-033   6.335578037E-021   2.448351453E-022   4.711632600E-020   1.191144954E-021   2.323228565E-034   7.438335867E-035   1.505939376E-221   8.305986000E-222   1.151591055E-027   9.036903174E-029   2.527412093E-045   4.756205113E-042   1.400453407E-041   9.478757375E-283   4.801869066E-283   1.785612035E-025 
  7.345356353E+003   6.650441722E-011   4.575000000E+001   1.722731422E-019   3.924770008E-061   2.110519707E-061   4.641832121E-061   6.457790695E-061   6.158558358E-033   4.554904889E-022   0.000000000E+000   0.000000000E+000   3.895818878E-020   1.276716910E-019   1.607539892E-032   5.423365931E-033   6.571801013E-021   2.539638604E-022   4.887306527E-020   1.235556972E-021   2.323228565E-034   7.438335867E-035   1.562088551E-221   8.615675932E-222   1.194528300E-027   9.373845463E-029   2.669970275E-045   5.024477927E-042   1.479445706E-041   9.832174263E-283   4.980907473E-283   1.852188847E-025 
  7.609384728E+003   6.889491434E-011   4.575000000E+001   1.784654895E-019   3.924770008E-061   2.110519707E-061   4.641832121E-061   6.457790695E-061   6.158558358E-033   4.718630660E-022   0.000000000E+000   0.000000000E+000   4.035853844E-020   1.322608420E-019   1.794830912E-032   6.055230646E-033   6.808023990E-021   2.630925755E-022   5.062980455E-020   1.279968990E-021   2.323228565E-034   7.438335867E-035   1.618237726E-221   8.925365864E-222   1.237465545E-027   9.710787752E-029   2.812528456E-045   5.292750741E-042   1.558438005E-041   1.018559115E-282   5.159945880E-283   1.918765659E-025 
  7.873413103E+003   7.128541145E-011   4.575000000E+001   1.846578368E-019   3.924770008E-061   2.110519707E-061   4.641832121E-061   6.457790695E-061   6.158558358E-033   4.882356431E-022   0.000000000E+000   0.000000000E+000   4.175888810E-020   1.368499929E-019   1.794830912E-032   6.055230646E-033   7.044246966E-021   2.722212906E-022   5.238654382E-020   1.324381008E-021   2.323228565E-034   7.438335867E-035   1.674386901E-221   9.235055795E-222   1.280402790E-027   1.004773004E-028   2.948298153E-045   5.548248658E-042   1.633668766E-041   1.053900804E-282   5.338984287E-283   1.985342471E-025 
  8.137441477E+003   7.367590857E-011   4.575000000E+001   1.908501841E-019   3.924770008E-061   2.110519707E-061   4.641832121E-061   6.457790695E-061   6.158558358E-033   5.046082203E-022   0.000000000E+000   0.000000000E+000   4.315923776E-020   1.414391439E-019   1.794830912E-032   6.055230646E-033   7.280469943E-021   2.813500057E-022   5.414328310E-020   1.368793026E-021   2.323228565E-034   7.438335867E-035   1.730536076E-221   9.544745727E-222   1.323340035E-027   1.038467233E-028   3.043336941E-045   5.727097201E-042   1.686330298E-041   1.089242493E-282   5.518022694E-283   2.051919284E-025 
  8.401469852E+003   7.606640569E-011   4.575000000E+001   1.970425314E-019   3.924770008E-061   2.110519707E-061   4.641832121E-061   6.457790695E-061   6.158558358E-033   5.209807974E-022   0.000000000E+000   0.000000000E+000   4.455958741E-020   1.460282948E-019   1.888476422E-032   6.371163003E-033   7.516692919E-021   2.904787207E-022   5.590002237E-020   1.413205044E-021   2.494921636E-034   7.988049634E-035   1.786685251E-221   9.854435658E-222   1.366277280E-027   1.072161462E-028   3.043336941E-045   5.727097201E-042   1.686330298E-041   1.124584181E-282   5.697061101E-283   2.118496096E-025 
  8.665498227E+003   7.845690281E-011   4.575000000E+001   2.032348788E-019   3.924770008E-061   2.110519707E-061   4.641832121E-061   6.457790695E-061   6.158558358E-033   5.373533745E-022   0.000000000E+000   0.000000000E+000   4.595993707E-020   1.506174458E-019   1.982121931E-032   6.687095361E-033   7.752915896E-021   2.996074358E-022   5.765676165E-020   1.457617062E-021   2.857384784E-034   9.148556473E-035   1.842834426E-221   1.016412559E-221   1.409214525E-027   1.105855691E-028   3.172318153E-045   5.969820223E-042   1.757799521E-041   1.159925870E-282   5.876099507E-283   2.185072908E-025 
  8.929526602E+003   8.084739993E-011   4.575000000E+001   2.094272261E-019   3.924770008E-061   2.110519707E-061   4.641832121E-061   6.457790695E-061   6.158558358E-033   5.537259517E-022   0.000000000E+000   0.000000000E+000   4.736028673E-020   1.552065967E-019   1.982121931E-032   6.687095361E-033   7.989138872E-021   3.087361509E-022   5.941350092E-020   1.502029080E-021   3.048154863E-034   9.759349547E-035   1.898983601E-221   1.047381552E-221   1.452151770E-027   1.139549920E-028   3.301299366E-045   6.212543245E-042   1.829268744E-041   1.195267559E-282   6.055137914E-283   2.251649720E-025 
  9.193554977E+003   8.323789705E-011   4.575000000E+001   2.156195734E-019   3.924770008E-061   2.110519707E-061   4.641832121E-061   6.457790695E-061   6.158558358E-033   5.700985288E-022   0.000000000E+000   0.000000000E+000   4.876063639E-020   1.597957477E-019   1.982121931E-032   6.687095361E-033   8.225361849E-021   3.178648660E-022   6.117024020E-020   1.546441098E-021   3.048154863E-034   9.759349547E-035   1.955132776E-221   1.078350545E-221   1.495089015E-027   1.173244149E-028   3.369184214E-045   6.340292204E-042   1.866884124E-041   1.230609247E-282   6.234176321E-283   2.318226533E-025 
  9.457583351E+003   8.562839416E-011   4.575000000E+001   2.218119207E-019   4.431405917E-061   2.382959893E-061   5.241031268E-061   7.291406081E-061   6.953546806E-033   5.864711059E-022   0.000000000E+000   0.000000000E+000   5.016098605E-020   1.643848986E-019   2.169412951E-032   7.318960075E-033   8.461584825E-021   3.269935811E-022   6.292697947E-020   1.590853116E-021   3.048154863E-034   9.759349547E-035   2.011281951E-221   1.109319538E-221   1.538026260E-027   1.206938378E-028   3.437069063E-045   6.468041162E-042   1.904499505E-041   1.265950936E-282   6.413214727E-283   2.384803345E-025 
  9.721611726E+003   8.801889128E-011   4.575000000E+001   2.280042681E-019   5.444677736E-061   2.927840265E-061   6.439429560E-061   8.958636851E-061   8.543523700E-033   6.028436831E-022   0.000000000E+000   0.000000000E+000   5.156133571E-020   1.689740496E-019   2.637640500E-032   8.898621862E-033   8.697807802E-021   3.361222962E-022   6.468371875E-020   1.635265134E-021   3.048154863E-034   9.759349547E-035   2.067431126E-221   1.140288531E-221   1.580963505E-027   1.240632606E-028   3.525319366E-045   6.634114809E-042   1.953399499E-041   1.301292625E-282   6.592253134E-283   2.451380157E-025 
  1.012703797E+004   9.168959622E-011   4.575000000E+001   2.375128676E-019   6.222637652E-061   3.346183181E-061   7.359524067E-061   1.023868697E-060   9.764260592E-033   6.279844370E-022   0.000000000E+000   0.000000000E+000   5.371162921E-020   1.760208763E-019   3.069029896E-032   1.035400257E-032   9.060537730E-021   3.501398071E-022   6.738126291E-020   1.703461583E-021   3.048154863E-034   9.759349547E-035   2.153650454E-221   1.187842672E-221   1.646895380E-027   1.292371457E-028   3.660831273E-045   6.889127606E-042   2.028487417E-041   1.355561216E-282   6.867173843E-283   2.553611543E-025 
  1.053246421E+004   9.536030117E-011   4.575000000E+001   2.470214672E-019   7.000597567E-061   3.764526098E-061   8.279618575E-061   1.151873708E-060   1.098499748E-032   6.531251909E-022   0.000000000E+000   0.000000000E+000   5.586192271E-020   1.830677031E-019   3.069029896E-032   1.035400257E-032   9.423267658E-021   3.641573181E-022   7.007880707E-020   1.771658032E-021   3.048154863E-034   9.759349547E-035   2.239869781E-221   1.235396813E-221   1.712827256E-027   1.344110307E-028   3.692103251E-045   6.947976712E-042   2.045815398E-041   1.409829807E-282   7.142094552E-283   2.655842929E-025 
  1.093789045E+004   9.903100611E-011   4.575000000E+001   2.565300668E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   6.782659448E-022   0.000000000E+000   0.000000000E+000   5.801221621E-020   1.901145299E-019   3.069029896E-032   1.035400257E-032   9.785997585E-021   3.781748291E-022   7.277635123E-020   1.839854481E-021   3.165328929E-034   1.013450853E-034   2.326089109E-221   1.282950953E-221   1.778759131E-027   1.395849157E-028   3.744223216E-045   7.046058557E-042   2.074695367E-041   1.464098399E-282   7.417015261E-283   2.758074316E-025 
  1.134331669E+004   1.027017111E-010   4.575000000E+001   2.660386664E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   7.034066987E-022   0.000000000E+000   0.000000000E+000   6.016250971E-020   1.971613566E-019   3.069029896E-032   1.035400257E-032   1.014872751E-020   3.921923400E-022   7.547389539E-020   1.908050929E-021   3.555909150E-034   1.138503846E-034   2.412308436E-221   1.330505094E-221   1.844691006E-027   1.447588008E-028   3.931855087E-045   7.399153199E-042   2.178663253E-041   1.518366990E-282   7.691935970E-283   2.860305702E-025 
  1.174874293E+004   1.063724160E-010   4.575000000E+001   2.755472660E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   7.285474527E-022   0.000000000E+000   0.000000000E+000   6.231280321E-020   2.042081834E-019   3.069029896E-032   1.035400257E-032   1.051145744E-020   4.062098510E-022   7.817143955E-020   1.976247378E-021   3.829315304E-034   1.226040942E-034   2.498527764E-221   1.378059234E-221   1.910622881E-027   1.499326858E-028   4.119486959E-045   7.752247840E-042   2.282631140E-041   1.572635581E-282   7.966856679E-283   2.962537088E-025 
  1.215416917E+004   1.100431209E-010   4.575000000E+001   2.850558656E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   7.536882066E-022   0.000000000E+000   0.000000000E+000   6.446309671E-020   2.112550102E-019   3.356622827E-032   1.132425638E-032   1.087418737E-020   4.202273619E-022   8.086898371E-020   2.044443827E-021   3.878137832E-034   1.241672566E-034   2.584747091E-221   1.425613375E-221   1.976554756E-027   1.551065708E-028   4.348814801E-045   8.183807957E-042   2.409703001E-041   1.626904173E-282   8.241777388E-283   3.064768474E-025 
  1.255959541E+004   1.137138259E-010   4.575000000E+001   2.945644652E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   7.788289605E-022   0.000000000E+000   0.000000000E+000   6.661339021E-020   2.183018369E-019   3.931808688E-032   1.326476400E-032   1.123691730E-020   4.342448729E-022   8.356652787E-020   2.112640276E-021   3.966018381E-034   1.269809489E-034   2.670966419E-221   1.473167515E-221   2.042486631E-027   1.602804559E-028   4.817894480E-045   9.066544560E-042   2.669622718E-041   1.681172764E-282   8.516698097E-283   3.166999860E-025 
  1.296502165E+004   1.173845308E-010   4.575000000E+001   3.040730648E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   8.039697144E-022   0.000000000E+000   0.000000000E+000   6.876368371E-020   2.253486637E-019   4.219401618E-032   1.423501780E-032   1.159964722E-020   4.482623839E-022   8.626407203E-020   2.180836725E-021   4.132014975E-034   1.322957011E-034   2.757185746E-221   1.520721656E-221   2.108418506E-027   1.654543409E-028   5.495454016E-045   1.034160854E-041   3.045062308E-041   1.735441355E-282   8.791618805E-283   3.269231246E-025 
  1.337044789E+004   1.210552358E-010   4.575000000E+001   3.135816644E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   8.291104683E-022   0.000000000E+000   0.000000000E+000   7.091397721E-020   2.323954905E-019   4.219401618E-032   1.423501780E-032   1.196237715E-020   4.622798948E-022   8.896161618E-020   2.249033173E-021   4.258953547E-034   1.363599234E-034   2.843405073E-221   1.568275796E-221   2.174350382E-027   1.706282259E-028   5.912413730E-045   1.112626330E-041   3.276102056E-041   1.789709946E-282   9.066539513E-283   3.371462632E-025 
  1.377587413E+004   1.247259407E-010   4.575000000E+001   3.230902640E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   8.542512222E-022   0.000000000E+000   0.000000000E+000   7.306427072E-020   2.394423172E-019   4.219401618E-032   1.423501780E-032   1.232510708E-020   4.762974058E-022   9.165916034E-020   2.317229622E-021   4.258953547E-034   1.363599234E-034   2.929624401E-221   1.615829937E-221   2.240282257E-027   1.758021109E-028   5.912413730E-045   1.112626330E-041   3.276102056E-041   1.843978537E-282   9.341460222E-283   3.473694018E-025 
  1.418130037E+004   1.283966456E-010   4.575000000E+001   3.325988635E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   8.793919762E-022   0.000000000E+000   0.000000000E+000   7.521456422E-020   2.464891440E-019   4.219401618E-032   1.423501780E-032   1.268783701E-020   4.903149168E-022   9.435670450E-020   2.385426071E-021   4.258953547E-034   1.363599234E-034   3.015843728E-221   1.663384077E-221   2.306214132E-027   1.809759960E-028   6.027077652E-045   1.134204336E-041   3.339637986E-041   1.898247128E-282   9.616380930E-283   3.575925404E-025 
  1.458672662E+004   1.320673506E-010   4.575000000E+001   3.421074631E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   9.045327301E-022   0.000000000E+000   0.000000000E+000   7.736485772E-020   2.535359708E-019   4.219401618E-032   1.423501780E-032   1.305056694E-020   5.043324277E-022   9.705424866E-020   2.453622520E-021   4.258953547E-034   1.363599234E-034   3.102063055E-221   1.710938217E-221   2.372146007E-027   1.861498810E-028   6.141741573E-045   1.155782342E-041   3.403173917E-041   1.952515719E-282   9.891301638E-283   3.678156790E-025 
  1.499215286E+004   1.357380555E-010   4.575000000E+001   3.516160627E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   9.296734840E-022   0.000000000E+000   0.000000000E+000   7.951515122E-020   2.605827975E-019   4.219401618E-032   1.423501780E-032   1.341329686E-020   5.183499387E-022   9.975179282E-020   2.521818968E-021   4.337069591E-034   1.388609833E-034   3.188282382E-221   1.758492358E-221   2.438077882E-027   1.913237660E-028   6.141741573E-045   1.155782342E-041   3.403173917E-041   2.006784311E-282   1.016622235E-282   3.780388177E-025 
  1.539757910E+004   1.394087605E-010   4.575000000E+001   3.611246623E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   9.548142379E-022   0.000000000E+000   0.000000000E+000   8.166544472E-020   2.676296243E-019   4.506994549E-032   1.520527161E-032   1.377602679E-020   5.323674497E-022   1.024493370E-019   2.590015417E-021   4.415185635E-034   1.413620432E-034   3.274501710E-221   1.806046498E-221   2.504009757E-027   1.964976511E-028   6.141741573E-045   1.155782342E-041   3.403173917E-041   2.061052902E-282   1.044114305E-282   3.882619563E-025 
  1.580300534E+004   1.430794654E-010   4.575000000E+001   3.706332619E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   9.799549918E-022   0.000000000E+000   0.000000000E+000   8.381573822E-020   2.746764511E-019   4.794587479E-032   1.617552542E-032   1.413875672E-020   5.463849606E-022   1.051468811E-019   2.658211866E-021   4.415185635E-034   1.413620432E-034   3.360721037E-221   1.853600638E-221   2.569941633E-027   2.016715361E-028   6.454461359E-045   1.214631449E-041   3.576453728E-041   2.115321493E-282   1.071606376E-282   3.984850949E-025 
  1.620843158E+004   1.467501704E-010   4.575000000E+001   3.801418615E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   1.005095746E-021   0.000000000E+000   0.000000000E+000   8.596603172E-020   2.817232778E-019   4.938383944E-032   1.666065232E-032   1.450148665E-020   5.604024716E-022   1.078444253E-019   2.726408315E-021   4.464008163E-034   1.429252056E-034   3.446940364E-221   1.901154779E-221   2.635873508E-027   2.068454211E-028   6.788029130E-045   1.277403829E-041   3.761285526E-041   2.169590084E-282   1.099098447E-282   4.087082335E-025 
  1.682096238E+004   1.522959876E-010   4.575000000E+001   3.945077548E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   1.043079193E-021   0.000000000E+000   0.000000000E+000   8.921476322E-020   2.923698468E-019   5.155636197E-032   1.739359741E-032   1.504951051E-020   5.815805710E-022   1.119199604E-019   2.829441669E-021   4.626285928E-034   1.481208912E-034   3.577203253E-221   1.973001080E-221   2.735485472E-027   2.146622904E-028   6.898271419E-045   1.298149751E-041   3.822371405E-041   2.251580789E-282   1.140634338E-282   4.241536750E-025 
  1.743349318E+004   1.578418048E-010   4.575000000E+001   4.088736481E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   1.081062640E-021   0.000000000E+000   0.000000000E+000   9.246349472E-020   3.030164158E-019   5.807392954E-032   1.959243267E-032   1.559753437E-020   6.027586703E-022   1.159954955E-019   2.932475023E-021   4.714801072E-034   1.509549015E-034   3.707466142E-221   2.044847380E-221   2.835097437E-027   2.224791597E-028   6.977015912E-045   1.312968267E-041   3.866004176E-041   2.333571494E-282   1.182170229E-282   4.395991165E-025 
  1.804602398E+004   1.633876221E-010   4.575000000E+001   4.232395414E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   1.119046087E-021   0.000000000E+000   0.000000000E+000   9.571222622E-020   3.136629848E-019   6.459149711E-032   2.179126792E-032   1.614555823E-020   6.239367697E-022   1.200710307E-019   3.035508377E-021   4.714801072E-034   1.509549015E-034   3.837729031E-221   2.116693681E-221   2.934709401E-027   2.302960291E-028   6.977015912E-045   1.312968267E-041   3.866004176E-041   2.415562200E-282   1.223706119E-282   4.550445579E-025 
  1.865855478E+004   1.689334393E-010   4.575000000E+001   4.376054347E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   1.157029534E-021   0.000000000E+000   0.000000000E+000   9.896095772E-020   3.243095538E-019   6.459149711E-032   2.179126792E-032   1.669358208E-020   6.451148691E-022   1.241465658E-019   3.138541731E-021   4.714801072E-034   1.509549015E-034   3.967991920E-221   2.188539982E-221   3.034321366E-027   2.381128984E-028   7.197500490E-045   1.354460111E-041   3.988175934E-041   2.497552905E-282   1.265242010E-282   4.704899994E-025 
  1.927108558E+004   1.744792566E-010   4.575000000E+001   4.519713280E-019   7.778557483E-061   4.182869015E-061   9.199713082E-061   1.279878720E-060   1.220573438E-032   1.195012981E-021   0.000000000E+000   0.000000000E+000   1.022096892E-019   3.349561227E-019   6.676401963E-032   2.252421301E-032   1.724160594E-020   6.662929685E-022   1.282221009E-019   3.241575085E-021   4.714801072E-034   1.509549015E-034   4.098254809E-221   2.260386282E-221   3.133933330E-027   2.459297677E-028   7.780209732E-045   1.464117127E-041   4.311058437E-041   2.579543610E-282   1.306777901E-282   4.859354409E-025 
  1.988361638E+004   1.800250738E-010   4.575000000E+001   4.663372213E-019   8.953923954E-061   4.814914739E-061   1.058982099E-060   1.473272744E-060   1.405006232E-032   1.232996428E-021   0.000000000E+000   0.000000000E+000   1.054584207E-019   3.456026917E-019   7.762663226E-032   2.618893844E-032   1.778962980E-020   6.874710678E-022   1.322976360E-019   3.344608439E-021   4.714801072E-034   1.509549015E-034   4.228517698E-221   2.332232583E-221   3.233545294E-027   2.537466370E-028   8.142434396E-045   1.532282299E-041   4.511769183E-041   2.661534315E-282   1.348313792E-282   5.013808824E-025 
  2.049614718E+004   1.855708911E-010   4.575000000E+001   4.807031147E-019   1.130465690E-060   6.079006187E-061   1.337003682E-060   1.860060793E-060   1.773871821E-032   1.270979875E-021   0.000000000E+000   0.000000000E+000   1.087071522E-019   3.562492607E-019   8.631672235E-032   2.912071878E-032   1.833765366E-020   7.086491672E-022   1.363731712E-019   3.447641792E-021   4.950841458E-034   1.585122624E-034   4.358780587E-221   2.404078884E-221   3.333157259E-027   2.615635063E-028   8.142434396E-045   1.532282299E-041   4.511769183E-041   2.743525020E-282   1.389849682E-282   5.168263239E-025 
  2.110867798E+004   1.911167083E-010   4.575000000E+001   4.950690080E-019   1.248002337E-060   6.711051911E-061   1.476014473E-060   2.053454817E-060   1.958304616E-032   1.308963322E-021   0.000000000E+000   0.000000000E+000   1.119558837E-019   3.668958297E-019   9.066176740E-032   3.058660895E-032   1.888567752E-020   7.298272666E-022   1.404487063E-019   3.550675146E-021   5.260644464E-034   1.684312985E-034   4.489043475E-221   2.475925184E-221   3.432769223E-027   2.693803756E-028   8.284174482E-045   1.558955627E-041   4.590308170E-041   2.825515725E-282   1.431385573E-282   5.322717654E-025 
  2.172120878E+004   1.966625256E-010   4.575000000E+001   5.094349013E-019   1.248002337E-060   6.711051911E-061   1.476014473E-060   2.053454817E-060   1.958304616E-032   1.346946769E-021   0.000000000E+000   0.000000000E+000   1.152046152E-019   3.775423987E-019   9.500681245E-032   3.205249912E-032   1.943370138E-020   7.510053659E-022   1.445242414E-019   3.653708500E-021   5.334407084E-034   1.707929738E-034   4.619306364E-221   2.547771485E-221   3.532381188E-027   2.771972449E-028   9.166112795E-045   1.724923002E-041   5.078995202E-041   2.907506430E-282   1.472921464E-282   5.477172069E-025 
  2.233373959E+004   2.022083428E-010   4.575000000E+001   5.238007946E-019   1.248002337E-060   6.711051911E-061   1.476014473E-060   2.053454817E-060   1.958304616E-032   1.384930215E-021   0.000000000E+000   0.000000000E+000   1.184533467E-019   3.881889677E-019   9.500681245E-032   3.205249912E-032   1.998172524E-020   7.721834653E-022   1.485997765E-019   3.756741854E-021   5.334407084E-034   1.707929738E-034   4.749569252E-221   2.619617785E-221   3.631993152E-027   2.850141142E-028   9.906311022E-045   1.864217049E-041   5.489143247E-041   2.989497135E-282   1.514457354E-282   5.631626483E-025 
  2.294627039E+004   2.077541600E-010   4.575000000E+001   5.381666879E-019   1.248002337E-060   6.711051911E-061   1.476014473E-060   2.053454817E-060   1.958304616E-032   1.422913662E-021   0.000000000E+000   0.000000000E+000   1.217020782E-019   3.988355366E-019   9.500681245E-032   3.205249912E-032   2.052974910E-020   7.933615647E-022   1.526753116E-019   3.859775208E-021   5.334407084E-034   1.707929738E-034   4.879832141E-221   2.691464086E-221   3.731605117E-027   2.928309836E-028   9.906311022E-045   1.864217049E-041   5.489143247E-041   3.071487840E-282   1.555993245E-282   5.786080898E-025 
  2.355880119E+004   2.132999773E-010   4.575000000E+001   5.525325812E-019   1.248002337E-060   6.711051911E-061   1.476014473E-060   2.053454817E-060   1.958304616E-032   1.460897109E-021   0.000000000E+000   0.000000000E+000   1.249508097E-019   4.094821056E-019   9.500681245E-032   3.205249912E-032   2.107777296E-020   8.145396641E-022   1.567508468E-019   3.962808562E-021   5.452427277E-034   1.745716542E-034   5.010095029E-221   2.763310386E-221   3.831217081E-027   3.006478529E-028   1.000080441E-044   1.881999268E-041   5.541502572E-041   3.153478545E-282   1.597529136E-282   5.940535313E-025 
  2.417133199E+004   2.188457945E-010   4.575000000E+001   5.668984745E-019   1.248002337E-060   6.711051911E-061   1.476014473E-060   2.053454817E-060   1.958304616E-032   1.498880556E-021   0.000000000E+000   0.000000000E+000   1.281995412E-019   4.201286746E-019   9.500681245E-032   3.205249912E-032   2.162579682E-020   8.357177634E-022   1.608263819E-019   4.065841916E-021   5.570447470E-034   1.783503347E-034   5.140357918E-221   2.835156686E-221   3.930829046E-027   3.084647222E-028   1.009529780E-044   1.899781487E-041   5.593861897E-041   3.235469250E-282   1.639065026E-282   6.094989728E-025 
