          distance              timeN                 Tn               Mass          Mass_cons         Moment_kin         Moment_the         Moment_mag         Moment_vis             Moment           Mom_cons         Energy_kin         Energy_the         Energy_int         Energy_mag         Energy_vis             Energy         Energ_gain         Energ_cons          Energ_pho          magn_corr 
  2.521875057E-007   2.283290598E-021   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   1.637811864E-029   3.117052709E-029   1.094195658E-003   0.000000000E+000 
  5.043750114E-007   4.566581195E-021   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   4.913435591E-029   9.351158126E-029   1.094195658E-003   0.000000000E+000 
  3.026250068E-006   2.739948717E-020   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   3.766967286E-028   7.169221230E-028   1.094195658E-003   0.000000000E+000 
  2.824500064E-005   2.557285469E-019   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   3.652320456E-027   6.951027541E-027   1.094195658E-003   0.000000000E+000 
  1.178677240E-004   1.067167325E-018   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   1.529327460E-026   2.910587235E-026   1.094195658E-003   0.000000000E+000 
  3.170192582E-004   2.870273409E-018   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   4.116075321E-026   7.833637071E-026   1.094195658E-003   0.000000000E+000 
  6.971034013E-004   6.311532514E-018   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   9.052928294E-026   1.722936272E-025   1.094195658E-003   0.000000000E+000 
  1.410173840E-003   1.276762963E-017   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   1.831488773E-025   3.485654958E-025   1.094195658E-003   0.000000000E+000 
  3.598205958E-003   3.257794159E-017   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   4.673489173E-025   8.894496621E-025   1.094195658E-003   0.000000000E+000 
  5.786238075E-003   5.238825356E-017   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   7.515489573E-025   1.430333828E-024   1.094195658E-003   0.000000000E+000 
  6.955104694E-003   6.297110203E-017   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   9.033711984E-025   1.719279060E-024   1.094195658E-003   0.000000000E+000 
  8.123971312E-003   7.355395051E-017   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   1.055193439E-024   2.008224291E-024   1.094195658E-003   0.000000000E+000 
  9.292837931E-003   8.413679898E-017   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   1.207015681E-024   2.297169523E-024   1.094195658E-003   0.000000000E+000 
  1.119121240E-002   1.013245679E-016   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   1.453592545E-024   2.766449970E-024   1.094195658E-003   0.000000000E+000 
  1.308958687E-002   1.185123368E-016   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   1.700169410E-024   3.235730417E-024   1.094195658E-003   0.000000000E+000 
  1.498796133E-002   1.357001057E-016   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   1.946746275E-024   3.705010865E-024   1.094195658E-003   0.000000000E+000 
  1.688633580E-002   1.528878746E-016   4.575000000E+001   8.211480079E-014   0.000000000E+000   2.874017792E-007   3.799191167E-011   3.121220184E-009   0.000000000E+000   2.905609913E-007   0.000000000E+000   5.029530724E-001   3.324292236E-004   3.082497139E-004   2.184229885E-002   0.000000000E+000   5.254360502E-001   2.193323139E-024   4.174291312E-024   1.094195658E-003   0.000000000E+000 
