          distance              timeN              timeI                 nH                 NH                NH2                NCO                 Av              op_H2                 Vn                 Vi                VCH                VS                 VSH                 Tn                 Ti                 Te             Vsound            Vmagnet            VAlfven               rhoN               rhoI             rhoNEG           DensityN           DensityI         DensityNEG                muN                muI                muA              muNEG            -dVn/dz            -dVi/dz             Tgrain            Teff_gr               Mgrc               Mgrm              d-ero              d-ads           rsq-core           rsq-mant             ab-cor             ab-ads            Nlayers            densgrc           compr_gr               phH2               phCO          -DissH2_t            F_gr_H2          E_gr_H2_K              x(H2)               x(H)              x(H+)          sum(neut)          sum(ions)          sum(nega)             grad_V              fluph 
  6.955104694E-003   6.297110203E-017   6.298909892E-017   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   3.500000000E+006   3.499000000E+006   3.500000000E+006   3.500000000E+006   3.500000000E+006   4.575000000E+001   4.575000000E+001   4.575000000E+001   5.195742084E+004   5.386438463E+006   5.158967754E+005   2.345464023E-020   2.963386801E-024   3.769957784E-024   6.014478589E+003   1.104574348E-001   1.104574347E-001   3.899696355E-024   2.682831452E-023   1.107045321E-021   3.413041225E-023   5.102967517E-014   4.036391232E-012   1.500000000E+001   4.597389367E+001   1.302590768E-022   7.816251795E-023  -4.053961296E-022   1.310901905E-006   4.087958355E-012   1.015038341E-011   4.058000000E+000   1.919670000E+000   3.810478715E+001   6.944201281E-007   1.000000000E+000   7.239206640E-016   8.888248970E-013   1.840570303E-145   3.672044424E-011   2.150087918E+004   4.987989933E-001   2.401995152E-003   1.826996313E-008   6.014478589E+003   1.104574348E-001   1.104574347E-001   5.102967517E-014   8.374253917E+007 
  8.123971312E-003   7.355395051E-017   7.357497193E-017   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   3.500000000E+006   3.499000000E+006   3.500000000E+006   3.500000000E+006   3.500000000E+006   4.575000000E+001   4.575000000E+001   4.575000000E+001   5.195742084E+004   5.386438463E+006   5.158967754E+005   2.345464023E-020   2.963386801E-024   3.769957784E-024   6.014478589E+003   1.104574348E-001   1.104574347E-001   3.899696355E-024   2.682831452E-023   1.107045321E-021   3.413041225E-023   5.102967517E-014   4.036391232E-012   1.500000000E+001   4.597389367E+001   1.302590768E-022   7.816251795E-023  -4.053961296E-022   1.310901905E-006   4.087958355E-012   1.015038341E-011   4.058000000E+000   1.919670000E+000   3.810478715E+001   6.944201281E-007   1.000000000E+000   7.239206640E-016   8.888248970E-013   1.840570990E-145   3.672044424E-011   2.150087918E+004   4.987989933E-001   2.401995152E-003   1.826996313E-008   6.014478589E+003   1.104574348E-001   1.104574347E-001   5.102967517E-014   8.374253917E+007 
  9.292837931E-003   8.413679898E-017   8.416084494E-017   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   3.500000000E+006   3.499000000E+006   3.500000000E+006   3.500000000E+006   3.500000000E+006   4.575000000E+001   4.575000000E+001   4.575000000E+001   5.195742084E+004   5.386438463E+006   5.158967754E+005   2.345464023E-020   2.963386801E-024   3.769957784E-024   6.014478589E+003   1.104574348E-001   1.104574347E-001   3.899696355E-024   2.682831452E-023   1.107045321E-021   3.413041225E-023   5.102967517E-014   4.036391232E-012   1.500000000E+001   4.597389367E+001   1.302590768E-022   7.816251795E-023  -4.053961296E-022   1.310901905E-006   4.087958355E-012   1.015038341E-011   4.058000000E+000   1.919670000E+000   3.810478715E+001   6.944201281E-007   1.000000000E+000   7.239206640E-016   8.888248970E-013   1.840571678E-145   3.672044424E-011   2.150087918E+004   4.987989933E-001   2.401995152E-003   1.826996313E-008   6.014478589E+003   1.104574348E-001   1.104574347E-001   5.102967517E-014   8.374253917E+007 
  1.119121240E-002   1.013245679E-016   1.013535260E-016   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   3.500000000E+006   3.499000000E+006   3.500000000E+006   3.500000000E+006   3.500000000E+006   4.575000000E+001   4.575000000E+001   4.575000000E+001   5.195742084E+004   5.386438463E+006   5.158967754E+005   2.345464023E-020   2.963386801E-024   3.769957784E-024   6.014478589E+003   1.104574348E-001   1.104574347E-001   3.899696355E-024   2.682831452E-023   1.107045321E-021   3.413041225E-023   5.102967517E-014   4.036391232E-012   1.500000000E+001   4.597389367E+001   1.302590768E-022   7.816251795E-023  -4.053961296E-022   1.310901905E-006   4.087958355E-012   1.015038341E-011   4.058000000E+000   1.919670000E+000   3.810478715E+001   6.944201281E-007   1.000000000E+000   7.239206640E-016   8.888248970E-013   1.840572795E-145   3.672044424E-011   2.150087918E+004   4.987989933E-001   2.401995152E-003   1.826996313E-008   6.014478589E+003   1.104574348E-001   1.104574347E-001   5.102967517E-014   8.374253917E+007 
  1.308958687E-002   1.185123368E-016   1.185462072E-016   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   3.500000000E+006   3.499000000E+006   3.500000000E+006   3.500000000E+006   3.500000000E+006   4.575000000E+001   4.575000000E+001   4.575000000E+001   5.195742084E+004   5.386438463E+006   5.158967754E+005   2.345464023E-020   2.963386801E-024   3.769957784E-024   6.014478589E+003   1.104574348E-001   1.104574347E-001   3.899696355E-024   2.682831452E-023   1.107045321E-021   3.413041225E-023   5.102967517E-014   4.036391232E-012   1.500000000E+001   4.597389367E+001   1.302590768E-022   7.816251795E-023  -4.053961296E-022   1.310901905E-006   4.087958355E-012   1.015038341E-011   4.058000000E+000   1.919670000E+000   3.810478715E+001   6.944201281E-007   1.000000000E+000   7.239206640E-016   8.888248970E-013   1.840573911E-145   3.672044424E-011   2.150087918E+004   4.987989933E-001   2.401995152E-003   1.826996313E-008   6.014478589E+003   1.104574348E-001   1.104574347E-001   5.102967517E-014   8.374253917E+007 
  1.498796133E-002   1.357001057E-016   1.357388883E-016   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   3.500000000E+006   3.499000000E+006   3.500000000E+006   3.500000000E+006   3.500000000E+006   4.575000000E+001   4.575000000E+001   4.575000000E+001   5.195742084E+004   5.386438463E+006   5.158967754E+005   2.345464023E-020   2.963386801E-024   3.769957784E-024   6.014478589E+003   1.104574348E-001   1.104574347E-001   3.899696355E-024   2.682831452E-023   1.107045321E-021   3.413041225E-023   5.102967517E-014   4.036391232E-012   1.500000000E+001   4.597389367E+001   1.302590768E-022   7.816251795E-023  -4.053961296E-022   1.310901905E-006   4.087958355E-012   1.015038341E-011   4.058000000E+000   1.919670000E+000   3.810478715E+001   6.944201281E-007   1.000000000E+000   7.239206640E-016   8.888248970E-013   1.840575028E-145   3.672044424E-011   2.150087918E+004   4.987989933E-001   2.401995152E-003   1.826996313E-008   6.014478589E+003   1.104574348E-001   1.104574347E-001   5.102967517E-014   8.374253917E+007 
  1.688633580E-002   1.528878746E-016   1.529315694E-016   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   3.500000000E+006   3.499000000E+006   3.500000000E+006   3.500000000E+006   3.500000000E+006   4.575000000E+001   4.575000000E+001   4.575000000E+001   5.195742084E+004   5.386438463E+006   5.158967754E+005   2.345464023E-020   2.963386801E-024   3.769957784E-024   6.014478589E+003   1.104574348E-001   1.104574347E-001   3.899696355E-024   2.682831452E-023   1.107045321E-021   3.413041225E-023   5.102967517E-014   4.036391232E-012   1.500000000E+001   4.597389367E+001   1.302590768E-022   7.816251795E-023  -4.053961296E-022   1.310901905E-006   4.087958355E-012   1.015038341E-011   4.058000000E+000   1.919670000E+000   3.810478715E+001   6.944201281E-007   1.000000000E+000   7.239206640E-016   8.888248970E-013   1.840576145E-145   3.672044424E-011   2.150087918E+004   4.987989933E-001   2.401995152E-003   1.826996313E-008   6.014478589E+003   1.104574348E-001   1.104574347E-001   5.102967517E-014   8.374253917E+007 
  2.090901569E-002   1.893089778E-016   1.893630816E-016   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   3.500000000E+006   3.499000000E+006   3.500000000E+006   3.500000000E+006   3.500000000E+006   4.575000000E+001   4.575000000E+001   4.575000000E+001   5.195742084E+004   5.386438463E+006   5.158967754E+005   2.345464023E-020   2.963386801E-024   3.769957784E-024   6.014478589E+003   1.104574348E-001   1.104574347E-001   3.899696355E-024   2.682831452E-023   1.107045321E-021   3.413041225E-023   5.102967517E-014   4.036391232E-012   1.500000000E+001   4.597389367E+001   1.302590768E-022   7.816251795E-023  -4.053961296E-022   1.310901905E-006   4.087958355E-012   1.015038341E-011   4.058000000E+000   1.919670000E+000   3.810478715E+001   6.944201281E-007   1.000000000E+000   7.239206640E-016   8.888248970E-013   1.840578511E-145   3.672044424E-011   2.150087918E+004   4.987989933E-001   2.401995152E-003   1.826996313E-008   6.014478589E+003   1.104574348E-001   1.104574347E-001   5.102967517E-014   8.374253917E+007 
  2.493169558E-002   2.257300810E-016   2.257945938E-016   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   3.500000000E+006   3.499000000E+006   3.500000000E+006   3.500000000E+006   3.500000000E+006   4.575000000E+001   4.575000000E+001   4.575000000E+001   5.195742084E+004   5.386438463E+006   5.158967754E+005   2.345464023E-020   2.963386801E-024   3.769957784E-024   6.014478589E+003   1.104574348E-001   1.104574347E-001   3.899696355E-024   2.682831452E-023   1.107045321E-021   3.413041225E-023   5.102967517E-014   4.036391232E-012   1.500000000E+001   4.597389367E+001   1.302590768E-022   7.816251795E-023  -4.053961296E-022   1.310901905E-006   4.087958355E-012   1.015038341E-011   4.058000000E+000   1.919670000E+000   3.810478715E+001   6.944201281E-007   1.000000000E+000   7.239206640E-016   8.888248970E-013   1.840580877E-145   3.672044424E-011   2.150087918E+004   4.987989933E-001   2.401995152E-003   1.826996313E-008   6.014478589E+003   1.104574348E-001   1.104574347E-001   5.102967517E-014   8.374253917E+007 
  2.895437547E-002   2.621511842E-016   2.622261060E-016   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   3.500000000E+006   3.499000000E+006   3.500000000E+006   3.500000000E+006   3.500000000E+006   4.575000000E+001   4.575000000E+001   4.575000000E+001   5.195742084E+004   5.386438463E+006   5.158967754E+005   2.345464023E-020   2.963386801E-024   3.769957784E-024   6.014478589E+003   1.104574348E-001   1.104574347E-001   3.899696355E-024   2.682831452E-023   1.107045321E-021   3.413041225E-023   5.102967517E-014   4.036391232E-012   1.500000000E+001   4.597389367E+001   1.302590768E-022   7.816251795E-023  -4.053961296E-022   1.310901905E-006   4.087958355E-012   1.015038341E-011   4.058000000E+000   1.919670000E+000   3.810478715E+001   6.944201281E-007   1.000000000E+000   7.239206640E-016   8.888248970E-013   1.840583243E-145   3.672044424E-011   2.150087918E+004   4.987989933E-001   2.401995152E-003   1.826996313E-008   6.014478589E+003   1.104574348E-001   1.104574347E-001   5.102967517E-014   8.374253917E+007 
  3.297705536E-002   2.985722874E-016   2.986576182E-016   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   3.500000000E+006   3.499000000E+006   3.500000000E+006   3.500000000E+006   3.500000000E+006   4.575000000E+001   4.575000000E+001   4.575000000E+001   5.195742084E+004   5.386438463E+006   5.158967754E+005   2.345464023E-020   2.963386801E-024   3.769957784E-024   6.014478589E+003   1.104574348E-001   1.104574347E-001   3.899696355E-024   2.682831452E-023   1.107045321E-021   3.413041225E-023   5.102967517E-014   4.036391232E-012   1.500000000E+001   4.597389367E+001   1.302590768E-022   7.816251795E-023  -4.053961296E-022   1.310901905E-006   4.087958355E-012   1.015038341E-011   4.058000000E+000   1.919670000E+000   3.810478715E+001   6.944201281E-007   1.000000000E+000   7.239206640E-016   8.888248970E-013   1.840585610E-145   3.672044424E-011   2.150087918E+004   4.987989933E-001   2.401995152E-003   1.826996313E-008   6.014478589E+003   1.104574348E-001   1.104574347E-001   5.102967517E-014   8.374253917E+007 
  3.699973525E-002   3.349933906E-016   3.350891304E-016   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   3.500000000E+006   3.499000000E+006   3.500000000E+006   3.500000000E+006   3.500000000E+006   4.575000000E+001   4.575000000E+001   4.575000000E+001   5.195742084E+004   5.386438463E+006   5.158967754E+005   2.345464023E-020   2.963386801E-024   3.769957784E-024   6.014478589E+003   1.104574348E-001   1.104574347E-001   3.899696355E-024   2.682831452E-023   1.107045321E-021   3.413041225E-023   5.102967517E-014   4.036391232E-012   1.500000000E+001   4.597389367E+001   1.302590768E-022   7.816251795E-023  -4.053961296E-022   1.310901905E-006   4.087958355E-012   1.015038341E-011   4.058000000E+000   1.919670000E+000   3.810478715E+001   6.944201281E-007   1.000000000E+000   7.239206640E-016   8.888248970E-013   1.840587976E-145   3.672044424E-011   2.150087918E+004   4.987989933E-001   2.401995152E-003   1.826996313E-008   6.014478589E+003   1.104574348E-001   1.104574347E-001   5.102967517E-014   8.374253917E+007 
  4.102241514E-002   3.714144938E-016   3.715206425E-016   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   3.500000000E+006   3.499000000E+006   3.500000000E+006   3.500000000E+006   3.500000000E+006   4.575000000E+001   4.575000000E+001   4.575000000E+001   5.195742084E+004   5.386438463E+006   5.158967754E+005   2.345464023E-020   2.963386801E-024   3.769957784E-024   6.014478589E+003   1.104574348E-001   1.104574347E-001   3.899696355E-024   2.682831452E-023   1.107045321E-021   3.413041225E-023   5.102967517E-014   4.036391232E-012   1.500000000E+001   4.597389367E+001   1.302590768E-022   7.816251795E-023  -4.053961296E-022   1.310901905E-006   4.087958355E-012   1.015038341E-011   4.058000000E+000   1.919670000E+000   3.810478715E+001   6.944201281E-007   1.000000000E+000   7.239206640E-016   8.888248970E-013   1.840590342E-145   3.672044424E-011   2.150087918E+004   4.987989933E-001   2.401995152E-003   1.826996313E-008   6.014478589E+003   1.104574348E-001   1.104574347E-001   5.102967517E-014   8.374253917E+007 
  4.504509503E-002   4.078355970E-016   4.079521547E-016   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   3.500000000E+006   3.499000000E+006   3.500000000E+006   3.500000000E+006   3.500000000E+006   4.575000000E+001   4.575000000E+001   4.575000000E+001   5.195742084E+004   5.386438463E+006   5.158967754E+005   2.345464023E-020   2.963386801E-024   3.769957784E-024   6.014478589E+003   1.104574348E-001   1.104574347E-001   3.899696355E-024   2.682831452E-023   1.107045321E-021   3.413041225E-023   5.102967517E-014   4.036391232E-012   1.500000000E+001   4.597389367E+001   1.302590768E-022   7.816251795E-023  -4.053961296E-022   1.310901905E-006   4.087958355E-012   1.015038341E-011   4.058000000E+000   1.919670000E+000   3.810478715E+001   6.944201281E-007   1.000000000E+000   7.239206640E-016   8.888248970E-013   1.840592708E-145   3.672044424E-011   2.150087918E+004   4.987989933E-001   2.401995152E-003   1.826996313E-008   6.014478589E+003   1.104574348E-001   1.104574347E-001   5.102967517E-014   8.374253917E+007 
  4.906777492E-002   4.442567002E-016   4.443836669E-016   1.000002018E+004   1.000000000E+001   1.000000000E+001   1.000000000E+001   1.000000000E-001   3.000000000E+000   3.500000000E+006   3.499000000E+006   3.500000000E+006   3.500000000E+006   3.500000000E+006   4.575000000E+001   4.575000000E+001   4.575000000E+001   5.195742084E+004   5.386438463E+006   5.158967754E+005   2.345464023E-020   2.963386801E-024   3.769957784E-024   6.014478589E+003   1.104574348E-001   1.104574347E-001   3.899696355E-024   2.682831452E-023   1.107045321E-021   3.413041225E-023   5.102967517E-014   4.036391232E-012   1.500000000E+001   4.597389367E+001   1.302590768E-022   7.816251795E-023  -4.053961296E-022   1.310901905E-006   4.087958355E-012   1.015038341E-011   4.058000000E+000   1.919670000E+000   3.810478715E+001   6.944201281E-007   1.000000000E+000   7.239206640E-016   8.888248970E-013   1.840595075E-145   3.672044424E-011   2.150087918E+004   4.987989933E-001   2.401995152E-003   1.826996313E-008   6.014478589E+003   1.104574348E-001   1.104574347E-001   5.102967517E-014   8.374253917E+007 
