          distance              timeN                 Tn               Mass          Mass_cons         Moment_kin         Moment_the         Moment_mag         Moment_vis             Moment           Mom_cons         Energy_kin         Energy_the         Energy_int         Energy_mag         Energy_vis             Energy         Energ_gain         Energ_cons          Energ_pho          magn_corr 
  2.953129840E-039   1.559685224E-053   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   2.314377640E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.388626584E-057   2.577886397E+001  -1.842305176E-058  -7.146572394E-060   1.094195658E-003   0.000000000E+000 
  3.587618892E-039   1.894788404E-053   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   2.358361401E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.415016841E-057   2.577886397E+001  -2.238138283E-058  -8.682067159E-060   1.094195658E-003   0.000000000E+000 
  4.222107944E-039   2.229891584E-053   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   2.402343281E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.441405969E-057   2.577886397E+001  -2.633971390E-058  -1.021756192E-059   1.094195658E-003   0.000000000E+000 
  4.856596997E-039   2.564994764E-053   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   2.446324349E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.467794609E-057   2.577886397E+001  -3.029804497E-058  -1.175305669E-059   1.094195658E-003   0.000000000E+000 
  6.028216133E-039   3.183781324E-053   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   2.527534933E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.516520960E-057   2.577886397E+001  -3.760732227E-058  -1.458843272E-059   1.094195658E-003   0.000000000E+000 
  7.199835269E-039   3.802567885E-053   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   2.608744147E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.565246488E-057   2.577886397E+001  -4.491659956E-058  -1.742380875E-059   1.094195658E-003   0.000000000E+000 
  8.371454405E-039   4.421354445E-053   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   2.689953763E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.613972258E-057   2.577886397E+001  -5.222587686E-058  -2.025918478E-059   1.094195658E-003   0.000000000E+000 
  9.543073541E-039   5.040141005E-053   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   2.771164097E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.662698458E-057   2.577886397E+001  -5.953515416E-058  -2.309456081E-059   1.094195658E-003   0.000000000E+000 
  1.071469268E-038   5.658927565E-053   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   2.852374985E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.711424991E-057   2.577886397E+001  -6.684443146E-058  -2.592993684E-059   1.094195658E-003   0.000000000E+000 
  1.188631181E-038   6.277714125E-053   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   2.933586240E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.760151744E-057   2.577886397E+001  -7.415370876E-058  -2.876531287E-059   1.094195658E-003   0.000000000E+000 
  1.305793095E-038   6.896500686E-053   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   3.014797756E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.808878653E-057   2.577886397E+001  -8.146298606E-058  -3.160068890E-059   1.094195658E-003   0.000000000E+000 
  1.422955009E-038   7.515287246E-053   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   3.096009488E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.857605693E-057   2.577886397E+001  -8.877226336E-058  -3.443606493E-059   1.094195658E-003   0.000000000E+000 
  1.604811367E-038   8.475755261E-053   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   3.222063163E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.933237898E-057   2.577886397E+001  -1.001175761E-057  -3.883707840E-059   1.094195658E-003   0.000000000E+000 
  1.786667726E-038   9.436223276E-053   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   3.348117792E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   2.008870675E-057   2.577886397E+001  -1.114628889E-057  -4.323809187E-059   1.094195658E-003   0.000000000E+000 
  1.968524084E-038   1.039669129E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   3.474175832E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   2.084505499E-057   2.577886397E+001  -1.228082016E-057  -4.763910534E-059   1.094195658E-003   0.000000000E+000 
  2.150380443E-038   1.135715931E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   3.600236223E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   2.160141734E-057   2.577886397E+001  -1.341535144E-057  -5.204011881E-059   1.094195658E-003   0.000000000E+000 
  2.426439294E-038   1.281515450E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   3.791602226E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   2.274961336E-057   2.577886397E+001  -1.513757552E-057  -5.872087901E-059   1.094195658E-003   0.000000000E+000 
  2.702498145E-038   1.427314969E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   3.982972026E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   2.389783215E-057   2.577886397E+001  -1.685979961E-057  -6.540163921E-059   1.094195658E-003   0.000000000E+000 
  2.978556996E-038   1.573114489E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   4.174339063E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   2.504603438E-057   2.577886397E+001  -1.858202369E-057  -7.208239940E-059   1.094195658E-003   0.000000000E+000 
  3.254615847E-038   1.718914008E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   4.365701634E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   2.619420980E-057   2.577886397E+001  -2.030424778E-057  -7.876315960E-059   1.094195658E-003   0.000000000E+000 
  3.530674698E-038   1.864713527E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   4.557062033E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   2.734237220E-057   2.577886397E+001  -2.202647186E-057  -8.544391980E-059   1.094195658E-003   0.000000000E+000 
  3.806733549E-038   2.010513046E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   4.748422353E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   2.849053412E-057   2.577886397E+001  -2.374869594E-057  -9.212467999E-059   1.094195658E-003   0.000000000E+000 
  4.082792400E-038   2.156312566E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   4.939782937E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   2.963869762E-057   2.577886397E+001  -2.547092003E-057  -9.880544019E-059   1.094195658E-003   0.000000000E+000 
  4.629254509E-038   2.444924622E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   5.318603057E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   3.191161834E-057   2.577886397E+001  -2.888008514E-057  -1.120300924E-058   1.094195658E-003   0.000000000E+000 
  5.018678761E-038   2.650597683E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   5.588560311E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   3.353136187E-057   2.577886397E+001  -3.130955198E-057  -1.214543512E-058   1.094195658E-003   0.000000000E+000 
  5.408103013E-038   2.856270743E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   5.858500043E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   3.515100026E-057   2.577886397E+001  -3.373901883E-057  -1.308786099E-058   1.094195658E-003   0.000000000E+000 
  5.797527265E-038   3.061943804E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   6.128431782E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   3.677059069E-057   2.577886397E+001  -3.616848567E-057  -1.403028687E-058   1.094195658E-003   0.000000000E+000 
  6.186951518E-038   3.267616864E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   6.398370678E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   3.839022407E-057   2.577886397E+001  -3.859795252E-057  -1.497271275E-058   1.094195658E-003   0.000000000E+000 
  6.576375770E-038   3.473289925E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   6.668316423E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   4.000989854E-057   2.577886397E+001  -4.102741936E-057  -1.591513862E-058   1.094195658E-003   0.000000000E+000 
  7.171288095E-038   3.787490795E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   7.080713138E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   4.248427883E-057   2.577886397E+001  -4.473884659E-057  -1.735485576E-058   1.094195658E-003   0.000000000E+000 
  7.766200421E-038   4.101691664E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   7.493103350E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   4.495862010E-057   2.577886397E+001  -4.845027381E-057  -1.879457289E-058   1.094195658E-003   0.000000000E+000 
  8.361112746E-038   4.415892534E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   7.905476182E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   4.743285709E-057   2.577886397E+001  -5.216170103E-057  -2.023429003E-058   1.094195658E-003   0.000000000E+000 
  8.956025072E-038   4.730093404E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   8.317844075E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   4.990706445E-057   2.577886397E+001  -5.587312825E-057  -2.167400717E-058   1.094195658E-003   0.000000000E+000 
  9.550937397E-038   5.044294273E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   8.730223709E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   5.238134226E-057   2.577886397E+001  -5.958455547E-057  -2.311372430E-058   1.094195658E-003   0.000000000E+000 
  1.014584972E-037   5.358495143E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   9.142612094E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   5.485567256E-057   2.577886397E+001  -6.329598270E-057  -2.455344144E-058   1.094195658E-003   0.000000000E+000 
  1.074076205E-037   5.672696013E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   9.554995161E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   5.732997097E-057   2.577886397E+001  -6.700740992E-057  -2.599315858E-058   1.094195658E-003   0.000000000E+000 
  1.133567437E-037   5.986896882E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   9.967370632E-064   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   5.980422379E-057   2.577886397E+001  -7.071883714E-057  -2.743287571E-058   1.094195658E-003   0.000000000E+000 
  1.237102144E-037   6.533711827E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.068500148E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   6.411000886E-057   2.577886397E+001  -7.717796589E-057  -2.993846663E-058   1.094195658E-003   0.000000000E+000 
  1.311474962E-037   6.926509266E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.120051023E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   6.720306135E-057   2.577886397E+001  -8.181779744E-057  -3.173832544E-058   1.094195658E-003   0.000000000E+000 
  1.385847779E-037   7.319306706E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.171605338E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   7.029632026E-057   2.577886397E+001  -8.645762899E-057  -3.353818426E-058   1.094195658E-003   0.000000000E+000 
  1.460220596E-037   7.712104145E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.223160534E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   7.338963206E-057   2.577886397E+001  -9.109746055E-057  -3.533804307E-058   1.094195658E-003   0.000000000E+000 
  1.534593413E-037   8.104901584E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.274713635E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   7.648281809E-057   2.577886397E+001  -9.573729210E-057  -3.713790189E-058   1.094195658E-003   0.000000000E+000 
  1.608966230E-037   8.497699024E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.326265723E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   7.957594339E-057   2.577886397E+001  -1.003771237E-056  -3.893776070E-058   1.094195658E-003   0.000000000E+000 
  1.683339047E-037   8.890496463E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.377819536E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   8.266917213E-057   2.577886397E+001  -1.050169552E-056  -4.073761951E-058   1.094195658E-003   0.000000000E+000 
  1.757711864E-037   9.283293902E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.429374806E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   8.576248838E-057   2.577886397E+001  -1.096567868E-056  -4.253747833E-058   1.094195658E-003   0.000000000E+000 
  1.832084681E-037   9.676091342E-052   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.480928977E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   8.885573864E-057   2.577886397E+001  -1.142966183E-056  -4.433733714E-058   1.094195658E-003   0.000000000E+000 
  1.906457498E-037   1.006888878E-051   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.532481494E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   9.194888964E-057   2.577886397E+001  -1.189364499E-056  -4.613719595E-058   1.094195658E-003   0.000000000E+000 
  1.980830315E-037   1.046168622E-051   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.584034457E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   9.504206743E-057   2.577886397E+001  -1.235762814E-056  -4.793705477E-058   1.094195658E-003   0.000000000E+000 
  2.055203132E-037   1.085448366E-051   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.635589005E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   9.813534032E-057   2.577886397E+001  -1.282161130E-056  -4.973691358E-058   1.094195658E-003   0.000000000E+000 
  2.129575950E-037   1.124728110E-051   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.687143635E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.012286181E-056   2.577886397E+001  -1.328559445E-056  -5.153677239E-058   1.094195658E-003   0.000000000E+000 
  2.203948767E-037   1.164007854E-051   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.738696883E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.043218130E-056   2.577886397E+001  -1.374957761E-056  -5.333663121E-058   1.094195658E-003   0.000000000E+000 
  2.278321584E-037   1.203287598E-051   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.790249629E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.074149777E-056   2.577886397E+001  -1.421356076E-056  -5.513649002E-058   1.094195658E-003   0.000000000E+000 
  2.391812818E-037   1.263227597E-051   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.868917052E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.121350231E-056   2.577886397E+001  -1.492158855E-056  -5.788303381E-058   1.094195658E-003   0.000000000E+000 
  2.505304053E-037   1.323167597E-051   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   1.947583427E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.168550056E-056   2.577886397E+001  -1.562961634E-056  -6.062957760E-058   1.094195658E-003   0.000000000E+000 
  2.618795287E-037   1.383107597E-051   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   2.026250310E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.215750186E-056   2.577886397E+001  -1.633764412E-056  -6.337612139E-058   1.094195658E-003   0.000000000E+000 
  2.732286522E-037   1.443047596E-051   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   2.104918997E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.262951398E-056   2.577886397E+001  -1.704567191E-056  -6.612266517E-058   1.094195658E-003   0.000000000E+000 
  2.845777756E-037   1.502987596E-051   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   2.183588960E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.310153376E-056   2.577886397E+001  -1.775369970E-056  -6.886920896E-058   1.094195658E-003   0.000000000E+000 
  3.030046159E-037   1.600308310E-051   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   2.311321186E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.386792711E-056   2.577886397E+001  -1.890327878E-056  -7.332859509E-058   1.094195658E-003   0.000000000E+000 
  3.214314562E-037   1.697629025E-051   3.866000000E+001   1.407724623E-012   0.000000000E+000   8.446347736E-006   3.204545745E-010   3.580986220E-008   2.439052577E-063   8.482478053E-006   0.000000000E+000   2.533904321E+001   4.806818617E-003   5.295601508E-003   4.297183463E-001   1.463431546E-056   2.577886397E+001  -2.005285787E-056  -7.778798123E-058   1.094195658E-003   0.000000000E+000 
